사용량종합현황,,,,,,,
,,,,,,,
일시,,,,,,2015년 03월 03일,
고객번호,,,,,,01-35375163,
성명,,,,,,***,
상호,,,,,,한양대학교병원　　　,
,,,,,,,
총사용량,,"47,006.16 kWh",최대수요,"2,613.12 kW",무효전력량,,
역률최대,,지상 : 18시 30분 97.35 %,역률최소,지상 : 12시 00분 96.67 %,"지상 : 11,862.24 kVarh",,
,,진상 : 24시 00분 100.00 %,,진상 : 24시 00분 100.00 %,진상 : 0.00 kVarh,,
,,,,,,,
시,사용량 (kWh),최대수요 (kW),무효전력 (kVarh),,역률(%),,
,,,지상,진상,지상,진상,
1,"1,428.24","1,441.92",369.6,0,-,100,
2,"1,406.88","1,449.60",347.28,0,-,100,
3,"1,392.96","1,414.08",344.64,0,-,100,
4,"1,395.60","1,441.92",342.48,0,-,100,
5,"1,504.56","1,524.48",357.84,0,-,100,
6,"1,627.20","1,687.68",399.84,0,-,100,
7,"1,855.92","1,922.88",440.16,0,-,100,
8,"2,117.52","2,225.28",536.64,0,-,100,
9,"2,435.04","2,500.80",654.48,0,-,100,
10,"2,558.40","2,588.16",666.48,0,96.77,-,
11,"2,570.88","2,613.12",657.6,0,96.88,-,
12,"2,507.28","2,569.92",648,0,96.82,-,
13,"2,375.28","2,438.40",620.88,0,96.75,-,
14,"2,367.84","2,394.24",607.68,0,96.86,-,
15,"2,397.12","2,448.96",613.68,0,96.88,-,
16,"2,343.36","2,372.16",601.44,0,96.86,-,
17,"2,335.68","2,343.36",598.08,0,96.87,-,
18,"2,174.16","2,292.48",549.36,0,96.95,-,
19,"1,929.84","1,990.08",455.04,0,97.33,-,
20,"1,846.32","1,918.08",435.36,0,97.33,-,
21,"1,761.84","1,820.16",450.48,0,96.88,-,
22,"1,655.04","1,702.08",407.28,0,97.1,-,
23,"1,542.96","1,586.88",394.56,0,96.88,-,
24,"1,476.24","1,496.64",363.36,0,-,100,
,,,,,,,
시,사용량 (kWh),최대수요 (kW),무효전력 (kVarh),,역률(%),,
,,,지상,진상,지상,진상,
15,358.8,"1,435.20",92.88,0,96.81,100,
30,356.64,"1,426.56",97.2,0,96.48,100,
45,360.48,"1,441.92",93.84,0,96.77,100,
100,352.32,"1,409.28",85.68,0,97.17,100,
115,362.4,"1,449.60",91.92,0,96.93,100,
130,351.12,"1,404.48",86.4,0,97.1,100,
145,340.08,"1,360.32",81.6,0,97.24,100,
200,353.28,"1,413.12",87.36,0,97.08,100,
215,353.52,"1,414.08",89.52,0,96.94,100,
230,350.4,"1,401.60",87.6,0,97.01,100,
245,347.04,"1,388.16",86.4,0,97.04,100,
300,342,"1,368.00",81.12,0,97.3,100,
315,349.92,"1,399.68",86.4,0,97.08,100,
330,348,"1,392.00",86.88,0,97.02,100,
345,337.2,"1,348.80",79.68,0,97.32,100,
400,360.48,"1,441.92",89.52,0,97.05,100,
415,381.12,"1,524.48",94.32,0,97.07,100,
430,371.76,"1,487.04",89.76,0,97.21,100,
445,373.44,"1,493.76",87.12,0,97.39,100,
500,378.24,"1,512.96",86.64,0,97.48,100,
515,399.12,"1,596.48",101.52,0,96.91,100,
530,399.6,"1,598.40",96.96,0,97.18,100,
545,406.56,"1,626.24",98.16,0,97.21,100,
600,421.92,"1,687.68",103.2,0,97.14,100,
615,445.2,"1,780.80",113.52,0,96.9,100,
630,457.44,"1,829.76",110.16,0,97.22,100,
645,472.56,"1,890.24",108.48,0,97.46,100,
700,480.72,"1,922.88",108,0,97.57,100,
715,498.96,"1,995.84",118.8,0,97.28,100,
730,528.24,"2,112.96",137.52,0,96.77,100,
745,534,"2,136.00",136.56,0,96.88,100,
800,556.32,"2,225.28",143.76,0,96.82,100,
815,577.2,"2,308.80",154.56,0,96.6,100,
830,614.88,"2,459.52",167.52,0,96.48,100,
845,625.2,"2,500.80",167.76,0,96.58,100,
900,617.76,"2,471.04",164.64,0,96.63,100,
915,631.68,"2,526.72",164.4,0,96.78,100,
930,637.92,"2,551.68",168.72,0,96.68,100,
945,647.04,"2,588.16",168.48,0,96.77,100,
1000,641.76,"2,567.04",164.88,0,96.85,100,
1015,628.32,"2,513.28",162,0,96.83,100,
1030,641.28,"2,565.12",164.88,0,96.85,100,
1045,653.28,"2,613.12",165.6,0,96.93,100,
1100,648,"2,592.00",165.12,0,96.9,100,
1115,642.48,"2,569.92",162.96,0,96.93,100,
1130,618.24,"2,472.96",155.04,0,97,100,
1145,627.84,"2,511.36",164.64,0,96.73,100,
1200,618.72,"2,474.88",165.36,0,96.61,100,
1215,609.6,"2,438.40",162.24,0,96.64,100,
1230,590.88,"2,363.52",151.44,0,96.87,100,
1245,579.12,"2,316.48",148.32,0,96.87,100,
1300,595.68,"2,382.72",158.88,0,96.62,100,
1315,598.56,"2,394.24",162,0,96.53,100,
1330,592.8,"2,371.20",152.4,0,96.85,100,
1345,591.84,"2,367.36",148.08,0,97.01,100,
1400,584.64,"2,338.56",145.2,0,97.05,100,
1415,600.24,"2,400.96",156.48,0,96.77,100,
1430,612.24,"2,448.96",162.72,0,96.64,100,
1445,595.2,"2,380.80",147.6,0,97.06,100,
1500,589.44,"2,357.76",146.88,0,97.03,100,
1515,593.04,"2,372.16",149.52,0,96.97,100,
1530,589.68,"2,358.72",153.12,0,96.79,100,
1545,588.96,"2,355.84",152.88,0,96.79,100,
1600,571.68,"2,286.72",145.92,0,96.89,100,
1615,584.4,"2,337.60",146.64,0,96.99,100,
1630,584.64,"2,338.56",148.08,0,96.94,100,
1645,585.84,"2,343.36",151.92,0,96.8,100,
1700,580.8,"2,323.20",151.44,0,96.76,100,
1715,573.12,"2,292.48",148.8,0,96.79,100,
1730,557.04,"2,228.16",141.36,0,96.93,100,
1745,529.68,"2,118.72",130.08,0,97.11,100,
1800,514.32,"2,057.28",129.12,0,96.99,100,
1815,497.52,"1,990.08",119.28,0,97.24,100,
1830,480.48,"1,921.92",110.4,0,97.46,100,
1845,473.76,"1,895.04",108.72,0,97.47,100,
1900,478.08,"1,912.32",116.64,0,97.15,100,
1915,479.52,"1,918.08",113.76,0,97.3,100,
1930,473.28,"1,893.12",111.12,0,97.35,100,
1945,450.96,"1,803.84",104.88,0,97.4,100,
2000,442.56,"1,770.24",105.6,0,97.27,100,
2015,440.64,"1,762.56",106.8,0,97.19,100,
2030,455.04,"1,820.16",121.92,0,96.59,100,
2045,437.76,"1,751.04",112.56,0,96.85,100,
2100,428.4,"1,713.60",109.2,0,96.9,100,
2115,425.52,"1,702.08",104.64,0,97.11,100,
2130,413.76,"1,655.04",102.24,0,97.08,100,
2145,410.4,"1,641.60",100.32,0,97.14,100,
2200,405.36,"1,621.44",100.08,0,97.08,100,
2215,396.72,"1,586.88",100.32,0,96.95,100,
2230,390.24,"1,560.96",102.96,0,96.69,100,
2245,378.48,"1,513.92",96.48,0,96.9,100,
2300,377.52,"1,510.08",94.8,0,96.99,100,
2315,374.16,"1,496.64",92.64,0,97.07,100,
2330,368.88,"1,475.52",89.04,0,97.21,100,
2345,370.32,"1,481.28",92.88,0,97,100,
2400,362.88,"1,451.52",88.8,0,97.13,100,
,,,,,,,
확인자,,,,,,(印),
