사용량종합현황,,,,,,,
,,,,,,,
일시,,,,,,2015년 07월 08일,
고객번호,,,,,,01-35375163,
성명,,,,,,***,
상호,,,,,,한양대학교병원　　　,
,,,,,,,
총사용량,,"54,487.92 kWh",최대수요,"3,055.68 kW",무효전력량,,
역률최대,,지상 : 14시 00분 96.82 %,역률최소,지상 : 21시 30분 96.09 %,"지상 : 13,884.72 kVarh",,
,,진상 : 24시 00분 100.00 %,,진상 : 24시 00분 100.00 %,진상 : 0.00 kVarh,,
,,,,,,,
시,사용량 (kWh),최대수요 (kW),무효전력 (kVarh),,역률(%),,
,,,지상,진상,지상,진상,
1,"1,640.88","1,863.36",375.84,0,-,100,
2,"1,388.40","1,411.20",261.6,0,-,100,
3,"1,338.72","1,356.48",242.88,0,-,100,
4,"1,312.32","1,340.16",231.12,0,-,100,
5,"1,381.68","1,426.56",227.04,0,-,100,
6,"1,555.44","1,638.72",264,0,-,100,
7,"1,720.80","1,841.28",321.6,0,-,100,
8,"2,135.76","2,261.76",481.92,0,-,100,
9,"2,963.28","3,028.80",844.8,0,-,100,
10,"2,978.64","3,009.60",812.16,0,96.48,-,
11,"2,999.28","3,025.92",824.64,0,96.42,-,
12,"3,005.28","3,041.28",821.76,0,96.46,-,
13,"2,950.80","2,982.72",787.68,0,96.62,-,
14,"2,976.00","2,995.20",776.64,0,96.76,-,
15,"2,992.32","3,055.68",806.64,0,96.55,-,
16,"2,969.52","2,991.36",819.36,0,96.4,-,
17,"2,921.28","2,938.56",815.52,0,96.32,-,
18,"2,684.88","2,880.96",750.24,0,96.31,-,
19,"2,327.28","2,430.72",630,0,96.53,-,
20,"2,223.84","2,240.64",600.96,0,96.54,-,
21,"2,116.08","2,148.48",563.28,0,96.63,-,
22,"2,070.48","2,124.48",588,0,96.2,-,
23,"1,947.84","1,964.16",529.2,0,96.5,-,
24,"1,887.12","1,920.96",507.84,0,-,100,
,,,,,,,
시,사용량 (kWh),최대수요 (kW),무효전력 (kVarh),,역률(%),,
,,,지상,진상,지상,진상,
15,465.84,"1,863.36",121.68,0,96.75,100,
30,425.76,"1,703.04",102,0,97.25,100,
45,377.76,"1,511.04",77.52,0,97.96,100,
100,371.52,"1,486.08",74.64,0,98.04,100,
115,349.68,"1,398.72",64.8,0,98.33,100,
130,344.16,"1,376.64",63.12,0,98.36,100,
145,352.8,"1,411.20",69.12,0,98.13,100,
200,341.76,"1,367.04",64.56,0,98.26,100,
215,339.12,"1,356.48",60,0,98.47,100,
230,335.76,"1,343.04",60.96,0,98.39,100,
245,336.24,"1,344.96",63.6,0,98.26,100,
300,327.6,"1,310.40",58.32,0,98.45,100,
315,335.04,"1,340.16",62.88,0,98.28,100,
330,328.32,"1,313.28",60.48,0,98.35,100,
345,323.76,"1,295.04",51.6,0,98.75,100,
400,325.2,"1,300.80",56.16,0,98.54,100,
415,335.04,"1,340.16",60,0,98.43,100,
430,343.92,"1,375.68",56.88,0,98.66,100,
445,346.08,"1,384.32",54.24,0,98.79,100,
500,356.64,"1,426.56",55.92,0,98.79,100,
515,368.4,"1,473.60",58.8,0,98.75,100,
530,381.84,"1,527.36",64.56,0,98.6,100,
545,395.52,"1,582.08",64.8,0,98.68,100,
600,409.68,"1,638.72",75.84,0,98.33,100,
615,415.2,"1,660.80",84.72,0,97.98,100,
630,419.04,"1,676.16",78.24,0,98.3,100,
645,426.24,"1,704.96",73.92,0,98.53,100,
700,460.32,"1,841.28",84.72,0,98.35,100,
715,488.88,"1,955.52",105.36,0,97.76,100,
730,529.92,"2,119.68",122.64,0,97.42,100,
745,551.52,"2,206.08",128.16,0,97.4,100,
800,565.44,"2,261.76",125.76,0,97.61,100,
815,706.56,"2,826.24",203.28,0,96.1,100,
830,748.32,"2,993.28",214.8,0,96.12,100,
845,757.2,"3,028.80",211.44,0,96.32,100,
900,751.2,"3,004.80",215.28,0,96.13,100,
915,736.56,"2,946.24",196.56,0,96.62,100,
930,739.2,"2,956.80",200.4,0,96.52,100,
945,750.48,"3,001.92",208.56,0,96.35,100,
1000,752.4,"3,009.60",206.64,0,96.43,100,
1015,756.48,"3,025.92",213.12,0,96.25,100,
1030,746.16,"2,984.64",207.84,0,96.33,100,
1045,746.16,"2,984.64",200.16,0,96.59,100,
1100,750.48,"3,001.92",203.52,0,96.51,100,
1115,754.56,"3,018.24",206.16,0,96.46,100,
1130,760.32,"3,041.28",207.6,0,96.47,100,
1145,751.2,"3,004.80",208.32,0,96.36,100,
1200,739.2,"2,956.80",199.68,0,96.54,100,
1215,745.68,"2,982.72",197.28,0,96.67,100,
1230,727.68,"2,910.72",187.44,0,96.84,100,
