사용량종합현황,,,,,,,
,,,,,,,
일시,,,,,,2014년 12월 03일,
고객번호,,,,,,01-35375163,
성명,,,,,,***,
상호,,,,,,한양대학교병원　　　,
,,,,,,,
총사용량,,"47,689.68 kWh",최대수요,"2,651.52 kW",무효전력량,,
역률최대,,지상 : 19시 00분 97.44 %,역률최소,지상 : 23시 00분 96.78 %,"지상 : 11,958.24 kVarh",,
,,진상 : 24시 00분 100.00 %,,진상 : 24시 00분 100.00 %,진상 : 0.00 kVarh,,
,,,,,,,
시,사용량 (kWh),최대수요 (kW),무효전력 (kVarh),,역률(%),,
,,,지상,진상,지상,진상,
1,"1,404.48","1,418.88",371.52,0,-,100,
2,"1,415.76","1,447.68",379.44,0,-,100,
3,"1,385.52","1,391.04",350.64,0,-,100,
4,"1,393.92","1,412.16",367.2,0,-,100,
5,"1,488.72","1,506.24",378.24,0,-,100,
6,"1,618.08","1,654.08",395.04,0,-,100,
7,"1,837.92","1,888.32",439.92,0,-,100,
8,"2,094.48","2,208.00",536.16,0,-,100,
9,"2,417.76","2,457.60",607.2,0,-,100,
10,"2,538.24","2,555.52",642.48,0,96.94,-,
11,"2,540.88","2,590.08",640.08,0,96.97,-,
12,"2,631.36","2,651.52",667.68,0,96.93,-,
13,"2,483.52","2,573.76",608.88,0,97.12,-,
14,"2,492.40","2,503.68",619.44,0,97.05,-,
15,"2,508.24","2,559.36",639.6,0,96.9,-,
16,"2,479.20","2,536.32",624.48,0,96.97,-,
17,"2,405.04","2,434.56",599.52,0,97.03,-,
18,"2,251.68","2,418.24",538.56,0,97.26,-,
19,"1,939.68","2,040.96",456.24,0,97.34,-,
20,"1,877.04","1,901.76",455.28,0,97.18,-,
21,"1,800.72","1,828.80",444.24,0,97.09,-,
22,"1,680.24","1,767.36",418.32,0,97.04,-,
23,"1,529.52","1,567.68",396.24,0,96.8,-,
24,"1,475.28","1,512.00",381.84,0,-,100,
,,,,,,,
시,사용량 (kWh),최대수요 (kW),무효전력 (kVarh),,역률(%),,
,,,지상,진상,지상,진상,
15,354.72,"1,418.88",92.16,0,96.79,100,
30,350.4,"1,401.60",93.12,0,96.65,100,
45,350.16,"1,400.64",93.12,0,96.64,100,
100,349.2,"1,396.80",93.12,0,96.62,100,
115,350.4,"1,401.60",94.32,0,96.56,100,
130,361.92,"1,447.68",104.16,0,96.1,100,
145,356.64,"1,426.56",95.52,0,96.6,100,
200,346.8,"1,387.20",85.44,0,97.1,100,
215,347.76,"1,391.04",85.2,0,97.13,100,
230,346.8,"1,387.20",87.12,0,96.99,100,
245,343.2,"1,372.80",88.08,0,96.86,100,
300,347.76,"1,391.04",90.24,0,96.79,100,
315,353.04,"1,412.16",93.84,0,96.64,100,
330,344.16,"1,376.64",90.48,0,96.71,100,
345,345.12,"1,380.48",89.04,0,96.83,100,
400,351.6,"1,406.40",93.84,0,96.62,100,
415,371.04,"1,484.16",103.68,0,96.31,100,
430,369.12,"1,476.48",95.52,0,96.81,100,
445,372,"1,488.00",90.24,0,97.18,100,
500,376.56,"1,506.24",88.8,0,97.33,100,
515,400.32,"1,601.28",102.96,0,96.85,100,
530,400.8,"1,603.20",97.92,0,97.14,100,
545,403.44,"1,613.76",95.76,0,97.3,100,
600,413.52,"1,654.08",98.4,0,97.28,100,
615,444.96,"1,779.84",108.48,0,97.15,100,
630,451.92,"1,807.68",106.08,0,97.35,100,
645,468.96,"1,875.84",111.6,0,97.28,100,
700,472.08,"1,888.32",113.76,0,97.22,100,
715,512.88,"2,051.52",133.68,0,96.77,100,
730,512.16,"2,048.64",132.96,0,96.79,100,
745,517.44,"2,069.76",126.96,0,97.12,100,
800,552,"2,208.00",142.56,0,96.82,100,
815,578.88,"2,315.52",149.04,0,96.84,100,
830,611.28,"2,445.12",153.12,0,97,100,
845,614.4,"2,457.60",153.36,0,97.02,100,
900,613.2,"2,452.80",151.68,0,97.07,100,
915,629.28,"2,517.12",159.84,0,96.92,100,
930,636.48,"2,545.92",159.84,0,96.99,100,
945,638.88,"2,555.52",159.36,0,97.03,100,
1000,633.6,"2,534.40",163.44,0,96.83,100,
1015,638.64,"2,554.56",161.52,0,96.95,100,
1030,626.64,"2,506.56",156.48,0,97.02,100,
1045,628.08,"2,512.32",156.96,0,97.02,100,
1100,647.52,"2,590.08",165.12,0,96.9,100,
1115,657.36,"2,629.44",168.72,0,96.86,100,
1130,662.88,"2,651.52",165.36,0,97.03,100,
1145,655.44,"2,621.76",162.72,0,97.05,100,
1200,655.68,"2,622.72",170.88,0,96.77,100,
1215,643.44,"2,573.76",161.52,0,96.99,100,
1230,624,"2,496.00",153.6,0,97.1,100,
1245,610.8,"2,443.20",148.08,0,97.18,100,
1300,605.28,"2,421.12",145.68,0,97.22,100,
1315,622.8,"2,491.20",153.6,0,97.09,100,
1330,625.92,"2,503.68",154.56,0,97.08,100,
1345,619.68,"2,478.72",153.12,0,97.08,100,
1400,624,"2,496.00",158.16,0,96.93,100,
1415,639.84,"2,559.36",167.28,0,96.75,100,
1430,616.56,"2,466.24",152.4,0,97.08,100,
1445,620.64,"2,482.56",156.96,0,96.95,100,
1500,631.2,"2,524.80",162.96,0,96.83,100,
1515,634.08,"2,536.32",165.36,0,96.76,100,
1530,623.28,"2,493.12",157.44,0,96.95,100,
1545,610.08,"2,440.32",149.52,0,97.13,100,
1600,611.76,"2,447.04",152.16,0,97.04,100,
1615,596.64,"2,386.56",150,0,96.98,100,
1630,598.32,"2,393.28",150,0,97,100,
1645,608.64,"2,434.56",153.6,0,96.96,100,
1700,601.44,"2,405.76",145.92,0,97.18,100,
1715,604.56,"2,418.24",151.44,0,97,100,
1730,579.36,"2,317.44",135.84,0,97.36,100,
1745,541.92,"2,167.68",125.28,0,97.43,100,
1800,525.84,"2,103.36",126,0,97.25,100,
1815,510.24,"2,040.96",124.8,0,97.14,100,
1830,481.68,"1,926.72",112.8,0,97.37,100,
1845,474.72,"1,898.88",113.04,0,97.28,100,
1900,473.04,"1,892.16",105.6,0,97.6,100,
1915,472.32,"1,889.28",110.16,0,97.39,100,
1930,471.84,"1,887.36",112.32,0,97.28,100,
1945,475.44,"1,901.76",118.08,0,97.05,100,
2000,457.44,"1,829.76",114.72,0,97,100,
2015,457.2,"1,828.80",115.68,0,96.95,100,
2030,445.92,"1,783.68",107.52,0,97.21,100,
2045,452.64,"1,810.56",111.6,0,97.09,100,
2100,444.96,"1,779.84",109.44,0,97.11,100,
2115,441.84,"1,767.36",108.72,0,97.1,100,
2130,426.72,"1,706.88",111.12,0,96.77,100,
2145,406.56,"1,626.24",98.88,0,97.17,100,
2200,405.12,"1,620.48",99.6,0,97.11,100,
2215,391.92,"1,567.68",100.8,0,96.85,100,
2230,382.32,"1,529.28",99.12,0,96.8,100,
2245,379.92,"1,519.68",102,0,96.58,100,
2300,375.36,"1,501.44",94.32,0,96.98,100,
2315,378,"1,512.00",97.92,0,96.8,100,
2330,371.76,"1,487.04",95.28,0,96.87,100,
2345,357.6,"1,430.40",91.2,0,96.9,100,
2400,367.92,"1,471.68",97.44,0,96.67,100,
,,,,,,,
확인자,,,,,,(印),
