사용량종합현황,,,,,,,
,,,,,,,
일시,,,,,,2014년 11월 03일,
고객번호,,,,,,01-35375163,
성명,,,,,,***,
상호,,,,,,한양대학교병원　　　,
,,,,,,,
총사용량,,"40,546.56 kWh",최대수요,"2,234.88 kW",무효전력량,,
역률최대,,지상 : 20시 30분 98.29 %,역률최소,지상 : 13시 00분 97.52 %,"지상 : 8,440.80 kVarh",,
,,진상 : 24시 00분 100.00 %,,진상 : 24시 00분 100.00 %,진상 : 0.00 kVarh,,
,,,,,,,
시,사용량 (kWh),최대수요 (kW),무효전력 (kVarh),,역률(%),,
,,,지상,진상,지상,진상,
1,"1,189.68","1,200.00",229.44,0,-,100,
2,"1,189.20","1,210.56",232.8,0,-,100,
3,"1,181.76","1,199.04",236.64,0,-,100,
4,"1,185.36","1,209.60",232.08,0,-,100,
5,"1,272.24","1,311.36",244.32,0,-,100,
6,"1,419.12","1,498.56",263.04,0,-,100,
7,"1,654.08","1,706.88",327.84,0,-,100,
8,"1,860.72","1,993.92",414.72,0,-,100,
9,"2,101.20","2,170.56",454.08,0,-,100,
10,"2,190.24","2,198.40",483.84,0,97.65,-,
11,"2,174.16","2,234.88",476.4,0,97.68,-,
12,"2,158.56","2,178.24",471.12,0,97.7,-,
13,"2,178.24","2,219.52",486.48,0,97.6,-,
14,"2,169.36","2,210.88",464.4,0,97.78,-,
15,"2,027.04","2,064.00",407.28,0,98.04,-,
16,"2,019.12","2,129.28",419.04,0,97.91,-,
17,"1,953.84","1,975.68",401.04,0,97.96,-,
18,"1,864.08","1,950.72",405.84,0,97.71,-,
19,"1,670.40","1,692.48",346.8,0,97.91,-,
20,"1,594.56","1,643.52",323.76,0,98,-,
21,"1,506.00","1,536.96",289.92,0,98.2,-,
22,"1,413.60","1,446.72",289.44,0,97.97,-,
23,"1,317.12","1,389.12",270.72,0,97.95,-,
24,"1,256.88","1,276.80",269.76,0,-,100,
,,,,,,,
시,사용량 (kWh),최대수요 (kW),무효전력 (kVarh),,역률(%),,
,,,지상,진상,지상,진상,
15,296.16,"1,184.64",57.84,0,98.15,100,
30,295.44,"1,181.76",57.12,0,98.18,100,
45,298.08,"1,192.32",57.12,0,98.21,100,
100,300,"1,200.00",57.36,0,98.22,100,
115,293.28,"1,173.12",55.68,0,98.25,100,
130,295.44,"1,181.76",56.64,0,98.21,100,
145,297.84,"1,191.36",56.88,0,98.22,100,
200,302.64,"1,210.56",63.6,0,97.86,100,
215,299.76,"1,199.04",60.48,0,98.02,100,
230,294.96,"1,179.84",57.84,0,98.13,100,
245,290.16,"1,160.64",55.68,0,98.21,100,
300,296.88,"1,187.52",62.64,0,97.85,100,
315,295.68,"1,182.72",58.56,0,98.09,100,
330,293.52,"1,174.08",57.36,0,98.14,100,
345,293.76,"1,175.04",56.4,0,98.21,100,
400,302.4,"1,209.60",59.76,0,98.1,100,
415,306.96,"1,227.84",59.76,0,98.16,100,
430,315.36,"1,261.44",60.48,0,98.21,100,
445,322.08,"1,288.32",62.88,0,98.15,100,
500,327.84,"1,311.36",61.2,0,98.3,100,
515,336.96,"1,347.84",62.88,0,98.3,100,
530,354,"1,416.00",66.48,0,98.28,100,
545,353.52,"1,414.08",63.12,0,98.44,100,
600,374.64,"1,498.56",70.56,0,98.27,100,
615,400.32,"1,601.28",75.6,0,98.26,100,
630,403.2,"1,612.80",74.16,0,98.35,100,
645,423.84,"1,695.36",86.4,0,97.98,100,
700,426.72,"1,706.88",91.68,0,97.77,100,
715,433.2,"1,732.80",93.84,0,97.73,100,
730,451.68,"1,806.72",101.52,0,97.57,100,
745,477.36,"1,909.44",108.72,0,97.5,100,
