사용량종합현황,,,,,,,
,,,,,,,
일시,,,,,,2014년 10월 14일,
고객번호,,,,,,01-35375163,
성명,,,,,,***,
상호,,,,,,한양대학교병원　　　,
,,,,,,,
총사용량,,"39,078.00 kWh",최대수요,"2,197.44 kW",무효전력량,,
역률최대,,지상 : 18시 30분 98.24 %,역률최소,지상 : 15시 30분 97.45 %,"지상 : 8,202.00 kVarh",,
,,진상 : 24시 00분 100.00 %,,진상 : 24시 00분 100.00 %,진상 : 0.00 kVarh,,
,,,,,,,
시,사용량 (kWh),최대수요 (kW),무효전력 (kVarh),,역률(%),,
,,,지상,진상,지상,진상,
1,"1,139.28","1,158.72",218.64,0,-,100,
2,"1,093.20","1,095.36",198.72,0,-,100,
3,"1,079.04","1,096.32",210.48,0,-,100,
4,"1,063.44","1,097.28",213.84,0,-,100,
5,"1,157.52","1,198.08",225.36,0,-,100,
6,"1,329.84","1,390.08",254.16,0,-,100,
7,"1,454.40","1,522.56",263.76,0,-,100,
8,"1,701.12","1,860.48",374.88,0,-,100,
9,"2,026.32","2,062.08",450.72,0,-,100,
10,"2,160.24","2,197.44",475.2,0,97.66,-,
11,"2,119.20","2,136.96",445.92,0,97.86,-,
12,"2,121.36","2,143.68",468,0,97.65,-,
13,"2,070.00","2,085.12",453.84,0,97.68,-,
14,"2,025.12","2,042.88",428.16,0,97.84,-,
15,"2,090.64","2,136.00",458.88,0,97.67,-,
16,"2,148.96","2,197.44",487.44,0,97.52,-,
17,"2,020.80","2,114.88",446.64,0,97.64,-,
18,"1,868.40","1,991.04",402,0,97.76,-,
19,"1,613.76","1,671.36",308.16,0,98.23,-,
20,"1,510.80","1,571.52",312.24,0,97.93,-,
21,"1,488.00","1,529.28",325.92,0,97.68,-,
22,"1,371.12","1,440.96",285.36,0,97.9,-,
23,"1,241.04","1,284.48",256.08,0,97.94,-,
24,"1,184.40","1,229.76",237.6,0,-,100,
,,,,,,,
시,사용량 (kWh),최대수요 (kW),무효전력 (kVarh),,역률(%),,
,,,지상,진상,지상,진상,
15,287.28,"1,149.12",54.24,0,98.26,100,
30,289.68,"1,158.72",58.56,0,98.02,100,
45,279.6,"1,118.40",50.4,0,98.41,100,
100,282.72,"1,130.88",55.44,0,98.13,100,
115,272.64,"1,090.56",49.68,0,98.38,100,
130,273.6,"1,094.40",48.48,0,98.47,100,
145,273.12,"1,092.48",50.4,0,98.34,100,
200,273.84,"1,095.36",50.16,0,98.36,100,
215,266.88,"1,067.52",48.96,0,98.36,100,
230,266.16,"1,064.64",48.24,0,98.4,100,
245,274.08,"1,096.32",56.88,0,97.91,100,
300,271.92,"1,087.68",56.4,0,97.92,100,
315,262.32,"1,049.28",52.56,0,98.05,100,
330,263.04,"1,052.16",53.28,0,98.01,100,
345,263.76,"1,055.04",52.08,0,98.11,100,
400,274.32,"1,097.28",55.92,0,97.98,100,
415,279.36,"1,117.44",56.4,0,98.02,100,
430,284.4,"1,137.60",55.68,0,98.14,100,
445,294.24,"1,176.96",56.88,0,98.18,100,
500,299.52,"1,198.08",56.4,0,98.27,100,
515,314.16,"1,256.64",58.32,0,98.32,100,
530,331.2,"1,324.80",66,0,98.07,100,
545,347.52,"1,390.08",70.32,0,98.01,100,
600,336.96,"1,347.84",59.52,0,98.48,100,
615,350.88,"1,403.52",62.64,0,98.44,100,
630,358.56,"1,434.24",65.28,0,98.38,100,
645,364.32,"1,457.28",64.32,0,98.48,100,
700,380.64,"1,522.56",71.52,0,98.28,100,
