사용량종합현황,,,,,,,
,,,,,,,
일시,,,,,,2015년 06월 03일,
고객번호,,,,,,01-35375163,
성명,,,,,,***,
상호,,,,,,한양대학교병원　　　,
,,,,,,,
총사용량,,"51,033.12 kWh",최대수요,"2,933.76 kW",무효전력량,,
역률최대,,지상 : 20시 30분 97.06 %,역률최소,지상 : 17시 00분 96.46 %,"지상 : 12,366.24 kVarh",,
,,진상 : 24시 00분 100.00 %,,진상 : 24시 00분 100.00 %,진상 : 0.00 kVarh,,
,,,,,,,
시,사용량 (kWh),최대수요 (kW),무효전력 (kVarh),,역률(%),,
,,,지상,진상,지상,진상,
1,"1,339.20","1,396.80",277.92,0,-,100,
2,"1,303.68","1,311.36",237.36,0,-,100,
3,"1,314.72","1,352.64",240.48,0,-,100,
4,"1,332.00","1,353.60",245.76,0,-,100,
5,"1,381.68","1,424.64",248.64,0,-,100,
6,"1,490.64","1,522.56",279.6,0,-,100,
7,"1,634.64","1,669.44",287.76,0,-,100,
8,"1,960.08","2,194.56",405.12,0,-,100,
9,"2,338.32","2,513.28",531.84,0,-,100,
10,"2,869.92","2,933.76",757.68,0,96.69,-,
11,"2,885.04","2,925.12",743.28,0,96.84,-,
12,"2,848.80","2,897.28",726,0,96.9,-,
13,"2,838.00","2,849.28",745.2,0,96.72,-,
14,"2,800.32","2,830.08",729.36,0,96.77,-,
15,"2,819.76","2,857.92",750,0,96.64,-,
16,"2,822.88","2,927.04",758.16,0,96.58,-,
17,"2,814.00","2,853.12",760.8,0,96.53,-,
18,"2,539.20","2,736.96",677.04,0,96.62,-,
19,"2,169.12","2,194.56",549.36,0,96.94,-,
20,"2,105.04","2,157.12",539.28,0,96.87,-,
21,"2,027.28","2,073.60",518.4,0,96.88,-,
22,"1,936.80","1,980.48",496.56,0,96.87,-,
23,"1,836.48","1,874.88",473.04,0,96.84,-,
24,"1,625.52","1,758.72",387.6,0,-,100,
,,,,,,,
시,사용량 (kWh),최대수요 (kW),무효전력 (kVarh),,역률(%),,
,,,지상,진상,지상,진상,
15,349.2,"1,396.80",72.24,0,97.93,100,
30,335.76,"1,343.04",71.04,0,97.83,100,
45,327.6,"1,310.40",67.2,0,97.96,100,
100,326.64,"1,306.56",67.44,0,97.93,100,
115,325.92,"1,303.68",64.8,0,98.08,100,
130,327.84,"1,311.36",60.48,0,98.34,100,
145,326.4,"1,305.60",56.88,0,98.52,100,
200,323.52,"1,294.08",55.2,0,98.58,100,
215,324.96,"1,299.84",57.36,0,98.48,100,
230,338.16,"1,352.64",65.28,0,98.19,100,
245,330,"1,320.00",61.2,0,98.32,100,
300,321.6,"1,286.40",56.64,0,98.48,100,
315,327.12,"1,308.48",59.04,0,98.41,100,
330,329.04,"1,316.16",60,0,98.38,100,
345,337.44,"1,349.76",64.32,0,98.23,100,
400,338.4,"1,353.60",62.4,0,98.34,100,
415,342.72,"1,370.88",61.44,0,98.43,100,
430,340.8,"1,363.20",60,0,98.49,100,
445,342,"1,368.00",60,0,98.5,100,
500,356.16,"1,424.64",67.2,0,98.27,100,
515,363.36,"1,453.44",70.08,0,98.19,100,
530,368.4,"1,473.60",72.24,0,98.13,100,
545,378.24,"1,512.96",68.88,0,98.38,100,
600,380.64,"1,522.56",68.4,0,98.42,100,
615,388.8,"1,555.20",67.68,0,98.52,100,
630,417.36,"1,669.44",77.76,0,98.31,100,
645,414.48,"1,657.92",72.96,0,98.49,100,
700,414,"1,656.00",69.36,0,98.63,100,
715,439.92,"1,759.68",87.6,0,98.07,100,
730,465.6,"1,862.40",92.16,0,98.1,100,
745,505.92,"2,023.68",103.68,0,97.96,100,
800,548.64,"2,194.56",121.68,0,97.63,100,
815,561.12,"2,244.48",126,0,97.57,100,
830,573.12,"2,292.48",122.88,0,97.78,100,
845,575.76,"2,303.04",126.48,0,97.67,100,
900,628.32,"2,513.28",156.48,0,97.04,100,
915,697.44,"2,789.76",190.32,0,96.47,100,
930,733.44,"2,933.76",198.24,0,96.54,100,
945,725.04,"2,900.16",189.36,0,96.75,100,
1000,714,"2,856.00",179.76,0,96.97,100,
1015,715.68,"2,862.72",183.36,0,96.87,100,
1030,723.84,"2,895.36",187.44,0,96.81,100,
1045,731.28,"2,925.12",193.2,0,96.68,100,
1100,714.24,"2,856.96",179.28,0,96.99,100,
1115,706.56,"2,826.24",178.08,0,96.97,100,
1130,702.48,"2,809.92",175.44,0,97.02,100,
1145,715.44,"2,861.76",182.16,0,96.91,100,
1200,724.32,"2,897.28",190.32,0,96.72,100,
1215,712.32,"2,849.28",188.64,0,96.67,100,
1230,709.92,"2,839.68",183.84,0,96.81,100,
1245,710.16,"2,840.64",186.96,0,96.7,100,
1300,705.6,"2,822.40",185.76,0,96.7,100,
1315,707.52,"2,830.08",182.16,0,96.84,100,
1330,691.68,"2,766.72",172.32,0,97.03,100,
1345,695.76,"2,783.04",184.56,0,96.66,100,
1400,705.36,"2,821.44",190.32,0,96.55,100,
1415,714.48,"2,857.92",193.44,0,96.52,100,
1430,707.28,"2,829.12",189.6,0,96.59,100,
1445,702.96,"2,811.84",187.2,0,96.63,100,
1500,695.04,"2,780.16",179.76,0,96.81,100,
1515,702.72,"2,810.88",187.2,0,96.63,100,
1530,731.76,"2,927.04",203.76,0,96.34,100,
1545,695.52,"2,782.08",185.04,0,96.64,100,
1600,692.88,"2,771.52",182.16,0,96.71,100,
1615,700.08,"2,800.32",186.48,0,96.63,100,
1630,706.32,"2,825.28",189.6,0,96.58,100,
1645,713.28,"2,853.12",196.32,0,96.41,100,
1700,694.32,"2,777.28",188.4,0,96.51,100,
1715,684.24,"2,736.96",181.68,0,96.65,100,
1730,653.52,"2,614.08",169.44,0,96.8,100,
1745,613.44,"2,453.76",166.56,0,96.51,100,
1800,588,"2,352.00",159.36,0,96.52,100,
1815,548.64,"2,194.56",137.28,0,97.01,100,
1830,541.2,"2,164.80",136.8,0,96.95,100,
1845,539.28,"2,157.12",135.6,0,96.98,100,
1900,540,"2,160.00",139.68,0,96.81,100,
1915,539.28,"2,157.12",146.4,0,96.51,100,
1930,526.8,"2,107.20",133.92,0,96.92,100,
1945,520.8,"2,083.20",125.28,0,97.23,100,
2000,518.16,"2,072.64",133.68,0,96.83,100,
2015,518.4,"2,073.60",130.8,0,96.96,100,
2030,498.48,"1,993.92",121.44,0,97.16,100,
2045,507.12,"2,028.48",131.52,0,96.8,100,
2100,503.28,"2,013.12",134.64,0,96.6,100,
2115,495.12,"1,980.48",128.88,0,96.78,100,
2130,489.12,"1,956.48",126.48,0,96.82,100,
2145,484.32,"1,937.28",125.04,0,96.83,100,
2200,468.24,"1,872.96",116.16,0,97.06,100,
2215,468.72,"1,874.88",124.08,0,96.67,100,
2230,464.16,"1,856.64",120.72,0,96.78,100,
2245,452.16,"1,808.64",116.88,0,96.82,100,
2300,451.44,"1,805.76",111.36,0,97.09,100,
2315,439.68,"1,758.72",107.52,0,97.14,100,
2330,413.52,"1,654.08",99.36,0,97.23,100,
2345,390.48,"1,561.92",90.48,0,97.42,100,
2400,381.84,"1,527.36",90.24,0,97.32,100,
,,,,,,,
확인자,,,,,,(印),
