사용량종합현황,,,,,,,
,,,,,,,
일시,,,,,,2014년 08월 21일,
고객번호,,,,,,01-35375163,
성명,,,,,,***,
상호,,,,,,한양대학교병원　　　,
,,,,,,,
총사용량,,"58,024.08 kWh",최대수요,"3,150.72 kW",무효전력량,,
역률최대,,지상 : 23시 00분 98.52 %,역률최소,지상 : 14시 30분 97.19 %,"지상 : 12,480.96 kVarh",,
,,진상 : 24시 00분 100.00 %,,진상 : 24시 00분 100.00 %,진상 : 0.00 kVarh,,
,,,,,,,
시,사용량 (kWh),최대수요 (kW),무효전력 (kVarh),,역률(%),,
,,,지상,진상,지상,진상,
1,"1,763.52","1,795.20",332.64,0,-,100,
2,"1,756.80","1,791.36",341.76,0,-,100,
3,"1,744.08","1,754.88",334.08,0,-,100,
4,"1,745.04","1,762.56",320.4,0,-,100,
5,"1,817.76","1,886.40",319.92,0,-,100,
6,"2,023.68","2,092.80",377.04,0,-,100,
7,"2,172.48","2,225.28",426.72,0,-,100,
8,"2,482.32","2,711.04",538.32,0,-,100,
9,"2,964.48","3,036.48",680.64,0,-,100,
10,"3,099.60","3,141.12",710.16,0,97.47,-,
11,"3,120.96","3,150.72",739.2,0,97.31,-,
12,"3,016.08","3,037.44",712.08,0,97.32,-,
13,"3,052.08","3,088.32",720.96,0,97.32,-,
14,"3,055.68","3,073.92",719.76,0,97.34,-,
15,"3,068.88","3,102.72",731.04,0,97.28,-,
16,"3,059.52","3,086.40",733.2,0,97.25,-,
17,"2,919.84","2,986.56",669.84,0,97.47,-,
18,"2,677.92","2,869.44",588.48,0,97.67,-,
19,"2,422.08","2,445.12",510.24,0,97.85,-,
20,"2,334.72","2,381.76",511.44,0,97.68,-,
21,"2,115.36","2,162.88",424.8,0,98.04,-,
22,"1,991.04","2,025.60",388.32,0,98.15,-,
23,"1,850.64","1,917.12",336.24,0,98.39,-,
24,"1,769.52","1,799.04",313.68,0,-,100,
,,,,,,,
시,사용량 (kWh),최대수요 (kW),무효전력 (kVarh),,역률(%),,
,,,지상,진상,지상,진상,
15,448.8,"1,795.20",87.36,0,98.16,100,
30,437.76,"1,751.04",81.36,0,98.32,100,
45,439.44,"1,757.76",82.32,0,98.29,100,
100,437.52,"1,750.08",81.6,0,98.3,100,
115,435.12,"1,740.48",79.44,0,98.37,100,
130,447.84,"1,791.36",92.16,0,97.95,100,
145,439.68,"1,758.72",87.36,0,98.08,100,
200,434.16,"1,736.64",82.8,0,98.23,100,
215,438.72,"1,754.88",86.16,0,98.13,100,
230,437.04,"1,748.16",83.28,0,98.23,100,
245,434.88,"1,739.52",82.8,0,98.24,100,
300,433.44,"1,733.76",81.84,0,98.26,100,
315,434.16,"1,736.64",81.36,0,98.29,100,
330,439.68,"1,758.72",83.76,0,98.23,100,
345,430.56,"1,722.24",77.28,0,98.43,100,
400,440.64,"1,762.56",78,0,98.47,100,
415,438.48,"1,753.92",75.12,0,98.56,100,
430,450.72,"1,802.88",78,0,98.54,100,
445,456.96,"1,827.84",79.68,0,98.51,100,
500,471.6,"1,886.40",87.12,0,98.34,100,
515,482.88,"1,931.52",88.8,0,98.35,100,
530,506.16,"2,024.64",96,0,98.25,100,
545,523.2,"2,092.80",99.36,0,98.24,100,
600,511.44,"2,045.76",92.88,0,98.39,100,
615,523.44,"2,093.76",95.52,0,98.38,100,
630,542.4,"2,169.60",105.36,0,98.17,100,
645,550.32,"2,201.28",109.2,0,98.09,100,
700,556.32,"2,225.28",116.64,0,97.87,100,
715,569.76,"2,279.04",121.68,0,97.79,100,
730,605.52,"2,422.08",133.92,0,97.64,100,
745,629.28,"2,517.12",133.44,0,97.82,100,
800,677.76,"2,711.04",149.28,0,97.66,100,
815,714,"2,856.00",163.2,0,97.49,100,
830,735.36,"2,941.44",167.52,0,97.5,100,
845,759.12,"3,036.48",177.36,0,97.38,100,
900,756,"3,024.00",172.56,0,97.49,100,
915,756.72,"3,026.88",171.12,0,97.54,100,
930,778.08,"3,112.32",176.16,0,97.53,100,
945,779.52,"3,118.08",181.2,0,97.4,100,
1000,785.28,"3,141.12",181.68,0,97.43,100,
1015,784.56,"3,138.24",183.36,0,97.38,100,
1030,787.68,"3,150.72",188.16,0,97.26,100,
1045,776.88,"3,107.52",183.84,0,97.31,100,
1100,771.84,"3,087.36",183.84,0,97.28,100,
1115,756.72,"3,026.88",174.48,0,97.44,100,
1130,759.36,"3,037.44",180.96,0,97.28,100,
1145,749.76,"2,999.04",175.68,0,97.36,100,
1200,750.24,"3,000.96",180.96,0,97.21,100,
1215,749.28,"2,997.12",178.56,0,97.28,100,
1230,762.48,"3,049.92",180.72,0,97.3,100,
1245,768.24,"3,072.96",178.56,0,97.4,100,
1300,772.08,"3,088.32",183.12,0,97.3,100,
1315,768.48,"3,073.92",183.6,0,97.26,100,
1330,757.92,"3,031.68",177.36,0,97.37,100,
1345,763.92,"3,055.68",177.36,0,97.41,100,
1400,765.36,"3,061.44",181.44,0,97.3,100,
1415,775.68,"3,102.72",189.36,0,97.15,100,
1430,769.44,"3,077.76",184.8,0,97.23,100,
1445,762.24,"3,048.96",178.08,0,97.38,100,
1500,761.52,"3,046.08",178.8,0,97.35,100,
1515,752.64,"3,010.56",177.36,0,97.33,100,
1530,770.16,"3,080.64",187.68,0,97.16,100,
1545,771.6,"3,086.40",186.96,0,97.19,100,
1600,765.12,"3,060.48",181.2,0,97.31,100,
1615,746.64,"2,986.56",168.48,0,97.55,100,
1630,724.56,"2,898.24",161.04,0,97.62,100,
1645,719.04,"2,876.16",164.88,0,97.47,100,
1700,729.6,"2,918.40",175.44,0,97.23,100,
1715,717.36,"2,869.44",166.32,0,97.42,100,
1730,692.4,"2,769.60",153.84,0,97.62,100,
1745,646.8,"2,587.20",137.28,0,97.82,100,
1800,621.36,"2,485.44",131.04,0,97.85,100,
1815,605.76,"2,423.04",124.08,0,97.97,100,
1830,611.28,"2,445.12",130.56,0,97.79,100,
1845,603.6,"2,414.40",126.72,0,97.87,100,
1900,601.44,"2,405.76",128.88,0,97.78,100,
1915,590.16,"2,360.64",130.32,0,97.65,100,
1930,595.44,"2,381.76",132.96,0,97.6,100,
1945,590.88,"2,363.52",129.6,0,97.68,100,
2000,558.24,"2,232.96",118.56,0,97.82,100,
2015,540.72,"2,162.88",108.96,0,98.03,100,
2030,530.16,"2,120.64",105.84,0,98.06,100,
2045,521.76,"2,087.04",102.24,0,98.13,100,
2100,522.72,"2,090.88",107.76,0,97.94,100,
2115,506.4,"2,025.60",98.4,0,98.16,100,
2130,502.32,"2,009.28",99.36,0,98.1,100,
2145,498.72,"1,994.88",97.68,0,98.14,100,
2200,483.6,"1,934.40",92.88,0,98.21,100,
2215,479.28,"1,917.12",94.32,0,98.12,100,
2230,462.96,"1,851.84",83.76,0,98.4,100,
2245,452.4,"1,809.60",76.56,0,98.6,100,
2300,456,"1,824.00",81.6,0,98.44,100,
2315,449.76,"1,799.04",80.88,0,98.42,100,
2330,443.52,"1,774.08",78.24,0,98.48,100,
2345,438.96,"1,755.84",76.08,0,98.53,100,
2400,437.28,"1,749.12",78.48,0,98.43,100,
,,,,,,,
확인자,,,,,,(印),
