사용량종합현황,,,,,,,
,,,,,,,
일시,,,,,,2014년 08월 11일,
고객번호,,,,,,01-35375163,
성명,,,,,,***,
상호,,,,,,한양대학교병원　　　,
,,,,,,,
총사용량,,"53,838.24 kWh",최대수요,"3,123.84 kW",무효전력량,,
역률최대,,지상 : 22시 00분 98.48 %,역률최소,지상 : 11시 30분 97.18 %,"지상 : 10,402.56 kVarh",,
,,진상 : 24시 00분 100.00 %,,진상 : 24시 00분 100.00 %,진상 : 0.00 kVarh,,
,,,,,,,
시,사용량 (kWh),최대수요 (kW),무효전력 (kVarh),,역률(%),,
,,,지상,진상,지상,진상,
1,"1,219.68","1,228.80",60,0,-,100,
2,"1,204.08","1,213.44",60.48,0,-,100,
3,"1,323.84","1,449.60",112.56,0,-,100,
4,"1,400.64","1,431.36",135.84,0,-,100,
5,"1,509.12","1,564.80",161.76,0,-,100,
6,"1,636.80","1,693.44",166.56,0,-,100,
7,"1,818.96","1,858.56",237.6,0,-,100,
8,"2,167.20","2,381.76",370.08,0,-,100,
9,"2,692.32","2,873.28",540.48,0,-,100,
10,"3,082.08","3,123.84",731.04,0,97.3,-,
11,"3,039.12","3,091.20",718.08,0,97.32,-,
12,"3,055.20","3,091.20",726.48,0,97.29,-,
13,"3,007.44","3,057.60",711.12,0,97.32,-,
14,"3,012.48","3,081.60",699.12,0,97.41,-,
15,"3,007.92","3,031.68",673.2,0,97.59,-,
16,"2,987.76","3,065.28",681.84,0,97.49,-,
17,"2,866.32","2,898.24",635.76,0,97.63,-,
18,"2,661.12","2,860.80",590.4,0,97.63,-,
19,"2,284.56","2,349.12",468.96,0,97.96,-,
20,"2,178.24","2,243.52",443.76,0,97.99,-,
21,"2,068.56","2,119.68",406.08,0,98.13,-,
22,"1,934.16","1,983.36",344.64,0,98.45,-,
23,"1,878.00","1,901.76",372.48,0,98.09,-,
24,"1,802.64","1,824.96",354.24,0,-,100,
,,,,,,,
시,사용량 (kWh),최대수요 (kW),무효전력 (kVarh),,역률(%),,
,,,지상,진상,지상,진상,
15,305.28,"1,221.12",13.92,0,99.9,100,
30,305.76,"1,223.04",14.64,0,99.89,100,
45,301.44,"1,205.76",14.4,0,99.89,100,
100,307.2,"1,228.80",17.04,0,99.85,100,
115,300,"1,200.00",14.16,0,99.89,100,
130,299.52,"1,198.08",13.68,0,99.9,100,
145,303.36,"1,213.44",16.56,0,99.85,100,
200,301.2,"1,204.80",16.08,0,99.86,100,
215,300.96,"1,203.84",15.36,0,99.87,100,
230,312,"1,248.00",21.12,0,99.77,100,
245,362.4,"1,449.60",41.52,0,99.35,100,
300,348.48,"1,393.92",34.56,0,99.51,100,
315,348.72,"1,394.88",34.56,0,99.51,100,
330,346.08,"1,384.32",33.12,0,99.55,100,
345,348,"1,392.00",32.16,0,99.58,100,
400,357.84,"1,431.36",36,0,99.5,100,
415,368.16,"1,472.64",38.16,0,99.47,100,
430,377.76,"1,511.04",43.2,0,99.35,100,
445,372,"1,488.00",36.48,0,99.52,100,
500,391.2,"1,564.80",43.92,0,99.38,100,
515,395.76,"1,583.04",38.88,0,99.52,100,
530,406.8,"1,627.20",38.64,0,99.55,100,
545,410.88,"1,643.52",39.12,0,99.55,100,
600,423.36,"1,693.44",49.92,0,99.31,100,
615,439.92,"1,759.68",56.88,0,99.17,100,
630,451.92,"1,807.68",57.84,0,99.19,100,
645,464.64,"1,858.56",64.08,0,99.06,100,
700,462.48,"1,849.92",58.8,0,99.2,100,
715,487.2,"1,948.80",70.08,0,98.98,100,
730,522.48,"2,089.92",87.36,0,98.63,100,
745,562.08,"2,248.32",101.52,0,98.41,100,
800,595.44,"2,381.76",111.12,0,98.3,100,
815,639.12,"2,556.48",124.56,0,98.15,100,
830,662.88,"2,651.52",128.64,0,98.17,100,
845,672,"2,688.00",128.88,0,98.21,100,
900,718.32,"2,873.28",158.4,0,97.65,100,
915,771.12,"3,084.48",187.92,0,97.16,100,
930,767.04,"3,068.16",178.56,0,97.4,100,
945,762.96,"3,051.84",176.4,0,97.43,100,
1000,780.96,"3,123.84",188.16,0,97.22,100,
1015,772.8,"3,091.20",187.92,0,97.17,100,
1030,763.2,"3,052.80",182.4,0,97.26,100,
1045,750.48,"3,001.92",172.32,0,97.46,100,
1100,752.64,"3,010.56",175.44,0,97.39,100,
1115,767.76,"3,071.04",186.96,0,97.16,100,
1130,772.8,"3,091.20",187.2,0,97.19,100,
1145,760.32,"3,041.28",177.6,0,97.38,100,
1200,754.32,"3,017.28",174.72,0,97.42,100,
1215,745.68,"2,982.72",170.16,0,97.49,100,
1230,756.48,"3,025.92",182.4,0,97.21,100,
1245,764.4,"3,057.60",186,0,97.16,100,
1300,740.88,"2,963.52",172.56,0,97.39,100,
1315,742.56,"2,970.24",171.12,0,97.45,100,
1330,737.28,"2,949.12",168.24,0,97.49,100,
1345,762.24,"3,048.96",177.6,0,97.39,100,
1400,770.4,"3,081.60",182.16,0,97.32,100,
1415,746.4,"2,985.60",166.32,0,97.61,100,
1430,752.88,"3,011.52",165.84,0,97.66,100,
1445,750.72,"3,002.88",166.32,0,97.63,100,
1500,757.92,"3,031.68",174.72,0,97.44,100,
1515,766.32,"3,065.28",179.04,0,97.38,100,
1530,748.56,"2,994.24",172.56,0,97.44,100,
1545,741.84,"2,967.36",169.2,0,97.5,100,
1600,731.04,"2,924.16",161.04,0,97.66,100,
1615,721.2,"2,884.80",157.2,0,97.71,100,
1630,724.56,"2,898.24",163.2,0,97.56,100,
1645,713.76,"2,855.04",159.6,0,97.59,100,
1700,706.8,"2,827.20",155.76,0,97.66,100,
1715,715.2,"2,860.80",161.28,0,97.55,100,
1730,681.36,"2,725.44",144.48,0,97.82,100,
1745,645.6,"2,582.40",141.84,0,97.67,100,
1800,618.96,"2,475.84",142.8,0,97.44,100,
1815,587.28,"2,349.12",125.76,0,97.78,100,
1830,575.52,"2,302.08",120.48,0,97.88,100,
1845,564,"2,256.00",111.36,0,98.11,100,
1900,557.76,"2,231.04",111.36,0,98.06,100,
1915,560.88,"2,243.52",121.68,0,97.73,100,
1930,556.32,"2,225.28",119.28,0,97.78,100,
1945,535.44,"2,141.76",102.48,0,98.22,100,
2000,525.6,"2,102.40",100.32,0,98.23,100,
2015,529.92,"2,119.68",102,0,98.2,100,
2030,522,"2,088.00",101.76,0,98.15,100,
2045,507.6,"2,030.40",98.4,0,98.17,100,
2100,509.04,"2,036.16",103.92,0,97.98,100,
2115,495.84,"1,983.36",90.96,0,98.36,100,
2130,484.32,"1,937.28",85.68,0,98.47,100,
2145,482.16,"1,928.64",85.92,0,98.45,100,
2200,471.84,"1,887.36",82.08,0,98.52,100,
2215,468.72,"1,874.88",87.36,0,98.31,100,
2230,475.44,"1,901.76",95.28,0,98.05,100,
2245,475.2,"1,900.80",100.08,0,97.85,100,
2300,458.64,"1,834.56",89.76,0,98.14,100,
2315,456.24,"1,824.96",88.08,0,98.19,100,
2330,454.32,"1,817.28",92.4,0,97.99,100,
2345,449.04,"1,796.16",88.56,0,98.11,100,
2400,443.04,"1,772.16",85.2,0,98.2,100,
,,,,,,,
확인자,,,,,,(印),
