사용량종합현황,,,,,,,
,,,,,,,
일시,,,,,,2014년 08월 01일,
고객번호,,,,,,01-35375163,
성명,,,,,,***,
상호,,,,,,한양대학교병원　　　,
,,,,,,,
총사용량,,"60,717.84 kWh",최대수요,"3,372.48 kW",무효전력량,,
역률최대,,지상 : 21시 30분 98.11 %,역률최소,지상 : 16시 30분 96.75 %,"지상 : 13,861.20 kVarh",,
,,진상 : 24시 00분 100.00 %,,진상 : 24시 00분 100.00 %,진상 : 0.00 kVarh,,
,,,,,,,
시,사용량 (kWh),최대수요 (kW),무효전력 (kVarh),,역률(%),,
,,,지상,진상,지상,진상,
1,"1,781.28","1,818.24",328.32,0,-,100,
2,"1,771.44","1,837.44",346.32,0,-,100,
3,"1,757.28","1,814.40",324,0,-,100,
4,"1,744.08","1,765.44",315.6,0,-,100,
5,"1,838.64","1,869.12",327.84,0,-,100,
6,"2,008.32","2,060.16",363.6,0,-,100,
7,"2,211.36","2,300.16",429.36,0,-,100,
8,"2,652.48","2,862.72",624,0,-,100,
9,"3,112.80","3,168.96",766.32,0,-,100,
10,"3,248.40","3,346.56",807.6,0,97.05,-,
11,"3,331.44","3,348.48",837.36,0,96.98,-,
12,"3,312.72","3,372.48",840,0,96.93,-,
13,"3,297.36","3,330.24",836.16,0,96.93,-,
14,"3,263.76","3,292.80",819.36,0,96.99,-,
15,"3,273.36","3,292.80",813.12,0,97.05,-,
16,"3,227.76","3,268.80",816.24,0,96.95,-,
17,"3,159.60","3,225.60",806.4,0,96.89,-,
18,"2,914.56","3,046.08",719.28,0,97.09,-,
19,"2,519.52","2,586.24",598.56,0,97.29,-,
20,"2,275.92","2,363.52",491.04,0,97.75,-,
21,"2,148.72","2,170.56",458.16,0,97.8,-,
22,"2,021.76","2,079.36",402.24,0,98.08,-,
23,"1,959.36","2,039.04",403.92,0,97.94,-,
24,"1,885.92","1,901.76",386.4,0,-,100,
,,,,,,,
시,사용량 (kWh),최대수요 (kW),무효전력 (kVarh),,역률(%),,
,,,지상,진상,지상,진상,
15,454.56,"1,818.24",84.24,0,98.33,100,
30,440.88,"1,763.52",80.4,0,98.38,100,
45,438,"1,752.00",78.96,0,98.41,100,
100,447.84,"1,791.36",84.72,0,98.26,100,
115,459.36,"1,837.44",96,0,97.89,100,
130,438.96,"1,755.84",85.92,0,98.14,100,
145,437.52,"1,750.08",83.28,0,98.24,100,
200,435.6,"1,742.40",81.12,0,98.31,100,
215,453.6,"1,814.40",90,0,98.09,100,
230,432,"1,728.00",77.76,0,98.42,100,
245,433.68,"1,734.72",77.76,0,98.43,100,
300,438,"1,752.00",78.48,0,98.43,100,
315,434.4,"1,737.60",76.32,0,98.49,100,
330,429.6,"1,718.40",75.36,0,98.5,100,
345,441.36,"1,765.44",83.04,0,98.28,100,
400,438.72,"1,754.88",80.88,0,98.34,100,
415,447.12,"1,788.48",78.72,0,98.49,100,
430,461.52,"1,846.08",84.24,0,98.37,100,
445,462.72,"1,850.88",82.08,0,98.46,100,
500,467.28,"1,869.12",82.8,0,98.47,100,
515,487.2,"1,948.80",87.84,0,98.41,100,
530,501.6,"2,006.40",94.08,0,98.29,100,
545,504.48,"2,017.92",87.12,0,98.54,100,
600,515.04,"2,060.16",94.56,0,98.36,100,
615,544.08,"2,176.32",115.44,0,97.82,100,
630,541.68,"2,166.72",100.56,0,98.32,100,
645,550.56,"2,202.24",101.04,0,98.36,100,
700,575.04,"2,300.16",112.32,0,98.15,100,
715,616.8,"2,467.20",134.88,0,97.69,100,
730,647.52,"2,590.08",155.28,0,97.24,100,
745,672.48,"2,689.92",159.36,0,97.31,100,
800,715.68,"2,862.72",174.48,0,97.15,100,
815,753.12,"3,012.48",190.8,0,96.94,100,
830,776.64,"3,106.56",191.28,0,97.1,100,
845,792.24,"3,168.96",195.12,0,97.1,100,
900,790.8,"3,163.20",189.12,0,97.26,100,
915,789.12,"3,156.48",191.28,0,97.19,100,
930,807.6,"3,230.40",200.88,0,97.04,100,
945,815.04,"3,260.16",202.08,0,97.06,100,
1000,836.64,"3,346.56",213.36,0,96.9,100,
1015,832.56,"3,330.24",210.48,0,96.95,100,
1030,837.12,"3,348.48",209.76,0,97,100,
1045,828.48,"3,313.92",205.68,0,97.05,100,
1100,833.28,"3,333.12",211.44,0,96.93,100,
1115,843.12,"3,372.48",216.48,0,96.86,100,
1130,834.48,"3,337.92",213.12,0,96.89,100,
1145,820.32,"3,281.28",204.48,0,97.03,100,
1200,814.8,"3,259.20",205.92,0,96.95,100,
1215,832.56,"3,330.24",215.52,0,96.81,100,
1230,830.4,"3,321.60",213.12,0,96.86,100,
1245,820.8,"3,283.20",206.4,0,96.98,100,
1300,813.6,"3,254.40",201.12,0,97.08,100,
1315,808.8,"3,235.20",200.64,0,97.06,100,
1330,818.16,"3,272.64",206.16,0,96.97,100,
1345,823.2,"3,292.80",210.24,0,96.89,100,
1400,813.6,"3,254.40",202.32,0,97.04,100,
1415,816,"3,264.00",199.2,0,97.15,100,
1430,815.04,"3,260.16",198.96,0,97.15,100,
1445,819.12,"3,276.48",204,0,97.04,100,
1500,823.2,"3,292.80",210.96,0,96.87,100,
1515,817.2,"3,268.80",212.64,0,96.78,100,
1530,805.68,"3,222.72",200.88,0,97.03,100,
1545,803.28,"3,213.12",199.44,0,97.05,100,
