사용량종합현황,,,,,,,
,,,,,,,
일시,,,,,,2014년 08월 17일,
고객번호,,,,,,01-35375163,
성명,,,,,,***,
상호,,,,,,한양대학교병원　　　,
,,,,,,,
총사용량,,"46,788.00 kWh",최대수요,"2,147.52 kW",무효전력량,,
역률최대,,지상 : 22시 30분 98.45 %,역률최소,지상 : 13시 30분 97.73 %,"지상 : 9,378.48 kVarh",,
,,진상 : 24시 00분 100.00 %,,진상 : 24시 00분 100.00 %,진상 : 0.00 kVarh,,
,,,,,,,
시,사용량 (kWh),최대수요 (kW),무효전력 (kVarh),,역률(%),,
,,,지상,진상,지상,진상,
1,"1,779.60","1,809.60",354.72,0,-,100,
2,"1,752.24","1,784.64",337.44,0,-,100,
3,"1,729.44","1,738.56",345.84,0,-,100,
4,"1,712.16","1,719.36",350.4,0,-,100,
5,"1,768.08","1,776.00",356.4,0,-,100,
6,"1,876.80","1,932.48",377.28,0,-,100,
7,"1,934.88","1,954.56",374.4,0,-,100,
8,"2,034.48","2,062.08",438,0,-,100,
9,"2,027.04","2,038.08",412.08,0,-,100,
10,"2,068.80","2,089.92",433.68,0,97.87,-,
11,"2,135.28","2,147.52",451.68,0,97.84,-,
12,"2,081.28","2,099.52",442.32,0,97.82,-,
13,"2,083.44","2,124.48",435.36,0,97.89,-,
14,"2,081.52","2,126.40",443.04,0,97.81,-,
15,"2,070.00","2,118.72",433.68,0,97.88,-,
16,"2,100.48","2,130.24",440.64,0,97.87,-,
17,"2,051.28","2,076.48",407.28,0,98.09,-,
18,"2,046.96","2,057.28",397.44,0,98.17,-,
19,"2,033.04","2,082.24",380.88,0,98.29,-,
20,"2,005.92","2,016.00",385.68,0,98.2,-,
21,"1,942.32","1,970.88",378,0,98.16,-,
22,"1,874.40","1,913.28",348.96,0,98.31,-,
23,"1,824.72","1,836.48",330.24,0,98.4,-,
24,"1,773.84","1,819.20",323.04,0,-,100,
,,,,,,,
시,사용량 (kWh),최대수요 (kW),무효전력 (kVarh),,역률(%),,
,,,지상,진상,지상,진상,
15,452.4,"1,809.60",96,0,97.82,100,
30,442.32,"1,769.28",81.36,0,98.35,100,
45,442.32,"1,769.28",86.4,0,98.15,100,
100,442.56,"1,770.24",90.96,0,97.95,100,
115,434.4,"1,737.60",81.84,0,98.27,100,
130,435.12,"1,740.48",80.88,0,98.32,100,
145,436.56,"1,746.24",82.8,0,98.25,100,
200,446.16,"1,784.64",91.92,0,97.94,100,
215,434.64,"1,738.56",86.16,0,98.09,100,
230,432.24,"1,728.96",86.16,0,98.07,100,
245,432.48,"1,729.92",87.36,0,98.02,100,
300,430.08,"1,720.32",86.16,0,98.05,100,
315,428.88,"1,715.52",88.32,0,97.94,100,
330,429.12,"1,716.48",88.8,0,97.93,100,
345,424.32,"1,697.28",84.72,0,98.06,100,
400,429.84,"1,719.36",88.56,0,97.94,100,
415,444,"1,776.00",93.84,0,97.84,100,
430,442.8,"1,771.20",89.76,0,98.01,100,
445,438.24,"1,752.96",85.44,0,98.15,100,
500,443.04,"1,772.16",87.36,0,98.11,100,
515,453.12,"1,812.48",89.04,0,98.12,100,
530,464.64,"1,858.56",91.92,0,98.1,100,
545,475.92,"1,903.68",94.8,0,98.07,100,
600,483.12,"1,932.48",101.52,0,97.86,100,
615,488.64,"1,954.56",100.56,0,97.95,100,
630,480,"1,920.00",91.2,0,98.24,100,
645,483.84,"1,935.36",90.72,0,98.29,100,
700,482.4,"1,929.60",91.92,0,98.23,100,
715,496.8,"1,987.20",103.2,0,97.91,100,
730,515.52,"2,062.08",116.64,0,97.53,100,
745,510,"2,040.00",110.64,0,97.73,100,
800,512.16,"2,048.64",107.52,0,97.87,100,
815,509.52,"2,038.08",104.16,0,97.97,100,
830,502.8,"2,011.20",101.76,0,98.01,100,
845,505.92,"2,023.68",101.52,0,98.05,100,
900,508.8,"2,035.20",104.64,0,97.95,100,
915,522,"2,088.00",113.76,0,97.71,100,
930,516.48,"2,065.92",104.88,0,98,100,
945,507.84,"2,031.36",102.24,0,98.03,100,
1000,522.48,"2,089.92",112.8,0,97.75,100,
1015,529.2,"2,116.80",110.88,0,97.87,100,
1030,536.88,"2,147.52",112.32,0,97.88,100,
1045,534.96,"2,139.84",112.8,0,97.85,100,
1100,534.24,"2,136.96",115.68,0,97.74,100,
1115,524.88,"2,099.52",113.04,0,97.76,100,
1130,517.68,"2,070.72",108.72,0,97.87,100,
1145,516.72,"2,066.88",109.68,0,97.82,100,
1200,522,"2,088.00",110.88,0,97.82,100,
1215,514.8,"2,059.20",102.96,0,98.06,100,
1230,513.84,"2,055.36",105.6,0,97.95,100,
1245,531.12,"2,124.48",115.2,0,97.73,100,
1300,523.68,"2,094.72",111.6,0,97.8,100,
1315,531.6,"2,126.40",118.8,0,97.59,100,
1330,516.72,"2,066.88",108.48,0,97.87,100,
1345,520.08,"2,080.32",110.16,0,97.83,100,
1400,513.12,"2,052.48",105.6,0,97.95,100,
1415,518.88,"2,075.52",110.4,0,97.81,100,
1430,529.68,"2,118.72",115.68,0,97.7,100,
1445,515.28,"2,061.12",105.6,0,97.96,100,
1500,506.16,"2,024.64",102,0,98.03,100,
1515,521.76,"2,087.04",111.84,0,97.78,100,
1530,532.56,"2,130.24",112.32,0,97.85,100,
1545,529.44,"2,117.76",109.44,0,97.93,100,
1600,516.72,"2,066.88",107.04,0,97.92,100,
1615,519.12,"2,076.48",108.48,0,97.89,100,
1630,511.68,"2,046.72",102.24,0,98.06,100,
1645,510.24,"2,040.96",97.92,0,98.21,100,
1700,510.24,"2,040.96",98.64,0,98.18,100,
1715,510.48,"2,041.92",99.84,0,98.14,100,
1730,514.32,"2,057.28",100.56,0,98.14,100,
1745,510.72,"2,042.88",96.72,0,98.25,100,
1800,511.44,"2,045.76",100.32,0,98.13,100,
1815,520.56,"2,082.24",108,0,97.91,100,
1830,514.08,"2,056.32",94.8,0,98.34,100,
1845,501.36,"2,005.44",90,0,98.43,100,
1900,497.04,"1,988.16",88.08,0,98.47,100,
1915,500.4,"2,001.60",91.2,0,98.38,100,
1930,501.12,"2,004.48",98.16,0,98.14,100,
1945,504,"2,016.00",96.72,0,98.21,100,
2000,500.4,"2,001.60",99.6,0,98.08,100,
2015,492.72,"1,970.88",95.04,0,98.19,100,
2030,485.52,"1,942.08",92.4,0,98.24,100,
2045,486,"1,944.00",95.04,0,98.14,100,
2100,478.08,"1,912.32",95.52,0,98.06,100,
2115,478.32,"1,913.28",91.92,0,98.2,100,
2130,462.48,"1,849.92",81.6,0,98.48,100,
2145,469.68,"1,878.72",90,0,98.21,100,
2200,463.92,"1,855.68",85.44,0,98.35,100,
2215,459.12,"1,836.48",82.56,0,98.42,100,
2230,457.2,"1,828.80",80.64,0,98.48,100,
2245,450.96,"1,803.84",80.4,0,98.45,100,
2300,457.44,"1,829.76",86.64,0,98.25,100,
2315,454.8,"1,819.20",81.12,0,98.45,100,
2330,442.8,"1,771.20",80.16,0,98.4,100,
2345,436.8,"1,747.20",79.2,0,98.4,100,
2400,439.44,"1,757.76",82.56,0,98.28,100,
,,,,,,,
확인자,,,,,,(印),
