사용량종합현황,,,,,,,
,,,,,,,
일시,,,,,,2015년 06월 24일,
고객번호,,,,,,01-35375163,
성명,,,,,,***,
상호,,,,,,한양대학교병원　　　,
,,,,,,,
총사용량,,"56,178.24 kWh",최대수요,"3,203.52 kW",무효전력량,,
역률최대,,지상 : 21시 00분 96.65 %,역률최소,지상 : 12시 30분 95.84 %,"지상 : 15,191.52 kVarh",,
,,진상 : 24시 00분 100.00 %,,진상 : 24시 00분 100.00 %,진상 : 0.00 kVarh,,
,,,,,,,
시,사용량 (kWh),최대수요 (kW),무효전력 (kVarh),,역률(%),,
,,,지상,진상,지상,진상,
1,"1,732.56","1,857.60",443.28,0,-,100,
2,"1,433.04","1,567.68",308.16,0,-,100,
3,"1,354.56","1,363.20",263.52,0,-,100,
4,"1,363.44","1,378.56",273.6,0,-,100,
5,"1,436.64","1,486.08",289.2,0,-,100,
6,"1,603.68","1,687.68",310.08,0,-,100,
7,"1,743.36","1,830.72",336.24,0,-,100,
8,"2,280.96","2,820.48",556.56,0,-,100,
9,"3,014.40","3,065.28",884.88,0,-,100,
10,"3,119.76","3,158.40",918.96,0,95.93,-,
11,"3,122.16","3,151.68",912,0,95.99,-,
12,"3,160.32","3,203.52",925.44,0,95.97,-,
13,"3,116.64","3,144.96",919.92,0,95.91,-,
14,"3,126.96","3,195.84",900.72,0,96.09,-,
15,"3,089.28","3,144.00",877.92,0,96.19,-,
16,"3,079.68","3,124.80",892.08,0,96.05,-,
17,"3,017.04","3,049.92",876.48,0,96.03,-,
18,"2,784.24","2,901.12",803.28,0,96.08,-,
19,"2,377.92","2,485.44",688.56,0,96.05,-,
20,"2,205.36","2,261.76",610.32,0,96.38,-,
21,"2,091.36","2,123.52",563.76,0,96.55,-,
22,"2,049.12","2,083.20",570.24,0,96.34,-,
23,"1,987.92","2,018.88",552,0,96.35,-,
24,"1,887.84","1,908.48",514.32,0,-,100,
,,,,,,,
시,사용량 (kWh),최대수요 (kW),무효전력 (kVarh),,역률(%),,
,,,지상,진상,지상,진상,
15,464.4,"1,857.60",127.92,0,96.41,100,
30,452.88,"1,811.52",124.32,0,96.43,100,
45,419.04,"1,676.16",100.8,0,97.23,100,
100,396.24,"1,584.96",90.24,0,97.5,100,
115,391.92,"1,567.68",88.32,0,97.55,100,
130,343.2,"1,372.80",69.36,0,98.02,100,
145,345.6,"1,382.40",73.44,0,97.82,100,
200,352.32,"1,409.28",77.04,0,97.69,100,
215,337.92,"1,351.68",63.84,0,98.26,100,
230,335.76,"1,343.04",64.32,0,98.21,100,
245,340.08,"1,360.32",66.72,0,98.13,100,
300,340.8,"1,363.20",68.64,0,98.03,100,
315,343.92,"1,375.68",69.84,0,98,100,
330,339.6,"1,358.40",68.4,0,98.03,100,
345,335.28,"1,341.12",65.04,0,98.17,100,
400,344.64,"1,378.56",70.32,0,97.98,100,
415,347.04,"1,388.16",69.84,0,98.03,100,
430,356.64,"1,426.56",72.96,0,97.97,100,
445,361.44,"1,445.76",73.2,0,98.01,100,
500,371.52,"1,486.08",73.2,0,98.11,100,
515,377.04,"1,508.16",72,0,98.23,100,
530,397.44,"1,589.76",81.6,0,97.96,100,
545,407.28,"1,629.12",75.36,0,98.33,100,
600,421.92,"1,687.68",81.12,0,98.2,100,
615,416.88,"1,667.52",80.4,0,98.19,100,
630,419.04,"1,676.16",78.72,0,98.28,100,
645,449.76,"1,799.04",87.6,0,98.16,100,
700,457.68,"1,830.72",89.52,0,98.14,100,
715,485.76,"1,943.04",97.68,0,98.04,100,
730,517.68,"2,070.72",108,0,97.89,100,
745,572.4,"2,289.60",138.96,0,97.18,100,
800,705.12,"2,820.48",211.92,0,95.77,100,
815,733.2,"2,932.80",220.08,0,95.78,100,
830,757.44,"3,029.76",225.6,0,95.84,100,
845,766.32,"3,065.28",222.48,0,96.03,100,
900,757.44,"3,029.76",216.72,0,96.14,100,
915,760.56,"3,042.24",217.68,0,96.14,100,
930,789.6,"3,158.40",239.52,0,95.69,100,
945,784.56,"3,138.24",232.56,0,95.88,100,
1000,785.04,"3,140.16",229.2,0,95.99,100,
1015,770.88,"3,083.52",226.32,0,95.95,100,
1030,777.12,"3,108.48",225.12,0,96.05,100,
1045,786.24,"3,144.96",231.12,0,95.94,100,
1100,787.92,"3,151.68",229.44,0,96.01,100,
1115,788.64,"3,154.56",228.48,0,96.05,100,
1130,780,"3,120.00",225.12,0,96.08,100,
1145,790.8,"3,163.20",230.88,0,95.99,100,
1200,800.88,"3,203.52",240.96,0,95.76,100,
1215,786.24,"3,144.96",235.68,0,95.79,100,
1230,777.6,"3,110.40",229.92,0,95.9,100,
1245,767.04,"3,068.16",221.28,0,96.08,100,
1300,785.76,"3,143.04",233.04,0,95.87,100,
1315,798.96,"3,195.84",238.56,0,95.82,100,
1330,772.56,"3,090.24",220.8,0,96.15,100,
1345,770.4,"3,081.60",216.24,0,96.28,100,
1400,785.04,"3,140.16",225.12,0,96.13,100,
1415,786,"3,144.00",223.68,0,96.18,100,
1430,769.2,"3,076.80",216.24,0,96.27,100,
1445,764.16,"3,056.64",216.72,0,96.21,100,
1500,769.92,"3,079.68",221.28,0,96.11,100,
1515,781.2,"3,124.80",230.64,0,95.91,100,
1530,775.68,"3,102.72",224.64,0,96.05,100,
1545,759.6,"3,038.40",216,0,96.19,100,
1600,763.2,"3,052.80",220.8,0,96.06,100,
1615,751.92,"3,007.68",216.96,0,96.08,100,
1630,756.24,"3,024.96",219.12,0,96.05,100,
1645,762.48,"3,049.92",224.16,0,95.94,100,
1700,746.4,"2,985.60",216.24,0,96.05,100,
1715,725.28,"2,901.12",203.28,0,96.29,100,
1730,718.8,"2,875.20",203.04,0,96.23,100,
1745,680.16,"2,720.64",199.2,0,95.97,100,
1800,660,"2,640.00",197.76,0,95.79,100,
1815,621.36,"2,485.44",179.04,0,96.09,100,
1830,594,"2,376.00",169.2,0,96.17,100,
1845,592.8,"2,371.20",175.92,0,95.87,100,
1900,569.76,"2,279.04",164.4,0,96.08,100,
1915,551.52,"2,206.08",150.72,0,96.46,100,
1930,565.44,"2,261.76",158.64,0,96.28,100,
1945,548.88,"2,195.52",151.2,0,96.41,100,
2000,539.52,"2,158.08",149.76,0,96.36,100,
2015,530.88,"2,123.52",144.48,0,96.49,100,
2030,523.68,"2,094.72",144,0,96.42,100,
2045,519.36,"2,077.44",137.76,0,96.66,100,
2100,517.44,"2,069.76",137.52,0,96.65,100,
2115,520.8,"2,083.20",145.68,0,96.3,100,
2130,516,"2,064.00",142.56,0,96.39,100,
2145,505.92,"2,023.68",139.92,0,96.38,100,
2200,506.4,"2,025.60",142.08,0,96.28,100,
2215,504.72,"2,018.88",141.6,0,96.28,100,
2230,499.92,"1,999.68",139.44,0,96.32,100,
2245,493.92,"1,975.68",134.88,0,96.47,100,
2300,489.36,"1,957.44",136.08,0,96.34,100,
2315,477.12,"1,908.48",128.64,0,96.55,100,
2330,469.68,"1,878.72",125.76,0,96.6,100,
2345,472.08,"1,888.32",130.32,0,96.39,100,
2400,468.96,"1,875.84",129.6,0,96.39,100,
,,,,,,,
확인자,,,,,,(印),
