사용량종합현황,,,,,,,
,,,,,,,
일시,,,,,,2015년 05월 28일,
고객번호,,,,,,01-35375163,
성명,,,,,,***,
상호,,,,,,한양대학교병원　　　,
,,,,,,,
총사용량,,"51,868.08 kWh",최대수요,"3,161.28 kW",무효전력량,,
역률최대,,지상 : 20시 00분 96.80 %,역률최소,지상 : 19시 30분 96.09 %,"지상 : 13,046.64 kVarh",,
,,진상 : 24시 00분 100.00 %,,진상 : 24시 00분 100.00 %,진상 : 0.00 kVarh,,
,,,,,,,
시,사용량 (kWh),최대수요 (kW),무효전력 (kVarh),,역률(%),,
,,,지상,진상,지상,진상,
1,"1,252.56","1,264.32",207.6,0,-,100,
2,"1,210.56","1,232.64",189.12,0,-,100,
3,"1,207.44","1,223.04",195.6,0,-,100,
4,"1,239.84","1,270.08",198,0,-,100,
5,"1,283.04","1,302.72",195.36,0,-,100,
6,"1,389.60","1,443.84",204,0,-,100,
7,"1,545.84","1,659.84",232.08,0,-,100,
8,"1,884.24","2,160.00",367.2,0,-,100,
9,"2,787.36","2,893.44",790.32,0,-,100,
10,"2,923.44","2,963.52",823.92,0,96.25,-,
11,"2,890.08","2,912.64",788.88,0,96.47,-,
12,"2,956.56","3,004.80",810.48,0,96.44,-,
13,"2,955.60","2,994.24",836.88,0,96.22,-,
14,"3,017.76","3,060.48",850.8,0,96.25,-,
15,"3,060.72","3,161.28",860.16,0,96.27,-,
16,"2,986.80","3,009.60",844.32,0,96.23,-,
17,"2,880.72","2,892.48",819.6,0,96.18,-,
18,"2,623.92","2,813.76",733.68,0,96.31,-,
19,"2,256.00","2,355.84",618,0,96.45,-,
20,"2,174.40","2,268.48",595.92,0,96.44,-,
21,"2,083.44","2,102.40",563.76,0,96.53,-,
22,"1,935.12","1,963.20",519.36,0,96.58,-,
23,"1,813.68","1,866.24",475.68,0,96.73,-,
24,"1,509.36","1,626.24",325.92,0,-,100,
,,,,,,,
시,사용량 (kWh),최대수요 (kW),무효전력 (kVarh),,역률(%),,
,,,지상,진상,지상,진상,
15,312.48,"1,249.92",49.92,0,98.75,100,
30,308.88,"1,235.52",48.48,0,98.79,100,
45,316.08,"1,264.32",55.44,0,98.5,100,
100,315.12,"1,260.48",53.76,0,98.58,100,
115,308.16,"1,232.64",48.48,0,98.79,100,
