사용량종합현황,,,,,,,
,,,,,,,
일시,,,,,,2015년 04월 02일,
고객번호,,,,,,01-35375163,
성명,,,,,,***,
상호,,,,,,한양대학교병원　　　,
,,,,,,,
총사용량,,"39,620.64 kWh",최대수요,"2,194.56 kW",무효전력량,,
역률최대,,지상 : 18시 00분 98.10 %,역률최소,지상 : 22시 30분 96.53 %,"지상 : 9,016.08 kVarh",,
,,진상 : 24시 00분 100.00 %,,진상 : 24시 00분 100.00 %,진상 : 0.00 kVarh,,
,,,,,,,
시,사용량 (kWh),최대수요 (kW),무효전력 (kVarh),,역률(%),,
,,,지상,진상,지상,진상,
1,"1,260.24","1,297.92",305.76,0,-,100,
2,"1,237.20","1,250.88",309.6,0,-,100,
3,"1,206.00","1,232.64",290.88,0,-,100,
4,"1,208.64","1,229.76",278.88,0,-,100,
5,"1,303.68","1,347.84",316.56,0,-,100,
6,"1,402.32","1,431.36",326.88,0,-,100,
7,"1,542.48","1,562.88",346.56,0,-,100,
8,"1,823.04","1,893.12",443.76,0,-,100,
9,"2,044.80","2,194.56",483.36,0,-,100,
10,"2,157.84","2,171.52",500.88,0,97.41,-,
11,"2,092.32","2,122.56",502.56,0,97.23,-,
12,"2,120.64","2,172.48",531.12,0,97,-,
13,"1,992.24","2,039.04",439.68,0,97.65,-,
14,"1,959.36","1,988.16",409.68,0,97.88,-,
15,"1,958.16","1,998.72",410.64,0,97.87,-,
16,"1,896.48","1,932.48",388.08,0,97.97,-,
17,"1,928.40","1,958.40",392.4,0,97.99,-,
18,"1,794.00","1,919.04",360,0,98.05,-,
19,"1,623.12","1,665.60",332.16,0,97.97,-,
20,"1,530.48","1,538.88",325.2,0,97.82,-,
21,"1,465.92","1,507.20",310.8,0,97.83,-,
22,"1,377.84","1,411.20",309.12,0,97.57,-,
23,"1,366.80","1,385.28",359.52,0,96.71,-,
24,"1,328.64","1,358.40",342,0,-,100,
,,,,,,,
시,사용량 (kWh),최대수요 (kW),무효전력 (kVarh),,역률(%),,
,,,지상,진상,지상,진상,
15,324.48,"1,297.92",82.8,0,96.9,100,
30,318,"1,272.00",74.64,0,97.35,100,
45,310.08,"1,240.32",72.24,0,97.39,100,
100,307.68,"1,230.72",76.08,0,97.08,100,
115,311.52,"1,246.08",79.92,0,96.86,100,
130,306.96,"1,227.84",78.72,0,96.87,100,
145,306,"1,224.00",73.2,0,97.26,100,
200,312.72,"1,250.88",77.76,0,97.04,100,
215,308.16,"1,232.64",75.84,0,97.1,100,
230,302.4,"1,209.60",73.2,0,97.19,100,
245,296.16,"1,184.64",71.76,0,97.19,100,
300,299.28,"1,197.12",70.08,0,97.37,100,
315,300.72,"1,202.88",70.56,0,97.36,100,
330,300.96,"1,203.84",68.64,0,97.5,100,
