사용량종합현황,,,,,,,
,,,,,,,
일시,,,,,,2014년 11월 10일,
고객번호,,,,,,01-35375163,
성명,,,,,,***,
상호,,,,,,한양대학교병원　　　,
,,,,,,,
총사용량,,"41,146.32 kWh",최대수요,"2,286.72 kW",무효전력량,,
역률최대,,지상 : 18시 00분 98.46 %,역률최소,지상 : 22시 00분 96.89 %,"지상 : 9,042.00 kVarh",,
,,진상 : 24시 00분 100.00 %,,진상 : 24시 00분 100.00 %,진상 : 0.00 kVarh,,
,,,,,,,
시,사용량 (kWh),최대수요 (kW),무효전력 (kVarh),,역률(%),,
,,,지상,진상,지상,진상,
1,"1,280.16","1,301.76",298.56,0,-,100,
2,"1,230.72","1,259.52",275.76,0,-,100,
3,"1,221.60","1,235.52",265.92,0,-,100,
4,"1,219.20","1,252.80",267.84,0,-,100,
5,"1,327.20","1,345.92",282.24,0,-,100,
6,"1,444.80","1,467.84",282.24,0,-,100,
7,"1,675.44","1,710.72",343.44,0,-,100,
8,"1,871.52","1,973.76",414,0,-,100,
9,"2,154.48","2,217.60",496.8,0,-,100,
10,"2,246.16","2,278.08",507.84,0,97.54,-,
11,"2,218.08","2,286.72",499.68,0,97.56,-,
12,"2,228.64","2,258.88",539.28,0,97.19,-,
13,"2,184.48","2,218.56",527.28,0,97.21,-,
14,"2,172.96","2,202.24",506.4,0,97.39,-,
15,"2,125.92","2,164.80",473.76,0,97.61,-,
16,"1,978.32","2,012.16",384.72,0,98.16,-,
17,"1,931.52","1,994.88",359.52,0,98.31,-,
18,"1,773.60","1,888.32",318,0,98.43,-,
19,"1,663.92","1,699.20",338.88,0,97.99,-,
20,"1,587.12","1,608.00",342.48,0,97.75,-,
21,"1,541.28","1,559.04",353.28,0,97.47,-,
22,"1,473.60","1,514.88",360.72,0,97.13,-,
23,"1,337.28","1,402.56",319.2,0,97.27,-,
24,"1,258.32","1,268.16",284.16,0,-,100,
,,,,,,,
시,사용량 (kWh),최대수요 (kW),무효전력 (kVarh),,역률(%),,
