사용량종합현황,,,,,,,
,,,,,,,
일시,,,,,,2015년 05월 13일,
고객번호,,,,,,01-35375163,
성명,,,,,,***,
상호,,,,,,한양대학교병원　　　,
,,,,,,,
총사용량,,"39,801.36 kWh",최대수요,"2,452.80 kW",무효전력량,,
역률최대,,지상 : 18시 30분 97.92 %,역률최소,지상 : 11시 00분 96.25 %,"지상 : 9,045.84 kVarh",,
,,진상 : 24시 00분 100.00 %,,진상 : 24시 00분 100.00 %,진상 : 0.00 kVarh,,
,,,,,,,
시,사용량 (kWh),최대수요 (kW),무효전력 (kVarh),,역률(%),,
,,,지상,진상,지상,진상,
1,"1,158.00","1,194.24",232.08,0,-,100,
2,"1,109.04","1,128.96",220.08,0,-,100,
3,"1,119.36","1,142.40",234,0,-,100,
4,"1,135.68","1,183.68",228.72,0,-,100,
5,"1,211.76","1,247.04",240.72,0,-,100,
6,"1,285.68","1,296.96",230.16,0,-,100,
7,"1,450.08","1,574.40",280.32,0,-,100,
8,"1,689.12","1,810.56",355.92,0,-,100,
9,"1,993.92","2,077.44",443.76,0,-,100,
10,"2,027.04","2,040.96",447.84,0,97.65,-,
11,"2,231.28","2,339.52",588.48,0,96.69,-,
12,"2,204.64","2,302.08",566.88,0,96.85,-,
13,"2,063.52","2,108.16",466.56,0,97.54,-,
14,"2,310.96","2,452.80",579.36,0,97,-,
15,"2,299.68","2,365.44",587.76,0,96.89,-,
16,"2,289.36","2,393.28",587.76,0,96.86,-,
17,"2,013.36","2,172.48",458.4,0,97.5,-,
18,"1,809.60","1,900.80",405.6,0,97.58,-,
19,"1,545.84","1,580.16",323.28,0,97.88,-,
20,"1,518.72","1,559.04",333.84,0,97.67,-,
21,"1,468.32","1,490.88",324.24,0,97.65,-,
22,"1,385.04","1,465.92",324.48,0,97.36,-,
23,"1,265.28","1,289.28",303.36,0,97.24,-,
24,"1,216.08","1,263.36",282.24,0,-,100,
,,,,,,,
시,사용량 (kWh),최대수요 (kW),무효전력 (kVarh),,역률(%),,
,,,지상,진상,지상,진상,
15,288.72,"1,154.88",59.28,0,97.96,100,
30,288.24,"1,152.96",55.44,0,98.2,100,
45,298.56,"1,194.24",63.36,0,97.82,100,
100,282.48,"1,129.92",54,0,98.22,100,
115,272.16,"1,088.64",50.16,0,98.34,100,
130,282.24,"1,128.96",57.84,0,97.96,100,
145,279.12,"1,116.48",57.12,0,97.97,100,
200,275.52,"1,102.08",54.96,0,98.07,100,
215,279.12,"1,116.48",57.36,0,97.95,100,
230,275.28,"1,101.12",55.68,0,98.02,100,
245,285.6,"1,142.40",61.92,0,97.73,100,
300,279.36,"1,117.44",59.04,0,97.84,100,
315,274.8,"1,099.20",54.96,0,98.06,100,
330,278.64,"1,114.56",53.04,0,98.24,100,
345,286.32,"1,145.28",60.72,0,97.82,100,
400,295.92,"1,183.68",60,0,98.01,100,
415,292.08,"1,168.32",56.4,0,98.19,100,
430,298.8,"1,195.20",59.28,0,98.09,100,
445,309.12,"1,236.48",62.4,0,98.02,100,
500,311.76,"1,247.04",62.64,0,98.04,100,
515,321.6,"1,286.40",63.12,0,98.13,100,
530,324.24,"1,296.96",60,0,98.33,100,
545,318.24,"1,272.96",54.96,0,98.54,100,
600,321.6,"1,286.40",52.08,0,98.71,100,
615,324.24,"1,296.96",51.12,0,98.78,100,
630,350.4,"1,401.60",63.6,0,98.39,100,
645,393.6,"1,574.40",88.8,0,97.55,100,
700,381.84,"1,527.36",76.8,0,98.04,100,
715,394.08,"1,576.32",78,0,98.1,100,
730,418.08,"1,672.32",90.24,0,97.75,100,
745,424.32,"1,697.28",87.84,0,97.92,100,
800,452.64,"1,810.56",99.84,0,97.65,100,
815,476.64,"1,906.56",106.8,0,97.58,100,
830,492,"1,968.00",108.24,0,97.66,100,
845,505.92,"2,023.68",114,0,97.55,100,
900,519.36,"2,077.44",114.72,0,97.65,100,
915,502.56,"2,010.24",108.96,0,97.73,100,
930,508.56,"2,034.24",112.56,0,97.64,100,
945,510.24,"2,040.96",117.12,0,97.47,100,
1000,505.68,"2,022.72",109.2,0,97.75,100,
1015,520.08,"2,080.32",120.72,0,97.41,100,
1030,541.44,"2,165.76",138.24,0,96.89,100,
1045,584.88,"2,339.52",161.76,0,96.38,100,
1100,584.88,"2,339.52",167.76,0,96.12,100,
1115,575.52,"2,302.08",160.32,0,96.33,100,
1130,560.64,"2,242.56",145.68,0,96.79,100,
1145,544.56,"2,178.24",136.08,0,97.02,100,
1200,523.92,"2,095.68",124.8,0,97.28,100,
1215,513.84,"2,055.36",115.92,0,97.55,100,
