사용량종합현황,,,,,,,
,,,,,,,
일시,,,,,,2015년 01월 12일,
고객번호,,,,,,01-35375163,
성명,,,,,,***,
상호,,,,,,한양대학교병원　　　,
,,,,,,,
총사용량,,"49,030.80 kWh",최대수요,"2,734.08 kW",무효전력량,,
역률최대,,지상 : 15시 00분 97.33 %,역률최소,지상 : 23시 00분 96.56 %,"지상 : 12,254.88 kVarh",,
,,진상 : 24시 00분 100.00 %,,진상 : 24시 00분 100.00 %,진상 : 0.00 kVarh,,
,,,,,,,
시,사용량 (kWh),최대수요 (kW),무효전력 (kVarh),,역률(%),,
,,,지상,진상,지상,진상,
1,"1,457.76","1,486.08",387.84,0,-,100,
2,"1,401.36","1,415.04",352.56,0,-,100,
3,"1,425.84","1,438.08",369.12,0,-,100,
4,"1,410.48","1,433.28",351.6,0,-,100,
5,"1,513.44","1,544.64",371.76,0,-,100,
6,"1,680.48","1,768.32",395.28,0,-,100,
7,"1,921.92","2,047.68",475.44,0,-,100,
8,"2,190.96","2,323.20",570,0,-,100,
9,"2,496.72","2,597.76",626.16,0,-,100,
10,"2,644.80","2,724.48",658.32,0,97.04,-,
11,"2,629.20","2,734.08",639.6,0,97.17,-,
12,"2,633.28","2,667.84",629.28,0,97.26,-,
13,"2,604.96","2,624.64",657.6,0,96.96,-,
14,"2,590.08","2,648.64",636,0,97.12,-,
15,"2,531.52","2,571.84",606.48,0,97.25,-,
16,"2,523.36","2,578.56",628.32,0,97.04,-,
17,"2,449.44","2,474.88",605.28,0,97.08,-,
18,"2,274.24","2,354.88",548.64,0,97.21,-,
19,"2,052.72","2,191.68",499.68,0,97.16,-,
20,"1,940.64","1,967.04",498,0,96.86,-,
21,"1,809.36","1,856.64",472.56,0,96.75,-,
22,"1,711.44","1,757.76",440.88,0,96.84,-,
23,"1,618.80","1,645.44",426.72,0,96.7,-,
24,"1,518.00","1,546.56",407.76,0,-,100,
,,,,,,,
시,사용량 (kWh),최대수요 (kW),무효전력 (kVarh),,역률(%),,
,,,지상,진상,지상,진상,
15,368.88,"1,475.52",99.12,0,96.57,100,
