사용량종합현황,,,,,,,
,,,,,,,
일시,,,,,,2015년 01월 09일,
고객번호,,,,,,01-35375163,
성명,,,,,,***,
상호,,,,,,한양대학교병원　　　,
,,,,,,,
총사용량,,"47,952.24 kWh",최대수요,"2,643.84 kW",무효전력량,,
역률최대,,지상 : 12시 00분 97.28 %,역률최소,지상 : 22시 00분 96.52 %,"지상 : 11,947.68 kVarh",,
,,진상 : 24시 00분 100.00 %,,진상 : 24시 00분 100.00 %,진상 : 0.00 kVarh,,
,,,,,,,
시,사용량 (kWh),최대수요 (kW),무효전력 (kVarh),,역률(%),,
,,,지상,진상,지상,진상,
1,"1,474.56","1,485.12",371.28,0,-,100,
2,"1,462.56","1,483.20",360,0,-,100,
3,"1,456.56","1,488.96",371.76,0,-,100,
4,"1,447.92","1,471.68",371.52,0,-,100,
5,"1,520.40","1,563.84",372.24,0,-,100,
6,"1,706.64","1,740.48",422.88,0,-,100,
7,"1,940.64","2,033.28",470.64,0,-,100,
8,"2,169.60","2,280.96",550.8,0,-,100,
9,"2,493.60","2,559.36",646.08,0,-,100,
10,"2,565.60","2,617.92",650.88,0,96.93,-,
11,"2,601.60","2,627.52",659.04,0,96.94,-,
12,"2,569.68","2,643.84",614.88,0,97.25,-,
13,"2,520.96","2,554.56",622.32,0,97.09,-,
14,"2,490.96","2,505.60",607.44,0,97.15,-,
15,"2,492.64","2,529.60",603.36,0,97.19,-,
16,"2,390.88","2,401.92",579.84,0,97.18,-,
17,"2,324.40","2,331.84",569.76,0,97.12,-,
18,"2,212.80","2,328.96",537.12,0,97.18,-,
19,"1,953.36","2,020.80",479.28,0,97.12,-,
20,"1,815.60","1,847.04",457.2,0,96.97,-,
21,"1,707.60","1,738.56",432.72,0,96.94,-,
22,"1,635.84","1,687.68",431.52,0,96.69,-,
23,"1,525.68","1,563.84",393.84,0,96.83,-,
24,"1,472.16","1,494.72",371.28,0,-,100,
,,,,,,,
시,사용량 (kWh),최대수요 (kW),무효전력 (kVarh),,역률(%),,
,,,지상,진상,지상,진상,
15,368.16,"1,472.64",99.6,0,96.53,100,
30,369.12,"1,476.48",92.88,0,96.98,100,
45,371.28,"1,485.12",89.76,0,97.2,100,
100,366,"1,464.00",89.04,0,97.17,100,
115,364.8,"1,459.20",87.84,0,97.22,100,
130,370.8,"1,483.20",91.92,0,97.06,100,
145,362.4,"1,449.60",89.04,0,97.11,100,
200,364.56,"1,458.24",91.2,0,97.01,100,
215,367.68,"1,470.72",92.88,0,96.95,100,
230,355.44,"1,421.76",88.08,0,97.06,100,
245,361.2,"1,444.80",92.16,0,96.9,100,
300,372.24,"1,488.96",98.64,0,96.66,100,
315,367.92,"1,471.68",94.8,0,96.84,100,
330,360.24,"1,440.96",91.92,0,96.9,100,
345,357.36,"1,429.44",90.72,0,96.93,100,
400,362.4,"1,449.60",94.08,0,96.79,100,
415,363.12,"1,452.48",91.44,0,96.97,100,
430,380.64,"1,522.56",94.32,0,97.06,100,
445,385.68,"1,542.72",94.56,0,97.12,100,
500,390.96,"1,563.84",91.92,0,97.35,100,
515,418.32,"1,673.28",110.88,0,96.66,100,
530,428.88,"1,715.52",108,0,96.97,100,
545,424.32,"1,697.28",100.56,0,97.3,100,
600,435.12,"1,740.48",103.44,0,97.29,100,
615,459.84,"1,839.36",110.4,0,97.24,100,
630,473.52,"1,894.08",114.96,0,97.18,100,
645,498.96,"1,995.84",121.2,0,97.17,100,
700,508.32,"2,033.28",124.08,0,97.15,100,
715,516,"2,064.00",124.56,0,97.21,100,
730,522.48,"2,089.92",129.36,0,97.07,100,
745,560.88,"2,243.52",148.56,0,96.67,100,
800,570.24,"2,280.96",148.32,0,96.78,100,
815,605.28,"2,421.12",154.56,0,96.89,100,
830,621.84,"2,487.36",162.24,0,96.76,100,
845,626.64,"2,506.56",161.76,0,96.83,100,
900,639.84,"2,559.36",167.52,0,96.74,100,
915,633.84,"2,535.36",161.28,0,96.91,100,
930,633.12,"2,532.48",158.64,0,97,100,
945,644.16,"2,576.64",163.44,0,96.93,100,
1000,654.48,"2,617.92",167.52,0,96.88,100,
1015,645.36,"2,581.44",161.04,0,97.02,100,
1030,654,"2,616.00",167.52,0,96.87,100,
1045,645.36,"2,581.44",163.92,0,96.92,100,
1100,656.88,"2,627.52",166.56,0,96.93,100,
1115,660.96,"2,643.84",160.8,0,97.17,100,
1130,648.96,"2,595.84",153.84,0,97.3,100,
1145,634.8,"2,539.20",150.48,0,97.3,100,
1200,624.96,"2,499.84",149.76,0,97.25,100,
1215,633.84,"2,535.36",155.04,0,97.14,100,
1230,638.64,"2,554.56",159.36,0,97.02,100,
1245,627.12,"2,508.48",151.92,0,97.19,100,
1300,621.36,"2,485.44",156,0,96.99,100,
1315,621.12,"2,484.48",155.76,0,97,100,
1330,622.32,"2,489.28",154.32,0,97.06,100,
1345,621.12,"2,484.48",149.04,0,97.24,100,
1400,626.4,"2,505.60",148.32,0,97.31,100,
1415,616.32,"2,465.28",143.76,0,97.39,100,
1430,632.4,"2,529.60",155.04,0,97.12,100,
1445,622.32,"2,489.28",150.96,0,97.18,100,
1500,621.6,"2,486.40",153.6,0,97.08,100,
1515,600.48,"2,401.92",145.44,0,97.19,100,
1530,594,"2,376.00",144.24,0,97.18,100,
1545,597.84,"2,391.36",142.8,0,97.26,100,
1600,598.56,"2,394.24",147.36,0,97.1,100,
1615,580.8,"2,323.20",142.32,0,97.13,100,
1630,582.96,"2,331.84",144,0,97.08,100,
1645,578.64,"2,314.56",140.16,0,97.19,100,
1700,582,"2,328.00",143.28,0,97.1,100,
1715,582.24,"2,328.96",144.72,0,97.05,100,
1730,576.48,"2,305.92",140.88,0,97.14,100,
1745,535.2,"2,140.80",129.36,0,97.2,100,
1800,518.88,"2,075.52",122.16,0,97.34,100,
1815,505.2,"2,020.80",120.48,0,97.27,100,
1830,488.4,"1,953.60",118.08,0,97.2,100,
1845,484.32,"1,937.28",119.52,0,97.09,100,
1900,475.44,"1,901.76",121.2,0,96.9,100,
1915,456,"1,824.00",112.32,0,97.1,100,
1930,461.76,"1,847.04",115.44,0,97.01,100,
1945,450.96,"1,803.84",115.2,0,96.89,100,
2000,446.88,"1,787.52",114.24,0,96.88,100,
2015,434.64,"1,738.56",107.28,0,97.09,100,
2030,426,"1,704.00",105.84,0,97.05,100,
2045,428.88,"1,715.52",113.04,0,96.7,100,
2100,418.08,"1,672.32",106.56,0,96.9,100,
2115,408.96,"1,635.84",104.16,0,96.91,100,
2130,400.56,"1,602.24",103.44,0,96.82,100,
2145,421.92,"1,687.68",117.6,0,96.33,100,
2200,404.4,"1,617.60",106.32,0,96.71,100,
2215,390.96,"1,563.84",103.44,0,96.67,100,
2230,380.64,"1,522.56",95.76,0,96.98,100,
2245,380.4,"1,521.60",97.92,0,96.84,100,
2300,373.68,"1,494.72",96.72,0,96.81,100,
2315,371.28,"1,485.12",92.88,0,97.01,100,
2330,373.68,"1,494.72",95.28,0,96.9,100,
2345,363.36,"1,453.44",89.76,0,97.08,100,
2400,363.84,"1,455.36",93.36,0,96.86,100,
,,,,,,,
확인자,,,,,,(印),
