사용량종합현황,,,,,,,
,,,,,,,
일시,,,,,,2015년 05월 15일,
고객번호,,,,,,01-35375163,
성명,,,,,,***,
상호,,,,,,한양대학교병원　　　,
,,,,,,,
총사용량,,"43,855.68 kWh",최대수요,"2,657.28 kW",무효전력량,,
역률최대,,지상 : 10시 30분 97.53 %,역률최소,지상 : 19시 30분 95.51 %,"지상 : 11,232.96 kVarh",,
,,진상 : 24시 00분 100.00 %,,진상 : 24시 00분 100.00 %,진상 : 0.00 kVarh,,
,,,,,,,
시,사용량 (kWh),최대수요 (kW),무효전력 (kVarh),,역률(%),,
,,,지상,진상,지상,진상,
1,"1,259.04","1,272.96",298.8,0,-,100,
2,"1,245.12","1,248.96",299.28,0,-,100,
3,"1,248.00","1,286.40",316.56,0,-,100,
4,"1,274.40","1,313.28",305.76,0,-,100,
5,"1,331.76","1,354.56",313.68,0,-,100,
6,"1,381.44","1,408.32",292.32,0,-,100,
7,"1,532.16","1,654.08",326.64,0,-,100,
8,"1,790.40","1,896.96",416.64,0,-,100,
9,"2,076.24","2,101.44",512.88,0,-,100,
10,"2,154.48","2,225.28",503.76,0,97.37,-,
11,"2,194.32","2,257.92",503.04,0,97.47,-,
12,"2,281.68","2,303.04",558.96,0,97.13,-,
13,"2,246.88","2,283.84",553.44,0,97.1,-,
14,"2,225.52","2,285.76",530.88,0,97.27,-,
15,"2,232.00","2,271.36",561.84,0,96.97,-,
16,"2,478.48","2,597.76",712.08,0,96.11,-,
17,"2,621.04","2,657.28",791.28,0,95.73,-,
18,"2,406.72","2,529.60",696,0,96.06,-,
19,"2,066.64","2,129.28",600.48,0,96.03,-,
20,"1,985.52","1,999.68",615.36,0,95.52,-,
21,"1,658.40","1,873.92",465.12,0,96.28,-,
22,"1,464.24","1,483.20",362.4,0,97.07,-,
23,"1,394.64","1,439.04",367.68,0,96.7,-,
24,"1,306.56","1,316.16",328.08,0,-,100,
,,,,,,,
시,사용량 (kWh),최대수요 (kW),무효전력 (kVarh),,역률(%),,
,,,지상,진상,지상,진상,
15,318.24,"1,272.96",75.12,0,97.33,100,
30,316.08,"1,264.32",75.36,0,97.27,100,
45,313.2,"1,252.80",74.4,0,97.29,100,
100,311.52,"1,246.08",73.92,0,97.3,100,
115,312.24,"1,248.96",72.48,0,97.41,100,
130,312.24,"1,248.96",74.88,0,97.24,100,
145,310.56,"1,242.24",76.56,0,97.09,100,
200,310.08,"1,240.32",75.36,0,97.17,100,
215,321.6,"1,286.40",85.2,0,96.67,100,
