사용량종합현황,,,,,,,
,,,,,,,
일시,,,,,,2014년 12월 06일,
고객번호,,,,,,01-35375163,
성명,,,,,,***,
상호,,,,,,한양대학교병원　　　,
,,,,,,,
총사용량,,"41,615.28 kWh",최대수요,"2,199.36 kW",무효전력량,,
역률최대,,지상 : 18시 00분 97.69 %,역률최소,지상 : 20시 30분 96.73 %,"지상 : 10,317.84 kVarh",,
,,진상 : 24시 00분 100.00 %,,진상 : 24시 00분 100.00 %,진상 : 0.00 kVarh,,
,,,,,,,
시,사용량 (kWh),최대수요 (kW),무효전력 (kVarh),,역률(%),,
,,,지상,진상,지상,진상,
1,"1,489.20","1,515.84",402.24,0,-,100,
2,"1,450.08","1,454.40",386.64,0,-,100,
3,"1,467.36","1,507.20",401.52,0,-,100,
4,"1,460.88","1,504.32",390.96,0,-,100,
5,"1,532.88","1,576.32",404.88,0,-,100,
6,"1,608.72","1,633.92",394.8,0,-,100,
7,"1,751.04","1,816.32",427.44,0,-,100,
8,"1,933.20","1,967.04",496.56,0,-,100,
9,"2,120.88","2,158.08",553.92,0,-,100,
10,"2,149.68","2,194.56",544.8,0,96.94,-,
11,"2,163.84","2,189.76",537.6,0,97.05,-,
12,"2,174.16","2,199.36",551.04,0,96.94,-,
13,"2,004.48","2,118.72",484.32,0,97.2,-,
14,"1,844.64","1,913.28",422.16,0,97.48,-,
15,"1,752.72","1,767.36",394.8,0,97.56,-,
16,"1,704.48","1,745.28",395.76,0,97.41,-,
17,"1,769.76","1,812.48",415.92,0,97.35,-,
18,"1,759.68","1,800.00",400.32,0,97.51,-,
19,"1,725.60","1,754.88",397.68,0,97.45,-,
20,"1,667.04","1,699.20",396.96,0,97.28,-,
21,"1,661.76","1,704.96",425.04,0,96.88,-,
22,"1,542.96","1,583.04",365.52,0,97.31,-,
23,"1,472.16","1,499.52",375.6,0,96.9,-,
24,"1,408.08","1,411.20",351.36,0,-,100,
,,,,,,,
시,사용량 (kWh),최대수요 (kW),무효전력 (kVarh),,역률(%),,
,,,지상,진상,지상,진상,
15,374.16,"1,496.64",99.84,0,96.62,100,
30,378.96,"1,515.84",105.12,0,96.36,100,
45,372.96,"1,491.84",101.52,0,96.49,100,
100,363.12,"1,452.48",95.76,0,96.69,100,
115,362.4,"1,449.60",96.24,0,96.65,100,
130,363.6,"1,454.40",95.52,0,96.72,100,
145,362.88,"1,451.52",96.96,0,96.61,100,
200,361.2,"1,444.80",97.92,0,96.52,100,
215,364.08,"1,456.32",98.16,0,96.55,100,
230,363.84,"1,455.36",97.68,0,96.58,100,
245,362.64,"1,450.56",98.88,0,96.48,100,
300,376.8,"1,507.20",106.8,0,96.21,100,
315,359.28,"1,437.12",96.48,0,96.58,100,
330,358.8,"1,435.20",95.52,0,96.63,100,
345,366.72,"1,466.88",97.92,0,96.62,100,
400,376.08,"1,504.32",101.04,0,96.58,100,
415,378.72,"1,514.88",102.72,0,96.51,100,
430,378,"1,512.00",99.36,0,96.71,100,
445,382.08,"1,528.32",99.84,0,96.75,100,
500,394.08,"1,576.32",102.96,0,96.75,100,
515,408.48,"1,633.92",105.6,0,96.82,100,
530,402.24,"1,608.96",97.68,0,97.18,100,
545,404.16,"1,616.64",96.96,0,97.24,100,
600,393.84,"1,575.36",94.56,0,97.24,100,
615,409.92,"1,639.68",100.08,0,97.15,100,
630,439.2,"1,756.80",108.24,0,97.09,100,
645,447.84,"1,791.36",110.88,0,97.07,100,
700,454.08,"1,816.32",108.24,0,97.27,100,
715,476.16,"1,904.64",119.52,0,96.99,100,
730,487.44,"1,949.76",128.4,0,96.7,100,
745,477.84,"1,911.36",121.2,0,96.93,100,
