사용량종합현황,,,,,,,
,,,,,,,
일시,,,,,,2015년 01월 25일,
고객번호,,,,,,01-35375163,
성명,,,,,,***,
상호,,,,,,한양대학교병원　　　,
,,,,,,,
총사용량,,"37,940.64 kWh",최대수요,"1,790.40 kW",무효전력량,,
역률최대,,지상 : 14시 30분 97.24 %,역률최소,지상 : 22시 30분 96.48 %,"지상 : 9,619.44 kVarh",,
,,진상 : 24시 00분 100.00 %,,진상 : 24시 00분 100.00 %,진상 : 0.00 kVarh,,
,,,,,,,
시,사용량 (kWh),최대수요 (kW),무효전력 (kVarh),,역률(%),,
,,,지상,진상,지상,진상,
1,"1,417.68","1,457.28",383.28,0,-,100,
2,"1,398.96","1,420.80",365.04,0,-,100,
3,"1,377.84","1,392.00",361.68,0,-,100,
4,"1,384.08","1,395.84",370.8,0,-,100,
5,"1,410.48","1,446.72",368.88,0,-,100,
6,"1,448.88","1,464.96",354.48,0,-,100,
7,"1,502.16","1,527.36",366.48,0,-,100,
8,"1,577.28","1,584.96",397.68,0,-,100,
9,"1,615.92","1,639.68",383.04,0,-,100,
10,"1,712.16","1,729.92",421.2,0,97.1,-,
11,"1,757.52","1,790.40",448.56,0,96.89,-,
12,"1,758.96","1,787.52",448.32,0,96.9,-,
13,"1,760.64","1,783.68",457.44,0,96.79,-,
14,"1,747.92","1,755.84",433.44,0,97.06,-,
15,"1,680.24","1,699.20",408.24,0,97.17,-,
16,"1,680.48","1,695.36",423.12,0,96.97,-,
17,"1,688.88","1,715.52",417.12,0,97.08,-,
18,"1,672.08","1,678.08",418.56,0,97.01,-,
19,"1,680.24","1,715.52",417.12,0,97.05,-,
20,"1,667.04","1,686.72",414.48,0,97.05,-,
21,"1,599.60","1,619.52",394.8,0,97.09,-,
22,"1,505.04","1,520.64",383.76,0,96.9,-,
23,"1,468.56","1,507.20",398.64,0,96.51,-,
24,"1,428.00","1,442.88",383.28,0,-,100,
,,,,,,,
시,사용량 (kWh),최대수요 (kW),무효전력 (kVarh),,역률(%),,
,,,지상,진상,지상,진상,
15,364.32,"1,457.28",105.12,0,96.08,100,
30,354.72,"1,418.88",100.32,0,96.23,100,
45,350.16,"1,400.64",89.04,0,96.92,100,
100,348.48,"1,393.92",88.8,0,96.9,100,
115,347.04,"1,388.16",88.8,0,96.88,100,
130,348,"1,392.00",89.28,0,96.86,100,
145,348.72,"1,394.88",89.04,0,96.89,100,
200,355.2,"1,420.80",97.92,0,96.4,100,
215,345.6,"1,382.40",90.48,0,96.74,100,
230,340.56,"1,362.24",87.36,0,96.86,100,
245,343.68,"1,374.72",90.48,0,96.7,100,
300,348,"1,392.00",93.36,0,96.58,100,
315,345.36,"1,381.44",92.88,0,96.57,100,
330,344.88,"1,379.52",91.92,0,96.63,100,
345,344.88,"1,379.52",92.4,0,96.59,100,
400,348.96,"1,395.84",93.6,0,96.59,100,
415,351.84,"1,407.36",96,0,96.47,100,
430,361.68,"1,446.72",97.2,0,96.57,100,
445,346.08,"1,384.32",87.36,0,96.96,100,
500,350.88,"1,403.52",88.32,0,96.98,100,
515,356.64,"1,426.56",86.64,0,97.17,100,
530,360,"1,440.00",85.44,0,97.3,100,
545,366,"1,464.00",89.76,0,97.12,100,
600,366.24,"1,464.96",92.64,0,96.95,100,
615,373.44,"1,493.76",92.88,0,97.04,100,
630,367.2,"1,468.80",86.16,0,97.36,100,
645,379.68,"1,518.72",91.2,0,97.23,100,
700,381.84,"1,527.36",96.24,0,96.97,100,
715,394.32,"1,577.28",100.08,0,96.93,100,
730,394.56,"1,578.24",101.76,0,96.83,100,
745,392.16,"1,568.64",100.08,0,96.89,100,
800,396.24,"1,584.96",95.76,0,97.2,100,
815,399.36,"1,597.44",94.08,0,97.34,100,
830,402.72,"1,610.88",96.96,0,97.22,100,
845,403.92,"1,615.68",95.76,0,97.3,100,
900,409.92,"1,639.68",96.24,0,97.35,100,
915,424.8,"1,699.20",104.88,0,97.08,100,
930,431.76,"1,727.04",105.6,0,97.14,100,
945,423.12,"1,692.48",104.64,0,97.08,100,
1000,432.48,"1,729.92",106.08,0,97.12,100,
1015,433.92,"1,735.68",109.2,0,96.98,100,
1030,437.04,"1,748.16",112.08,0,96.87,100,
1045,447.6,"1,790.40",117.36,0,96.73,100,
1100,438.96,"1,755.84",109.92,0,97,100,
1115,436.8,"1,747.20",110.88,0,96.93,100,
1130,438.24,"1,752.96",110.88,0,96.95,100,
1145,437.04,"1,748.16",111.6,0,96.89,100,
1200,446.88,"1,787.52",114.96,0,96.85,100,
1215,445.68,"1,782.72",114.96,0,96.83,100,
1230,445.92,"1,783.68",117.36,0,96.71,100,
1245,434.64,"1,738.56",110.64,0,96.91,100,
1300,434.4,"1,737.60",114.48,0,96.7,100,
1315,438.72,"1,754.88",111.12,0,96.94,100,
1330,438,"1,752.00",109.92,0,96.99,100,
1345,432.24,"1,728.96",103.68,0,97.24,100,
1400,438.96,"1,755.84",108.72,0,97.07,100,
1415,424.8,"1,699.20",101.04,0,97.29,100,
1430,421.92,"1,687.68",102,0,97.2,100,
1445,417.12,"1,668.48",103.68,0,97.05,100,
1500,416.4,"1,665.60",101.52,0,97.15,100,
1515,418.8,"1,675.20",102,0,97.16,100,
1530,414.48,"1,657.92",102.72,0,97.06,100,
1545,423.84,"1,695.36",109.92,0,96.8,100,
1600,423.36,"1,693.44",108.48,0,96.87,100,
1615,428.88,"1,715.52",111.12,0,96.8,100,
1630,424.32,"1,697.28",104.64,0,97.09,100,
1645,421.44,"1,685.76",101.28,0,97.23,100,
1700,414.24,"1,656.96",100.08,0,97.2,100,
1715,418.32,"1,673.28",102.24,0,97.14,100,
1730,419.52,"1,678.08",108.24,0,96.83,100,
1745,415.44,"1,661.76",104.16,0,97,100,
1800,418.8,"1,675.20",103.92,0,97.06,100,
1815,418.8,"1,675.20",102.24,0,97.15,100,
1830,416.88,"1,667.52",103.44,0,97.06,100,
1845,415.68,"1,662.72",102,0,97.12,100,
1900,428.88,"1,715.52",109.44,0,96.9,100,
1915,421.68,"1,686.72",106.08,0,96.98,100,
1930,409.92,"1,639.68",98.88,0,97.21,100,
1945,420.72,"1,682.88",105.84,0,96.98,100,
2000,414.72,"1,658.88",103.68,0,97.01,100,
2015,404.88,"1,619.52",98.16,0,97.18,100,
2030,403.44,"1,613.76",98.88,0,97.13,100,
2045,404.4,"1,617.60",101.76,0,96.98,100,
2100,386.88,"1,547.52",96,0,97.06,100,
2115,380.16,"1,520.64",95.04,0,97.01,100,
2130,378.24,"1,512.96",96.24,0,96.91,100,
2145,376.56,"1,506.24",97.2,0,96.83,100,
2200,370.08,"1,480.32",95.28,0,96.84,100,
2215,376.8,"1,507.20",101.52,0,96.56,100,
2230,372.72,"1,490.88",102.72,0,96.41,100,
2245,362.16,"1,448.64",98.16,0,96.52,100,
2300,356.88,"1,427.52",96.24,0,96.55,100,
2315,357.12,"1,428.48",91.2,0,96.89,100,
2330,354.72,"1,418.88",95.04,0,96.59,100,
2345,355.44,"1,421.76",95.76,0,96.56,100,
2400,360.72,"1,442.88",101.28,0,96.28,100,
,,,,,,,
확인자,,,,,,(印),
