사용량종합현황,,,,,,,
,,,,,,,
일시,,,,,,2014년 09월 18일,
고객번호,,,,,,01-35375163,
성명,,,,,,***,
상호,,,,,,한양대학교병원　　　,
,,,,,,,
총사용량,,"48,627.12 kWh",최대수요,"2,915.52 kW",무효전력량,,
역률최대,,지상 : 23시 00분 99.63 %,역률최소,지상 : 13시 30분 97.87 %,"지상 : 7,165.92 kVarh",,
,,진상 : 24시 00분 100.00 %,,진상 : 24시 00분 100.00 %,진상 : 3.12 kVarh,,
,,,,,,,
시,사용량 (kWh),최대수요 (kW),무효전력 (kVarh),,역률(%),,
,,,지상,진상,지상,진상,
1,"1,217.52","1,229.76",25.2,1.68,-,100,
2,"1,201.20","1,227.84",38.88,0,-,100,
3,"1,178.16","1,183.68",25.44,0.24,-,100,
4,"1,185.60","1,228.80",39.6,0,-,100,
5,"1,219.44","1,256.64",27.6,0.24,-,100,
6,"1,372.56","1,408.32",41.04,0,-,100,
7,"1,598.88","1,665.60",96.48,0,-,100,
8,"1,872.72","2,040.00",217.92,0,-,100,
9,"2,270.88","2,365.44",328.32,0,-,100,
10,"2,368.56","2,521.92",314.88,0,99.13,-,
11,"2,851.44","2,915.52",551.76,0,98.18,-,
12,"2,813.76","2,846.40",557.52,0,98.09,-,
13,"2,794.80","2,811.84",561.36,0,98.04,-,
14,"2,834.88","2,874.24",587.28,0,97.92,-,
15,"2,824.56","2,868.48",565.44,0,98.05,-,
16,"2,787.12","2,832.00",562.56,0,98.02,-,
17,"2,744.40","2,764.80",549.12,0,98.06,-,
18,"2,541.84","2,680.32",521.28,0,97.96,-,
19,"2,230.08","2,266.56",407.76,0,98.37,-,
20,"2,107.68","2,137.92",369.36,0,98.5,-,
21,"2,025.84","2,074.56",371.76,0,98.36,-,
22,"1,773.60","1,900.80",226.32,0,99.2,-,
23,"1,541.04","1,642.56",143.28,0,99.57,-,
24,"1,270.56","1,320.00",35.76,0.96,-,100,
,,,,,,,
시,사용량 (kWh),최대수요 (kW),무효전력 (kVarh),,역률(%),,
,,,지상,진상,지상,진상,
15,307.44,"1,229.76",5.52,0.48,99.98,100,
30,306.96,"1,227.84",9.12,0,99.96,100,
45,301.44,"1,205.76",4.8,0.96,99.99,100,
100,301.68,"1,206.72",5.76,0.24,99.98,100,
115,306.96,"1,227.84",15.6,0,99.87,100,
130,299.52,"1,198.08",9.6,0,99.95,100,
145,300.24,"1,200.96",7.68,0,99.97,100,
200,294.48,"1,177.92",6,0,99.98,100,
215,295.92,"1,183.68",6.72,0,99.97,100,
230,294.96,"1,179.84",7.2,0.24,99.97,100,
245,295.68,"1,182.72",5.76,0,99.98,100,
300,291.6,"1,166.40",5.76,0,99.98,100,
315,294.48,"1,177.92",6.96,0,99.97,100,
330,290.16,"1,160.64",6.72,0,99.97,100,
345,293.76,"1,175.04",10.56,0,99.94,100,
400,307.2,"1,228.80",15.36,0,99.88,100,
415,297.12,"1,188.48",6.24,0,99.98,100,
430,294.72,"1,178.88",3.6,0.24,99.99,100,
445,313.44,"1,253.76",11.28,0,99.94,100,
500,314.16,"1,256.64",6.48,0,99.98,100,
