사용량종합현황,,,,,,,
,,,,,,,
일시,,,,,,2014년 12월 15일,
고객번호,,,,,,01-35375163,
성명,,,,,,***,
상호,,,,,,한양대학교병원　　　,
,,,,,,,
총사용량,,"47,862.96 kWh",최대수요,"2,658.24 kW",무효전력량,,
역률최대,,지상 : 17시 30분 97.58 %,역률최소,지상 : 20시 30분 96.78 %,"지상 : 11,502.48 kVarh",,
,,진상 : 24시 00분 100.00 %,,진상 : 24시 00분 100.00 %,진상 : 0.00 kVarh,,
,,,,,,,
시,사용량 (kWh),최대수요 (kW),무효전력 (kVarh),,역률(%),,
,,,지상,진상,지상,진상,
1,"1,383.36","1,407.36",331.2,0,-,100,
2,"1,360.32","1,369.92",327.36,0,-,100,
3,"1,348.56","1,368.00",317.04,0,-,100,
4,"1,359.36","1,384.32",324.48,0,-,100,
5,"1,485.84","1,542.72",350.88,0,-,100,
6,"1,614.00","1,672.32",353.52,0,-,100,
7,"1,823.28","1,924.80",402.72,0,-,100,
8,"2,068.08","2,255.04",501.84,0,-,100,
9,"2,411.28","2,448.00",609.36,0,-,100,
10,"2,538.48","2,571.84",622.08,0,97.13,-,
11,"2,592.96","2,601.60",618.48,0,97.27,-,
12,"2,626.32","2,658.24",640.32,0,97.15,-,
13,"2,529.60","2,557.44",602.4,0,97.28,-,
14,"2,541.12","2,582.40",598.56,0,97.34,-,
15,"2,524.80","2,560.32",611.04,0,97.19,-,
16,"2,456.64","2,480.64",600.96,0,97.14,-,
17,"2,428.08","2,489.28",590.16,0,97.17,-,
18,"2,295.60","2,391.36",538.08,0,97.36,-,
19,"2,042.40","2,110.08",483.36,0,97.31,-,
20,"1,920.00","1,977.60",476.88,0,97.05,-,
21,"1,818.24","1,878.72",464.88,0,96.88,-,
22,"1,678.80","1,722.24",396.96,0,97.32,-,
23,"1,560.24","1,657.92",390.24,0,97.01,-,
24,"1,455.60","1,480.32",349.68,0,-,100,
,,,,,,,
시,사용량 (kWh),최대수요 (kW),무효전력 (kVarh),,역률(%),,
,,,지상,진상,지상,진상,
15,344.4,"1,377.60",79.68,0,97.43,100,
30,340.32,"1,361.28",80.64,0,97.31,100,
45,351.84,"1,407.36",87.6,0,97.04,100,
100,346.8,"1,387.20",83.28,0,97.24,100,
115,342.48,"1,369.92",81.12,0,97.31,100,
130,341.04,"1,364.16",82.08,0,97.22,100,
145,342.48,"1,369.92",83.76,0,97.14,100,
200,334.32,"1,337.28",80.4,0,97.23,100,
215,336,"1,344.00",78.72,0,97.36,100,
230,336.24,"1,344.96",77.04,0,97.47,100,
245,334.32,"1,337.28",76.32,0,97.49,100,
300,342,"1,368.00",84.96,0,97.05,100,
315,337.68,"1,350.72",79.92,0,97.31,100,
330,336.48,"1,345.92",80.16,0,97.28,100,
345,339.12,"1,356.48",81.12,0,97.26,100,
400,346.08,"1,384.32",83.28,0,97.22,100,
415,363.6,"1,454.40",88.32,0,97.17,100,
430,364.56,"1,458.24",87.6,0,97.23,100,
445,372,"1,488.00",84.96,0,97.49,100,
500,385.68,"1,542.72",90,0,97.38,100,
515,390.72,"1,562.88",90.96,0,97.4,100,
530,404.4,"1,617.60",91.92,0,97.51,100,
545,400.8,"1,603.20",84,0,97.87,100,
600,418.08,"1,672.32",86.64,0,97.92,100,
615,434.4,"1,737.60",88.8,0,97.97,100,
630,436.32,"1,745.28",92.4,0,97.83,100,
645,471.36,"1,885.44",109.44,0,97.41,100,
700,481.2,"1,924.80",112.08,0,97.39,100,
715,482.64,"1,930.56",107.28,0,97.62,100,
730,505.68,"2,022.72",118.08,0,97.38,100,
745,516,"2,064.00",127.44,0,97.08,100,
800,563.76,"2,255.04",149.04,0,96.68,100,
815,590.64,"2,362.56",161.04,0,96.48,100,
830,599.52,"2,398.08",147.84,0,97.09,100,
845,609.12,"2,436.48",149.04,0,97.13,100,
900,612,"2,448.00",151.44,0,97.07,100,
915,642.96,"2,571.84",164.88,0,96.87,100,
930,633.84,"2,535.36",158.88,0,97,100,
945,621.84,"2,487.36",146.64,0,97.33,100,
1000,639.84,"2,559.36",151.68,0,97.3,100,
1015,648.24,"2,592.96",157.68,0,97.17,100,
1030,648.96,"2,595.84",156.48,0,97.21,100,
1045,645.36,"2,581.44",148.8,0,97.44,100,
1100,650.4,"2,601.60",155.52,0,97.26,100,
1115,661.92,"2,647.68",162.96,0,97.1,100,
1130,664.56,"2,658.24",161.28,0,97.18,100,
1145,656.16,"2,624.64",158.64,0,97.2,100,
1200,643.68,"2,574.72",157.44,0,97.14,100,
1215,630.48,"2,521.92",145.68,0,97.43,100,
1230,639.36,"2,557.44",153.6,0,97.23,100,
1245,634.56,"2,538.24",153.36,0,97.2,100,
1300,625.2,"2,500.80",149.76,0,97.25,100,
1315,623.76,"2,495.04",140.88,0,97.54,100,
1330,628.32,"2,513.28",146.16,0,97.4,100,
1345,643.44,"2,573.76",152.4,0,97.31,100,
1400,645.6,"2,582.40",159.12,0,97.09,100,
1415,634.8,"2,539.20",148.08,0,97.39,100,
1430,621.6,"2,486.40",149.28,0,97.24,100,
1445,628.32,"2,513.28",153.84,0,97.13,100,
1500,640.08,"2,560.32",159.84,0,97.02,100,
1515,620.16,"2,480.64",155.76,0,96.99,100,
1530,617.76,"2,471.04",154.32,0,97.02,100,
1545,606,"2,424.00",143.52,0,97.31,100,
1600,612.72,"2,450.88",147.36,0,97.23,100,
1615,622.32,"2,489.28",158.16,0,96.92,100,
1630,610.56,"2,442.24",151.44,0,97.06,100,
1645,602.4,"2,409.60",145.44,0,97.21,100,
1700,592.8,"2,371.20",135.12,0,97.5,100,
1715,597.84,"2,391.36",135.12,0,97.54,100,
1730,580.08,"2,320.32",128.88,0,97.62,100,
1745,563.76,"2,255.04",133.2,0,97.32,100,
1800,553.92,"2,215.68",140.88,0,96.91,100,
1815,527.52,"2,110.08",126.96,0,97.22,100,
1830,514.32,"2,057.28",122.88,0,97.26,100,
1845,504.96,"2,019.84",113.52,0,97.56,100,
1900,495.6,"1,982.40",120,0,97.19,100,
1915,494.4,"1,977.60",122.64,0,97.06,100,
1930,477.36,"1,909.44",117.12,0,97.12,100,
1945,477.12,"1,908.48",115.44,0,97.2,100,
2000,471.12,"1,884.48",121.68,0,96.82,100,
2015,469.68,"1,878.72",124.32,0,96.67,100,
2030,448.8,"1,795.20",114.72,0,96.88,100,
2045,453.6,"1,814.40",115.2,0,96.92,100,
2100,446.16,"1,784.64",110.64,0,97.06,100,
2115,430.56,"1,722.24",102.96,0,97.26,100,
2130,419.76,"1,679.04",99.36,0,97.31,100,
2145,417.84,"1,671.36",96.48,0,97.44,100,
2200,410.64,"1,642.56",98.16,0,97.26,100,
2215,414.48,"1,657.92",107.04,0,96.82,100,
2230,394.8,"1,579.20",97.92,0,97.06,100,
2245,378.96,"1,515.84",92.88,0,97.13,100,
2300,372,"1,488.00",92.4,0,97.05,100,
