사용량종합현황,,,,,,,
,,,,,,,
일시,,,,,,2014년 10월 12일,
고객번호,,,,,,01-35375163,
성명,,,,,,***,
상호,,,,,,한양대학교병원　　　,
,,,,,,,
총사용량,,"32,451.36 kWh",최대수요,"1,615.68 kW",무효전력량,,
역률최대,,지상 : 22시 30분 98.00 %,역률최소,지상 : 11시 30분 96.67 %,"지상 : 7,177.20 kVarh",,
,,진상 : 24시 00분 100.00 %,,진상 : 24시 00분 100.00 %,진상 : 0.00 kVarh,,
,,,,,,,
시,사용량 (kWh),최대수요 (kW),무효전력 (kVarh),,역률(%),,
,,,지상,진상,지상,진상,
1,"1,162.56","1,196.16",263.76,0,-,100,
2,"1,127.76","1,144.32",227.28,0,-,100,
3,"1,131.84","1,148.16",237.84,0,-,100,
4,"1,109.76","1,114.56",233.52,0,-,100,
5,"1,110.00","1,126.08",231.6,0,-,100,
6,"1,216.80","1,228.80",256.08,0,-,100,
7,"1,256.16","1,275.84",257.28,0,-,100,
8,"1,305.60","1,355.52",286.56,0,-,100,
9,"1,323.36","1,350.72",258.96,0,-,100,
10,"1,428.00","1,452.48",300.96,0,97.85,-,
11,"1,502.88","1,523.52",350.64,0,97.38,-,
12,"1,525.92","1,572.48",390.24,0,96.88,-,
13,"1,568.88","1,601.28",383.52,0,97.14,-,
14,"1,548.96","1,576.32",367.44,0,97.3,-,
15,"1,568.40","1,615.68",377.76,0,97.22,-,
16,"1,569.36","1,593.60",367.2,0,97.37,-,
17,"1,580.88","1,595.52",362.16,0,97.47,-,
18,"1,478.88","1,494.72",316.56,0,97.78,-,
19,"1,498.32","1,509.12",325.92,0,97.71,-,
20,"1,446.00","1,465.92",323.76,0,97.58,-,
21,"1,325.76","1,353.60",280.8,0,97.83,-,
22,"1,278.48","1,296.00",273.36,0,97.79,-,
23,"1,215.84","1,248.00",250.56,0,97.94,-,
24,"1,170.96","1,202.88",253.44,0,-,100,
,,,,,,,
시,사용량 (kWh),최대수요 (kW),무효전력 (kVarh),,역률(%),,
,,,지상,진상,지상,진상,
15,290.16,"1,160.64",67.68,0,97.39,100,
30,299.04,"1,196.16",72,0,97.22,100,
45,288,"1,152.00",63.12,0,97.68,100,
100,285.36,"1,141.44",60.96,0,97.79,100,
115,278.16,"1,112.64",54.48,0,98.14,100,
130,281.04,"1,124.16",56.4,0,98.05,100,
145,286.08,"1,144.32",58.32,0,97.98,100,
200,282.48,"1,129.92",58.08,0,97.95,100,
215,287.04,"1,148.16",60.24,0,97.87,100,
230,279.36,"1,117.44",57.6,0,97.94,100,
245,280.8,"1,123.20",56.88,0,98.01,100,
300,284.64,"1,138.56",63.12,0,97.63,100,
315,278.16,"1,112.64",58.8,0,97.84,100,
330,278.64,"1,114.56",59.28,0,97.81,100,
345,276.24,"1,104.96",57.6,0,97.89,100,
400,276.72,"1,106.88",57.84,0,97.88,100,
415,273.84,"1,095.36",57.36,0,97.88,100,
430,276.48,"1,105.92",57.6,0,97.9,100,
445,278.16,"1,112.64",57.36,0,97.94,100,
500,281.52,"1,126.08",59.28,0,97.85,100,
515,297.36,"1,189.44",63.6,0,97.79,100,
530,307.2,"1,228.80",68.16,0,97.63,100,
545,307.2,"1,228.80",60.72,0,98.1,100,
600,305.04,"1,220.16",63.6,0,97.89,100,
615,316.56,"1,266.24",65.52,0,97.92,100,
630,318.96,"1,275.84",65.04,0,97.98,100,
645,312.72,"1,250.88",63.36,0,98.01,100,
700,307.92,"1,231.68",63.36,0,97.95,100,
715,322.32,"1,289.28",71.52,0,97.63,100,
730,338.88,"1,355.52",79.92,0,97.33,100,
745,323.04,"1,292.16",68.64,0,97.82,100,
800,321.36,"1,285.44",66.48,0,97.93,100,
815,327.12,"1,308.48",62.16,0,98.24,100,
830,327.84,"1,311.36",61.2,0,98.3,100,
845,330.72,"1,322.88",64.08,0,98.17,100,
