사용량종합현황,,,,,,,
,,,,,,,
일시,,,,,,2015년 06월 06일,
고객번호,,,,,,01-35375163,
성명,,,,,,***,
상호,,,,,,한양대학교병원　　　,
,,,,,,,
총사용량,,"39,628.56 kWh",최대수요,"2,151.36 kW",무효전력량,,
역률최대,,지상 : 11시 00분 98.11 %,역률최소,지상 : 13시 00분 96.14 %,"지상 : 9,173.76 kVarh",,
,,진상 : 24시 00분 100.00 %,,진상 : 24시 00분 100.00 %,진상 : 0.00 kVarh,,
,,,,,,,
시,사용량 (kWh),최대수요 (kW),무효전력 (kVarh),,역률(%),,
,,,지상,진상,지상,진상,
1,"1,276.32","1,325.76",222.72,0,-,100,
2,"1,253.04","1,260.48",225.36,0,-,100,
3,"1,252.80","1,289.28",234,0,-,100,
4,"1,255.44","1,274.88",243.36,0,-,100,
5,"1,257.12","1,285.44",234,0,-,100,
6,"1,316.16","1,341.12",234.48,0,-,100,
7,"1,404.96","1,419.84",243.36,0,-,100,
8,"1,459.20","1,488.96",280.08,0,-,100,
9,"1,529.52","1,568.64",295.92,0,-,100,
10,"1,705.92","1,769.28",351.84,0,97.94,-,
11,"1,786.08","1,809.60",359.52,0,98.03,-,
12,"1,811.76","1,938.24",389.76,0,97.76,-,
13,"2,099.52","2,151.36",585.84,0,96.32,-,
14,"2,052.72","2,076.48",542.16,0,96.68,-,
15,"2,048.64","2,077.44",546.72,0,96.62,-,
16,"2,007.84","2,047.68",546.24,0,96.49,-,
17,"2,042.64","2,074.56",560.4,0,96.44,-,
18,"1,951.44","2,016.00",519.36,0,96.64,-,
19,"1,854.72","1,889.28",477.84,0,96.84,-,
20,"1,757.76","1,789.44",445.2,0,96.94,-,
21,"1,721.76","1,753.92",438.72,0,96.9,-,
22,"1,673.52","1,685.76",429.12,0,96.87,-,
23,"1,626.48","1,659.84",417.84,0,96.86,-,
24,"1,483.20","1,573.44",349.92,0,-,100,
,,,,,,,
시,사용량 (kWh),최대수요 (kW),무효전력 (kVarh),,역률(%),,
,,,지상,진상,지상,진상,
15,331.44,"1,325.76",60.96,0,98.35,100,
30,317.76,"1,271.04",57.12,0,98.42,100,
45,312.96,"1,251.84",51.6,0,98.67,100,
100,314.16,"1,256.64",53.04,0,98.6,100,
115,311.28,"1,245.12",54.96,0,98.48,100,
130,312.48,"1,249.92",55.2,0,98.48,100,
145,315.12,"1,260.48",57.84,0,98.36,100,
200,314.16,"1,256.64",57.36,0,98.37,100,
215,322.32,"1,289.28",63.36,0,98.12,100,
230,310.8,"1,243.20",56.4,0,98.39,100,
245,311.04,"1,244.16",58.08,0,98.3,100,
300,308.64,"1,234.56",56.16,0,98.38,100,
315,318.72,"1,274.88",64.32,0,98.02,100,
330,314.64,"1,258.56",60.24,0,98.22,100,
