사용량종합현황,,,,,,,
,,,,,,,
일시,,,,,,2014년 11월 18일,
고객번호,,,,,,01-35375163,
성명,,,,,,***,
상호,,,,,,한양대학교병원　　　,
,,,,,,,
총사용량,,"41,601.12 kWh",최대수요,"2,294.40 kW",무효전력량,,
역률최대,,지상 : 18시 30분 98.11 %,역률최소,지상 : 16시 30분 97.32 %,"지상 : 8,863.44 kVarh",,
,,진상 : 24시 00분 100.00 %,,진상 : 24시 00분 100.00 %,진상 : 0.00 kVarh,,
,,,,,,,
시,사용량 (kWh),최대수요 (kW),무효전력 (kVarh),,역률(%),,
,,,지상,진상,지상,진상,
1,"1,217.76","1,241.28",260.16,0,-,100,
2,"1,203.12","1,217.28",256.32,0,-,100,
3,"1,192.56","1,236.48",264.24,0,-,100,
4,"1,155.60","1,167.36",243.84,0,-,100,
5,"1,276.08","1,355.52",259.92,0,-,100,
6,"1,372.56","1,431.36",248.64,0,-,100,
7,"1,669.68","1,734.72",331.68,0,-,100,
8,"1,885.92","2,062.08",416.16,0,-,100,
9,"2,198.88","2,243.52",507.6,0,-,100,
10,"2,277.84","2,294.40",516,0,97.53,-,
11,"2,262.00","2,294.40",493.44,0,97.7,-,
12,"2,226.96","2,276.16",476.4,0,97.79,-,
13,"2,174.16","2,240.64",474.24,0,97.7,-,
14,"2,200.08","2,251.20",467.04,0,97.82,-,
15,"2,172.72","2,238.72",456,0,97.87,-,
16,"2,156.64","2,171.52",473.04,0,97.68,-,
17,"2,136.48","2,197.44",485.28,0,97.52,-,
18,"1,958.16","2,041.92",411.6,0,97.86,-,
19,"1,702.32","1,752.96",338.16,0,98.08,-,
20,"1,642.56","1,698.24",331.44,0,98.02,-,
21,"1,522.32","1,576.32",313.44,0,97.95,-,
22,"1,399.44","1,448.64",283.2,0,98.01,-,
23,"1,319.76","1,345.92",282.72,0,97.78,-,
24,"1,277.52","1,313.28",272.88,0,-,100,
,,,,,,,
시,사용량 (kWh),최대수요 (kW),무효전력 (kVarh),,역률(%),,
,,,지상,진상,지상,진상,
15,310.32,"1,241.28",67.68,0,97.7,100,
30,300.24,"1,200.96",63.12,0,97.86,100,
45,306.72,"1,226.88",67.44,0,97.67,100,
100,300.48,"1,201.92",61.92,0,97.94,100,
115,301.92,"1,207.68",62.4,0,97.93,100,
130,295.44,"1,181.76",61.68,0,97.89,100,
145,304.32,"1,217.28",66.72,0,97.68,100,
200,301.44,"1,205.76",65.52,0,97.72,100,
215,300.24,"1,200.96",64.32,0,97.78,100,
230,309.12,"1,236.48",72.48,0,97.36,100,
245,291.84,"1,167.36",64.8,0,97.62,100,
300,291.36,"1,165.44",62.64,0,97.77,100,
315,286.8,"1,147.20",60.96,0,97.81,100,
330,288,"1,152.00",59.76,0,97.91,100,
345,288.96,"1,155.84",60.96,0,97.85,100,
400,291.84,"1,167.36",62.16,0,97.81,100,
415,307.2,"1,228.80",62.88,0,97.97,100,
430,312,"1,248.00",61.68,0,98.1,100,
445,318,"1,272.00",63.84,0,98.04,100,
500,338.88,"1,355.52",71.52,0,97.84,100,
515,331.2,"1,324.80",61.44,0,98.32,100,
530,337.2,"1,348.80",61.68,0,98.37,100,
545,346.32,"1,385.28",61.44,0,98.46,100,
600,357.84,"1,431.36",64.08,0,98.43,100,
615,391.68,"1,566.72",75.6,0,98.19,100,
630,411.6,"1,646.40",84.24,0,97.97,100,
645,432.72,"1,730.88",88.32,0,97.98,100,
700,433.68,"1,734.72",83.52,0,98.2,100,
715,428.4,"1,713.60",81.84,0,98.22,100,
730,459.36,"1,837.44",101.52,0,97.64,100,
745,482.64,"1,930.56",112.56,0,97.39,100,
800,515.52,"2,062.08",120.24,0,97.39,100,
815,536.16,"2,144.64",125.76,0,97.36,100,
830,543.36,"2,173.44",123.6,0,97.51,100,
845,560.88,"2,243.52",129.6,0,97.43,100,
900,558.48,"2,233.92",128.64,0,97.45,100,
915,571.44,"2,285.76",135.6,0,97.3,100,
930,573.6,"2,294.40",131.04,0,97.49,100,
945,570.72,"2,282.88",128.88,0,97.54,100,
1000,562.08,"2,248.32",120.48,0,97.78,100,
1015,564.96,"2,259.84",126,0,97.6,100,
1030,573.6,"2,294.40",121.92,0,97.81,100,
1045,551.04,"2,204.16",117.84,0,97.79,100,
1100,572.4,"2,289.60",127.68,0,97.6,100,
1115,569.04,"2,276.16",126.24,0,97.63,100,
1130,561.36,"2,245.44",119.76,0,97.8,100,
1145,546.72,"2,186.88",112.56,0,97.95,100,
1200,549.84,"2,199.36",117.84,0,97.78,100,
1215,560.16,"2,240.64",126.48,0,97.54,100,
1230,548.4,"2,193.60",120.48,0,97.67,100,
1245,533.28,"2,133.12",113.76,0,97.8,100,
1300,532.32,"2,129.28",113.52,0,97.8,100,
1315,547.2,"2,188.80",119.04,0,97.71,100,
1330,562.8,"2,251.20",125.52,0,97.6,100,
1345,551.04,"2,204.16",114,0,97.93,100,
1400,539.04,"2,156.16",108.48,0,98.03,100,
1415,540.96,"2,163.84",107.28,0,98.09,100,
1430,532.8,"2,131.20",106.56,0,98.06,100,
1445,539.28,"2,157.12",112.8,0,97.88,100,
1500,559.68,"2,238.72",129.36,0,97.43,100,
1515,542.88,"2,171.52",117.12,0,97.75,100,
1530,541.44,"2,165.76",114.24,0,97.85,100,
1545,529.92,"2,119.68",115.44,0,97.71,100,
1600,542.4,"2,169.60",126.24,0,97.4,100,
1615,549.36,"2,197.44",131.28,0,97.26,100,
1630,536.64,"2,146.56",125.28,0,97.38,100,
1645,529.2,"2,116.80",117.36,0,97.63,100,
1700,521.28,"2,085.12",111.36,0,97.79,100,
1715,510.48,"2,041.92",108.24,0,97.83,100,
1730,495.36,"1,981.44",100.08,0,98.02,100,
1745,482.16,"1,928.64",102.72,0,97.81,100,
1800,470.16,"1,880.64",100.56,0,97.79,100,
1815,438.24,"1,752.96",84.48,0,98.19,100,
1830,432.48,"1,729.92",87.12,0,98.03,100,
1845,415.68,"1,662.72",83.52,0,98.04,100,
1900,415.92,"1,663.68",83.04,0,98.06,100,
1915,424.56,"1,698.24",89.52,0,97.85,100,
1930,405.36,"1,621.44",80.16,0,98.1,100,
1945,409.44,"1,637.76",80.16,0,98.14,100,
2000,403.2,"1,612.80",81.6,0,98.01,100,
2015,394.08,"1,576.32",81.12,0,97.95,100,
2030,391.92,"1,567.68",80.4,0,97.96,100,
2045,376.08,"1,504.32",78,0,97.92,100,
2100,360.24,"1,440.96",73.92,0,97.96,100,
2115,356.64,"1,426.56",73.44,0,97.94,100,
2130,362.16,"1,448.64",72.96,0,98.03,100,
2145,344.88,"1,379.52",69.36,0,98.04,100,
2200,335.76,"1,343.04",67.44,0,98.04,100,
2215,330.48,"1,321.92",67.68,0,97.97,100,
2230,330.24,"1,320.96",70.32,0,97.81,100,
2245,336.48,"1,345.92",77.04,0,97.48,100,
2300,322.56,"1,290.24",67.68,0,97.87,100,
2315,311.76,"1,247.04",61.68,0,98.1,100,
2330,313.44,"1,253.76",65.28,0,97.9,100,
2345,328.32,"1,313.28",74.16,0,97.54,100,
2400,324,"1,296.00",71.76,0,97.63,100,
,,,,,,,
확인자,,,,,,(印),
