사용량종합현황,,,,,,,
,,,,,,,
일시,,,,,,2014년 10월 11일,
고객번호,,,,,,01-35375163,
성명,,,,,,***,
상호,,,,,,한양대학교병원　　　,
,,,,,,,
총사용량,,"35,966.64 kWh",최대수요,"1,974.72 kW",무효전력량,,
역률최대,,지상 : 23시 00분 98.00 %,역률최소,지상 : 13시 00분 96.91 %,"지상 : 7,888.32 kVarh",,
,,진상 : 24시 00분 100.00 %,,진상 : 24시 00분 100.00 %,진상 : 0.00 kVarh,,
,,,,,,,
시,사용량 (kWh),최대수요 (kW),무효전력 (kVarh),,역률(%),,
,,,지상,진상,지상,진상,
1,"1,149.12","1,164.48",240,0,-,100,
2,"1,121.28","1,156.80",237.36,0,-,100,
3,"1,121.52","1,152.00",229.44,0,-,100,
4,"1,122.48","1,141.44",235.2,0,-,100,
5,"1,214.16","1,270.08",253.92,0,-,100,
6,"1,362.00","1,380.48",270.72,0,-,100,
7,"1,439.28","1,500.48",279.12,0,-,100,
8,"1,625.04","1,717.44",359.52,0,-,100,
9,"1,776.72","1,805.76",385.68,0,-,100,
10,"1,869.12","1,893.12",415.92,0,97.61,-,
11,"1,925.76","1,974.72",435.36,0,97.54,-,
12,"1,930.56","1,944.00",449.52,0,97.39,-,
13,"1,906.56","1,960.32",465.6,0,97.15,-,
14,"1,694.40","1,744.32",371.04,0,97.69,-,
15,"1,647.84","1,668.48",362.16,0,97.67,-,
16,"1,633.20","1,644.48",368.88,0,97.54,-,
17,"1,656.72","1,711.68",393.12,0,97.3,-,
18,"1,553.04","1,573.44",342.96,0,97.65,-,
19,"1,559.52","1,597.44",342.96,0,97.67,-,
20,"1,474.32","1,488.96",318.96,0,97.74,-,
21,"1,442.64","1,488.00",327.84,0,97.51,-,
22,"1,325.52","1,345.92",282,0,97.81,-,
23,"1,250.64","1,327.68",273.12,0,97.7,-,
24,"1,165.20","1,182.72",247.92,0,-,100,
,,,,,,,
시,사용량 (kWh),최대수요 (kW),무효전력 (kVarh),,역률(%),,
,,,지상,진상,지상,진상,
15,291.12,"1,164.48",59.52,0,97.97,100,
30,289.68,"1,158.72",59.76,0,97.94,100,
45,285.36,"1,141.44",59.76,0,97.88,100,
100,282.96,"1,131.84",60.96,0,97.76,100,
115,289.2,"1,156.80",60.96,0,97.85,100,
130,279.36,"1,117.44",59.04,0,97.84,100,
145,273.84,"1,095.36",57.6,0,97.86,100,
200,278.88,"1,115.52",59.76,0,97.78,100,
215,288,"1,152.00",63.12,0,97.68,100,
230,274.32,"1,097.28",54,0,98.12,100,
245,279.36,"1,117.44",55.68,0,98.07,100,
300,279.84,"1,119.36",56.64,0,98.01,100,
315,279.84,"1,119.36",58.32,0,97.9,100,
330,279.12,"1,116.48",58.56,0,97.87,100,
345,278.16,"1,112.64",57.12,0,97.96,100,
400,285.36,"1,141.44",61.2,0,97.78,100,
415,295.2,"1,180.80",61.92,0,97.87,100,
430,299.28,"1,197.12",60.72,0,98,100,
445,302.16,"1,208.64",61.68,0,97.98,100,
500,317.52,"1,270.08",69.6,0,97.68,100,
515,329.52,"1,318.08",67.44,0,97.97,100,
530,343.92,"1,375.68",69.6,0,98.01,100,
545,343.44,"1,373.76",66.96,0,98.15,100,
600,345.12,"1,380.48",66.72,0,98.18,100,
615,375.12,"1,500.48",80.16,0,97.79,100,
630,355.44,"1,421.76",66.24,0,98.31,100,
645,351.84,"1,407.36",64.8,0,98.35,100,
700,356.88,"1,427.52",67.92,0,98.24,100,
715,375.12,"1,500.48",75.6,0,98.03,100,
730,392.64,"1,570.56",84.72,0,97.75,100,
745,429.36,"1,717.44",101.28,0,97.33,100,
800,427.92,"1,711.68",97.92,0,97.48,100,
815,434.4,"1,737.60",94.56,0,97.71,100,
830,451.44,"1,805.76",97.68,0,97.74,100,
845,445.2,"1,780.80",97.92,0,97.67,100,
900,445.68,"1,782.72",95.52,0,97.78,100,
915,458.16,"1,832.64",106.56,0,97.4,100,
930,473.28,"1,893.12",108.24,0,97.48,100,
945,468.96,"1,875.84",99.84,0,97.81,100,
1000,468.72,"1,874.88",101.28,0,97.74,100,
1015,477.6,"1,910.40",106.32,0,97.61,100,
1030,472.32,"1,889.28",102.48,0,97.73,100,
1045,482.16,"1,928.64",109.44,0,97.52,100,
1100,493.68,"1,974.72",117.12,0,97.3,100,
1115,486,"1,944.00",113.52,0,97.38,100,
1130,485.04,"1,940.16",111.84,0,97.44,100,
1145,481.92,"1,927.68",111.6,0,97.42,100,
1200,477.6,"1,910.40",112.56,0,97.33,100,
1215,488.88,"1,955.52",112.08,0,97.47,100,
1230,490.08,"1,960.32",117.6,0,97.24,100,
1245,469.92,"1,879.68",119.52,0,96.91,100,
1300,457.68,"1,830.72",116.4,0,96.91,100,
1315,436.08,"1,744.32",103.2,0,97.31,100,
1330,418.8,"1,675.20",92.16,0,97.66,100,
1345,420.48,"1,681.92",86.16,0,97.96,100,
1400,419.04,"1,676.16",89.52,0,97.79,100,
1415,413.52,"1,654.08",90.48,0,97.69,100,
1430,417.12,"1,668.48",93.6,0,97.57,100,
1445,409.44,"1,637.76",88.8,0,97.73,100,
1500,407.76,"1,631.04",89.28,0,97.69,100,
1515,411.12,"1,644.48",91.44,0,97.61,100,
1530,407.52,"1,630.08",93.6,0,97.46,100,
1545,406.08,"1,624.32",90.24,0,97.62,100,
1600,408.48,"1,633.92",93.6,0,97.47,100,
1615,427.92,"1,711.68",107.04,0,97.01,100,
1630,427.2,"1,708.80",104.88,0,97.12,100,
1645,405.6,"1,622.40",90.24,0,97.61,100,
1700,396,"1,584.00",90.96,0,97.46,100,
