사용량종합현황,,,,,,,
,,,,,,,
일시,,,,,,2014년 10월 16일,
고객번호,,,,,,01-35375163,
성명,,,,,,***,
상호,,,,,,한양대학교병원　　　,
,,,,,,,
총사용량,,"38,416.80 kWh",최대수요,"2,196.48 kW",무효전력량,,
역률최대,,지상 : 23시 00분 98.34 %,역률최소,지상 : 15시 30분 97.36 %,"지상 : 8,058.72 kVarh",,
,,진상 : 24시 00분 100.00 %,,진상 : 24시 00분 100.00 %,진상 : 0.00 kVarh,,
,,,,,,,
시,사용량 (kWh),최대수요 (kW),무효전력 (kVarh),,역률(%),,
,,,지상,진상,지상,진상,
1,"1,121.76","1,139.52",224.4,0,-,100,
2,"1,105.20","1,118.40",233.04,0,-,100,
3,"1,064.88","1,066.56",202.56,0,-,100,
4,"1,081.44","1,087.68",199.68,0,-,100,
5,"1,183.68","1,221.12",219.36,0,-,100,
6,"1,384.56","1,419.84",292.32,0,-,100,
7,"1,511.52","1,547.52",309.84,0,-,100,
8,"1,656.24","1,851.84",357.84,0,-,100,
9,"2,021.76","2,121.60",442.32,0,-,100,
10,"2,130.96","2,159.04",479.04,0,97.57,-,
11,"2,152.56","2,196.48",482.64,0,97.58,-,
12,"2,101.20","2,162.88",454.32,0,97.74,-,
13,"2,025.60","2,066.88",429.84,0,97.82,-,
14,"2,020.32","2,051.52",428.4,0,97.82,-,
15,"2,022.00","2,041.92",422.88,0,97.88,-,
16,"2,002.32","2,050.56",442.08,0,97.65,-,
17,"1,936.80","1,971.84",425.28,0,97.67,-,
18,"1,807.92","1,884.48",388.8,0,97.76,-,
19,"1,570.32","1,644.48",310.8,0,98.1,-,
20,"1,491.60","1,516.80",311.76,0,97.88,-,
21,"1,393.44","1,448.64",285.84,0,97.96,-,
22,"1,317.12","1,348.80",271.92,0,97.93,-,
23,"1,173.84","1,214.40",217.92,0,98.32,-,
24,"1,139.76","1,148.16",225.84,0,-,100,
,,,,,,,
시,사용량 (kWh),최대수요 (kW),무효전력 (kVarh),,역률(%),,
,,,지상,진상,지상,진상,
15,284.88,"1,139.52",56.88,0,98.06,100,
30,284.16,"1,136.64",57.12,0,98.04,100,
45,276.72,"1,106.88",54.96,0,98.08,100,
100,276,"1,104.00",55.44,0,98.04,100,
115,274.56,"1,098.24",56.16,0,97.97,100,
130,273.6,"1,094.40",54.72,0,98.06,100,
145,277.44,"1,109.76",59.52,0,97.78,100,
200,279.6,"1,118.40",62.64,0,97.58,100,
215,265.92,"1,063.68",54.24,0,97.98,100,
230,266.4,"1,065.60",53.52,0,98.04,100,
245,265.92,"1,063.68",48,0,98.41,100,
300,266.64,"1,066.56",46.8,0,98.49,100,
315,268.32,"1,073.28",49.92,0,98.31,100,
330,270,"1,080.00",51.36,0,98.24,100,
345,271.92,"1,087.68",49.92,0,98.36,100,
400,271.2,"1,084.80",48.48,0,98.44,100,
415,285.84,"1,143.36",50.4,0,98.48,100,
430,287.76,"1,151.04",49.44,0,98.56,100,
445,304.8,"1,219.20",59.28,0,98.16,100,
500,305.28,"1,221.12",60.24,0,98.11,100,
515,329.04,"1,316.16",67.44,0,97.96,100,
530,354.96,"1,419.84",80.4,0,97.53,100,
545,348.48,"1,393.92",71.76,0,97.94,100,
600,352.08,"1,408.32",72.72,0,97.93,100,
615,370.56,"1,482.24",75.84,0,97.97,100,
630,376.8,"1,507.20",79.2,0,97.86,100,
645,386.88,"1,547.52",82.56,0,97.8,100,
700,377.28,"1,509.12",72.24,0,98.22,100,
715,384,"1,536.00",77.76,0,98.01,100,
730,393.12,"1,572.48",81.12,0,97.94,100,
745,416.16,"1,664.64",89.04,0,97.79,100,
800,462.96,"1,851.84",109.92,0,97.3,100,
815,484.08,"1,936.32",109.92,0,97.52,100,
830,498.24,"1,992.96",104.64,0,97.86,100,
845,509.04,"2,036.16",110.4,0,97.73,100,
900,530.4,"2,121.60",117.36,0,97.64,100,
915,531.6,"2,126.40",117.84,0,97.63,100,
930,526.32,"2,105.28",115.2,0,97.69,100,
945,539.76,"2,159.04",123.84,0,97.47,100,
1000,533.28,"2,133.12",122.16,0,97.48,100,
1015,549.12,"2,196.48",131.76,0,97.24,100,
1030,536.88,"2,147.52",120.48,0,97.57,100,
1045,531.6,"2,126.40",113.76,0,97.79,100,
