사용량종합현황,,,,,,,
,,,,,,,
일시,,,,,,2014년 10월 23일,
고객번호,,,,,,01-35375163,
성명,,,,,,***,
상호,,,,,,한양대학교병원　　　,
,,,,,,,
총사용량,,"41,124.00 kWh",최대수요,"2,304.00 kW",무효전력량,,
역률최대,,지상 : 18시 30분 97.81 %,역률최소,지상 : 11시 30분 97.06 %,"지상 : 9,461.28 kVarh",,
,,진상 : 24시 00분 100.00 %,,진상 : 24시 00분 100.00 %,진상 : 0.00 kVarh,,
,,,,,,,
시,사용량 (kWh),최대수요 (kW),무효전력 (kVarh),,역률(%),,
,,,지상,진상,지상,진상,
1,"1,226.88","1,245.12",285.84,0,-,100,
2,"1,210.32","1,233.60",273.36,0,-,100,
3,"1,219.68","1,250.88",274.32,0,-,100,
4,"1,207.20","1,226.88",261.6,0,-,100,
5,"1,283.28","1,314.24",263.52,0,-,100,
6,"1,444.08","1,493.76",312.96,0,-,100,
7,"1,560.24","1,655.04",317.04,0,-,100,
8,"1,852.80","2,009.28",443.76,0,-,100,
9,"2,118.96","2,210.88",491.76,0,-,100,
10,"2,234.16","2,250.24",515.76,0,97.44,-,
11,"2,253.84","2,275.20",519.6,0,97.44,-,
12,"2,250.96","2,304.00",553.2,0,97.11,-,
13,"2,173.92","2,191.68",516.48,0,97.29,-,
14,"2,172.96","2,195.52",505.68,0,97.4,-,
15,"2,181.36","2,239.68",529.44,0,97.18,-,
16,"2,037.84","2,083.20",471.12,0,97.43,-,
17,"2,002.80","2,055.36",463.44,0,97.43,-,
18,"1,797.84","1,914.24",385.92,0,97.77,-,
19,"1,656.24","1,685.76",372,0,97.57,-,
20,"1,598.40","1,632.96",362.64,0,97.52,-,
21,"1,558.56","1,620.48",362.64,0,97.4,-,
22,"1,485.12","1,561.92",360.24,0,97.18,-,
23,"1,336.08","1,392.96",320.4,0,97.24,-,
24,"1,260.48","1,291.20",298.56,0,-,100,
,,,,,,,
시,사용량 (kWh),최대수요 (kW),무효전력 (kVarh),,역률(%),,
,,,지상,진상,지상,진상,
15,311.28,"1,245.12",72.72,0,97.38,100,
30,308.64,"1,234.56",73.92,0,97.25,100,
45,302.88,"1,211.52",67.92,0,97.58,100,
100,304.08,"1,216.32",71.28,0,97.36,100,
115,308.4,"1,233.60",74.64,0,97.19,100,
130,304.56,"1,218.24",71.04,0,97.39,100,
145,300.96,"1,203.84",64.32,0,97.79,100,
200,296.4,"1,185.60",63.36,0,97.79,100,
215,300.72,"1,202.88",66.24,0,97.66,100,
230,312.72,"1,250.88",71.76,0,97.47,100,
245,306.96,"1,227.84",70.8,0,97.44,100,
300,299.28,"1,197.12",65.52,0,97.69,100,
315,304.08,"1,216.32",69.6,0,97.48,100,
330,301.44,"1,205.76",66.48,0,97.65,100,
345,294.96,"1,179.84",59.52,0,98.02,100,
400,306.72,"1,226.88",66,0,97.76,100,
415,314.88,"1,259.52",66.24,0,97.86,100,
430,320.4,"1,281.60",65.28,0,97.99,100,
445,319.44,"1,277.76",63.6,0,98.08,100,
500,328.56,"1,314.24",68.4,0,97.9,100,
515,346.8,"1,387.20",79.44,0,97.48,100,
530,352.56,"1,410.24",77.28,0,97.68,100,
545,371.28,"1,485.12",81.6,0,97.67,100,
600,373.44,"1,493.76",74.64,0,98.06,100,
615,368.4,"1,473.60",72.48,0,98.12,100,
630,377.76,"1,511.04",72,0,98.23,100,
645,400.32,"1,601.28",83.04,0,97.92,100,
700,413.76,"1,655.04",89.52,0,97.74,100,
715,415.44,"1,661.76",92.88,0,97.59,100,
730,452.64,"1,810.56",106.56,0,97.34,100,
745,482.4,"1,929.60",118.32,0,97.12,100,
800,502.32,"2,009.28",126,0,97,100,
815,515.28,"2,061.12",121.92,0,97.31,100,
830,514.8,"2,059.20",114.96,0,97.6,100,
845,536.16,"2,144.64",123.84,0,97.43,100,
900,552.72,"2,210.88",131.04,0,97.3,100,
915,562.56,"2,250.24",133.92,0,97.28,100,
930,556.56,"2,226.24",126.48,0,97.51,100,
945,554.16,"2,216.64",125.76,0,97.52,100,
1000,560.88,"2,243.52",129.6,0,97.43,100,
1015,568.8,"2,275.20",133.92,0,97.34,100,
1030,567.12,"2,268.48",129.6,0,97.49,100,
1045,560.64,"2,242.56",127.2,0,97.52,100,
1100,557.28,"2,229.12",128.88,0,97.43,100,
1115,563.76,"2,255.04",137.28,0,97.16,100,
1130,576,"2,304.00",145.44,0,96.96,100,
1145,561.6,"2,246.40",138,0,97.11,100,
1200,549.6,"2,198.40",132.48,0,97.22,100,
1215,537.6,"2,150.40",125.52,0,97.38,100,
1230,540.72,"2,162.88",128.88,0,97.28,100,
1245,547.92,"2,191.68",132,0,97.22,100,
1300,547.68,"2,190.72",130.08,0,97.29,100,
1315,547.92,"2,191.68",125.28,0,97.48,100,
1330,540,"2,160.00",121.2,0,97.57,100,
1345,536.16,"2,144.64",125.52,0,97.37,100,
1400,548.88,"2,195.52",133.68,0,97.16,100,
1415,552,"2,208.00",135.84,0,97.1,100,
1430,559.92,"2,239.68",136.32,0,97.16,100,
1445,543.12,"2,172.48",133.44,0,97.11,100,
