사용량종합현황,,,,,,,
,,,,,,,
일시,,,,,,2015년 05월 19일,
고객번호,,,,,,01-35375163,
성명,,,,,,***,
상호,,,,,,한양대학교병원　　　,
,,,,,,,
총사용량,,"45,132.48 kWh",최대수요,"2,705.28 kW",무효전력량,,
역률최대,,지상 : 23시 00분 97.27 %,역률최소,지상 : 18시 00분 95.98 %,"지상 : 11,829.60 kVarh",,
,,진상 : 24시 00분 100.00 %,,진상 : 24시 00분 100.00 %,진상 : 0.00 kVarh,,
,,,,,,,
시,사용량 (kWh),최대수요 (kW),무효전력 (kVarh),,역률(%),,
,,,지상,진상,지상,진상,
1,"1,281.12","1,307.52",340.08,0,-,100,
2,"1,244.40","1,258.56",315.6,0,-,100,
3,"1,228.32","1,251.84",317.04,0,-,100,
4,"1,264.56","1,288.32",319.2,0,-,100,
5,"1,329.60","1,354.56",310.32,0,-,100,
6,"1,442.88","1,504.32",325.92,0,-,100,
7,"1,566.48","1,655.04",352.32,0,-,100,
8,"1,800.24","1,886.40",428.88,0,-,100,
9,"2,070.72","2,093.76",523.2,0,-,100,
10,"2,156.40","2,224.32",544.56,0,96.96,-,
11,"2,317.92","2,503.68",595.2,0,96.86,-,
12,"2,648.40","2,705.28",763.92,0,96.08,-,
13,"2,610.96","2,640.96",735.6,0,96.25,-,
14,"2,603.04","2,621.76",733.2,0,96.25,-,
15,"2,587.68","2,621.76",744.72,0,96.1,-,
16,"2,551.20","2,564.16",707.28,0,96.37,-,
17,"2,527.44","2,541.12",702.24,0,96.35,-,
18,"2,329.44","2,432.64",661.92,0,96.19,-,
19,"1,986.24","2,137.92",532.32,0,96.59,-,
20,"1,813.20","1,842.24",476.16,0,96.72,-,
21,"1,692.72","1,758.72",422.64,0,97.02,-,
22,"1,445.04","1,546.56",356.88,0,97.08,-,
23,"1,347.84","1,385.28",323.52,0,97.24,-,
24,"1,286.64","1,296.00",296.88,0,-,100,
,,,,,,,
시,사용량 (kWh),최대수요 (kW),무효전력 (kVarh),,역률(%),,
,,,지상,진상,지상,진상,
15,323.28,"1,293.12",86.16,0,96.63,100,
30,326.88,"1,307.52",86.4,0,96.68,100,
45,318.96,"1,275.84",84.24,0,96.68,100,
100,312,"1,248.00",83.28,0,96.62,100,
115,312.96,"1,251.84",78.48,0,97,100,
130,314.64,"1,258.56",78.96,0,96.99,100,
145,308.64,"1,234.56",79.68,0,96.83,100,
200,308.16,"1,232.64",78.48,0,96.91,100,
215,306.96,"1,227.84",77.76,0,96.94,100,
230,312.96,"1,251.84",81.12,0,96.8,100,
245,306.48,"1,225.92",80.88,0,96.69,100,
300,301.92,"1,207.68",77.28,0,96.88,100,
315,307.68,"1,230.72",80.88,0,96.71,100,
330,319.2,"1,276.80",83.04,0,96.78,100,
345,315.6,"1,262.40",77.28,0,97.13,100,
400,322.08,"1,288.32",78,0,97.19,100,
415,326.4,"1,305.60",77.52,0,97.29,100,
430,330.24,"1,320.96",77.76,0,97.34,100,
445,334.32,"1,337.28",78.24,0,97.37,100,
500,338.64,"1,354.56",76.8,0,97.52,100,
