사용량종합현황,,,,,,,
,,,,,,,
일시,,,,,,2015년 01월 06일,
고객번호,,,,,,01-35375163,
성명,,,,,,***,
상호,,,,,,한양대학교병원　　　,
,,,,,,,
총사용량,,"48,084.72 kWh",최대수요,"2,603.52 kW",무효전력량,,
역률최대,,지상 : 18시 30분 97.40 %,역률최소,지상 : 23시 00분 96.66 %,"지상 : 12,019.44 kVarh",,
,,진상 : 24시 00분 100.00 %,,진상 : 24시 00분 100.00 %,진상 : 0.00 kVarh,,
,,,,,,,
시,사용량 (kWh),최대수요 (kW),무효전력 (kVarh),,역률(%),,
,,,지상,진상,지상,진상,
1,"1,448.16","1,466.88",378.48,0,-,100,
2,"1,421.28","1,439.04",372.96,0,-,100,
3,"1,426.08","1,449.60",372.96,0,-,100,
4,"1,409.28","1,452.48",364.56,0,-,100,
5,"1,528.56","1,570.56",384.24,0,-,100,
6,"1,626.48","1,678.08",387.84,0,-,100,
7,"1,863.36","1,920.00",461.52,0,-,100,
8,"2,167.92","2,267.52",565.44,0,-,100,
9,"2,458.32","2,502.72",628.08,0,-,100,
10,"2,545.44","2,559.36",622.32,0,97.14,-,
11,"2,572.32","2,592.00",622.32,0,97.2,-,
12,"2,571.12","2,603.52",624.72,0,97.17,-,
13,"2,536.56","2,598.72",642.24,0,96.94,-,
14,"2,531.28","2,561.28",620.64,0,97.12,-,
15,"2,480.40","2,510.40",601.44,0,97.18,-,
16,"2,532.00","2,551.68",644.88,0,96.91,-,
17,"2,439.12","2,464.32",612.48,0,96.99,-,
18,"2,263.92","2,375.04",532.56,0,97.34,-,
19,"1,951.44","2,055.36",457.2,0,97.36,-,
20,"1,859.28","1,942.08",460.08,0,97.07,-,
21,"1,730.64","1,774.08",441.36,0,96.9,-,
22,"1,616.64","1,624.32",394.8,0,97.15,-,
23,"1,565.76","1,590.72",411.36,0,96.72,-,
24,"1,539.36","1,570.56",414.96,0,-,100,
,,,,,,,
시,사용량 (kWh),최대수요 (kW),무효전력 (kVarh),,역률(%),,
,,,지상,진상,지상,진상,
15,362.4,"1,449.60",94.32,0,96.78,100,
30,366.72,"1,466.88",97.68,0,96.63,100,
45,360.72,"1,442.88",91.92,0,96.9,100,
100,358.32,"1,433.28",94.56,0,96.69,100,
115,359.76,"1,439.04",95.04,0,96.68,100,
130,356.16,"1,424.64",95.28,0,96.6,100,
145,357.84,"1,431.36",93.6,0,96.75,100,
200,347.52,"1,390.08",89.04,0,96.87,100,
215,362.4,"1,449.60",96.48,0,96.63,100,
230,357.6,"1,430.40",94.32,0,96.69,100,
245,356.88,"1,427.52",93.36,0,96.74,100,
300,349.2,"1,396.80",88.8,0,96.92,100,
315,350.88,"1,403.52",90.96,0,96.8,100,
330,346.56,"1,386.24",88.08,0,96.92,100,
345,348.72,"1,394.88",89.04,0,96.89,100,
400,363.12,"1,452.48",96.48,0,96.65,100,
415,373.92,"1,495.68",95.52,0,96.89,100,
430,375.12,"1,500.48",91.44,0,97.16,100,
445,392.64,"1,570.56",100.08,0,96.9,100,
500,386.88,"1,547.52",97.2,0,96.99,100,
515,396.96,"1,587.84",95.76,0,97.21,100,
530,401.28,"1,605.12",94.8,0,97.32,100,
545,408.72,"1,634.88",95.28,0,97.39,100,
600,419.52,"1,678.08",102,0,97.17,100,
615,456.24,"1,824.96",113.52,0,97.04,100,
630,456.96,"1,827.84",113.04,0,97.07,100,
645,470.16,"1,880.64",115.92,0,97.09,100,
700,480,"1,920.00",119.04,0,97.06,100,
715,511.68,"2,046.72",134.16,0,96.73,100,
