사용량종합현황,,,,,,,
,,,,,,,
일시,,,,,,2015년 04월 15일,
고객번호,,,,,,01-35375163,
성명,,,,,,***,
상호,,,,,,한양대학교병원　　　,
,,,,,,,
총사용량,,"40,111.20 kWh",최대수요,"2,209.92 kW",무효전력량,,
역률최대,,지상 : 19시 00분 98.83 %,역률최소,지상 : 09시 30분 97.56 %,"지상 : 8,134.80 kVarh",,
,,진상 : 24시 00분 100.00 %,,진상 : 24시 00분 100.00 %,진상 : 0.00 kVarh,,
,,,,,,,
시,사용량 (kWh),최대수요 (kW),무효전력 (kVarh),,역률(%),,
,,,지상,진상,지상,진상,
1,"1,266.72","1,293.12",257.52,0,-,100,
2,"1,235.76","1,248.96",259.92,0,-,100,
3,"1,255.68","1,299.84",280.56,0,-,100,
4,"1,244.40","1,292.16",261.36,0,-,100,
5,"1,351.92","1,388.16",264.96,0,-,100,
6,"1,401.60","1,426.56",248.64,0,-,100,
7,"1,581.36","1,672.32",315.84,0,-,100,
8,"1,805.76","1,967.04",406.08,0,-,100,
9,"2,050.80","2,079.36",468.96,0,-,100,
10,"2,130.96","2,165.76",471.36,0,97.64,-,
11,"2,162.16","2,187.84",463.44,0,97.78,-,
12,"2,179.20","2,209.92",477.36,0,97.68,-,
13,"2,128.56","2,151.36",457.68,0,97.77,-,
14,"2,141.52","2,177.28",480.72,0,97.57,-,
15,"2,038.32","2,127.36",399.84,0,98.13,-,
16,"1,975.92","2,016.00",372,0,98.27,-,
17,"1,881.36","1,918.08",326.16,0,98.53,-,
18,"1,781.76","1,880.64",309.12,0,98.53,-,
19,"1,562.64","1,607.04",241.92,0,98.82,-,
20,"1,583.52","1,633.92",276.48,0,98.51,-,
21,"1,514.16","1,562.88",312.96,0,97.93,-,
22,"1,372.08","1,407.36",272.4,0,98.09,-,
23,"1,271.04","1,302.72",260.64,0,97.96,-,
24,"1,194.00","1,202.88",248.88,0,-,100,
,,,,,,,
시,사용량 (kWh),최대수요 (kW),무효전력 (kVarh),,역률(%),,
,,,지상,진상,지상,진상,
15,323.28,"1,293.12",67.2,0,97.91,100,
30,319.44,"1,277.76",65.52,0,97.96,100,
45,313.68,"1,254.72",61.44,0,98.14,100,
100,310.32,"1,241.28",63.36,0,97.98,100,
115,312.24,"1,248.96",64.56,0,97.93,100,
130,308.88,"1,235.52",64.32,0,97.9,100,
145,308.4,"1,233.60",66.24,0,97.77,100,
200,306.24,"1,224.96",64.8,0,97.83,100,
215,315.36,"1,261.44",68.16,0,97.74,100,
230,324.96,"1,299.84",78.24,0,97.22,100,
245,306.96,"1,227.84",67.44,0,97.67,100,
300,308.4,"1,233.60",66.72,0,97.74,100,
315,307.68,"1,230.72",67.44,0,97.68,100,
330,303.6,"1,214.40",65.04,0,97.78,100,
345,310.08,"1,240.32",63.36,0,97.98,100,
400,323.04,"1,292.16",65.52,0,98,100,
415,331.2,"1,324.80",66.72,0,98.03,100,
430,339.6,"1,358.40",66.96,0,98.11,100,
445,347.04,"1,388.16",70.8,0,97.98,100,
500,334.08,"1,336.32",60.48,0,98.4,100,
515,346.8,"1,387.20",65.04,0,98.29,100,
530,356.64,"1,426.56",65.04,0,98.38,100,
545,343.44,"1,373.76",56.88,0,98.66,100,
600,354.72,"1,418.88",61.68,0,98.52,100,
615,356.4,"1,425.60",57.12,0,98.74,100,
630,394.8,"1,579.20",80.64,0,97.98,100,
645,418.08,"1,672.32",91.92,0,97.67,100,
700,412.08,"1,648.32",86.16,0,97.88,100,
715,413.52,"1,654.08",87.12,0,97.85,100,
730,439.92,"1,759.68",99.6,0,97.53,100,
745,460.56,"1,842.24",105.12,0,97.49,100,
800,491.76,"1,967.04",114.24,0,97.41,100,
815,503.04,"2,012.16",116.64,0,97.42,100,
830,516.72,"2,066.88",118.08,0,97.49,100,
845,519.84,"2,079.36",119.28,0,97.47,100,
900,511.2,"2,044.80",114.96,0,97.56,100,
915,520.32,"2,081.28",115.44,0,97.63,100,
930,534.24,"2,136.96",121.92,0,97.49,100,
945,541.44,"2,165.76",120.72,0,97.6,100,
1000,534.96,"2,139.84",113.28,0,97.83,100,
1015,540.24,"2,160.96",112.8,0,97.89,100,
1030,538.56,"2,154.24",112.8,0,97.88,100,
1045,536.4,"2,145.60",113.28,0,97.84,100,
1100,546.96,"2,187.84",124.56,0,97.5,100,
1115,552.48,"2,209.92",126.24,0,97.49,100,
1130,541.44,"2,165.76",116.4,0,97.77,100,
1145,540.96,"2,163.84",116.16,0,97.77,100,
1200,544.32,"2,177.28",118.56,0,97.71,100,
1215,534,"2,136.00",115.2,0,97.75,100,
1230,537.84,"2,151.36",120,0,97.6,100,
1245,533.04,"2,132.16",114.96,0,97.75,100,
1300,523.68,"2,094.72",107.52,0,97.96,100,
1315,534.72,"2,138.88",120.96,0,97.54,100,
1330,528.24,"2,112.96",117.6,0,97.61,100,
1345,534.24,"2,136.96",119.28,0,97.6,100,
1400,544.32,"2,177.28",122.88,0,97.55,100,
1415,531.84,"2,127.36",112.32,0,97.84,100,
1430,511.44,"2,045.76",98.64,0,98.19,100,
1445,502.32,"2,009.28",94.56,0,98.27,100,
1500,492.72,"1,970.88",94.32,0,98.22,100,
1515,488.4,"1,953.60",94.8,0,98.17,100,
1530,504,"2,016.00",98.88,0,98.13,100,
1545,487.68,"1,950.72",87.84,0,98.42,100,
1600,495.84,"1,983.36",90.48,0,98.38,100,
1615,479.52,"1,918.08",85.92,0,98.43,100,
1630,472.32,"1,889.28",84,0,98.46,100,
1645,461.28,"1,845.12",75.36,0,98.69,100,
1700,468.24,"1,872.96",80.88,0,98.54,100,
1715,470.16,"1,880.64",85.68,0,98.38,100,
1730,457.68,"1,830.72",80.4,0,98.49,100,
1745,437.28,"1,749.12",72.96,0,98.64,100,
1800,416.64,"1,666.56",70.08,0,98.61,100,
1815,401.76,"1,607.04",63.6,0,98.77,100,
1830,390.24,"1,560.96",59.52,0,98.86,100,
1845,385.92,"1,543.68",58.56,0,98.87,100,
1900,384.72,"1,538.88",60.24,0,98.8,100,
1915,384.24,"1,536.96",58.08,0,98.88,100,
1930,391.68,"1,566.72",62.88,0,98.74,100,
1945,408.48,"1,633.92",78.48,0,98.2,100,
2000,399.12,"1,596.48",77.04,0,98.19,100,
2015,390.72,"1,562.88",79.2,0,98.01,100,
2030,384.96,"1,539.84",81.12,0,97.85,100,
2045,372.24,"1,488.96",75.6,0,98,100,
2100,366.24,"1,464.96",77.04,0,97.86,100,
2115,351.6,"1,406.40",72.96,0,97.91,100,
2130,351.84,"1,407.36",68.64,0,98.15,100,
2145,338.64,"1,354.56",63.12,0,98.31,100,
2200,330,"1,320.00",67.68,0,97.96,100,
2215,325.68,"1,302.72",67.92,0,97.89,100,
2230,322.32,"1,289.28",64.08,0,98.08,100,
2245,317.76,"1,271.04",65.76,0,97.93,100,
2300,305.28,"1,221.12",62.88,0,97.94,100,
2315,300.48,"1,201.92",62.16,0,97.93,100,
2330,300.72,"1,202.88",64.8,0,97.76,100,
2345,293.04,"1,172.16",60.48,0,97.94,100,
2400,299.76,"1,199.04",61.44,0,97.96,100,
,,,,,,,
확인자,,,,,,(印),
