사용량종합현황,,,,,,,
,,,,,,,
일시,,,,,,2014년 09월 04일,
고객번호,,,,,,01-35375163,
성명,,,,,,***,
상호,,,,,,한양대학교병원　　　,
,,,,,,,
총사용량,,"51,991.44 kWh",최대수요,"2,988.48 kW",무효전력량,,
역률최대,,지상 : 23시 00분 99.17 %,역률최소,지상 : 15시 30분 97.63 %,"지상 : 8,865.84 kVarh",,
,,진상 : 24시 00분 100.00 %,,진상 : 24시 00분 100.00 %,진상 : 2.40 kVarh,,
,,,,,,,
시,사용량 (kWh),최대수요 (kW),무효전력 (kVarh),,역률(%),,
,,,지상,진상,지상,진상,
1,"1,343.28","1,419.84",56.4,0,-,100,
2,"1,248.48","1,291.20",36,0.96,-,100,
3,"1,230.96","1,258.56",29.04,1.44,-,100,
4,"1,237.20","1,275.84",35.04,0,-,100,
5,"1,333.92","1,416.96",58.32,0,-,100,
6,"1,520.88","1,559.04",88.32,0,-,100,
7,"1,668.48","1,754.88",132.96,0,-,100,
8,"2,152.08","2,536.32",348.72,0,-,100,
9,"2,889.12","2,964.48",629.76,0,-,100,
10,"2,940.96","2,947.20",635.76,0,97.74,-,
11,"2,964.48","2,984.64",632.4,0,97.8,-,
12,"2,965.20","2,988.48",647.04,0,97.7,-,
13,"2,897.04","2,925.12",627.36,0,97.73,-,
14,"2,921.28","2,935.68",626.16,0,97.78,-,
15,"2,944.80","2,981.76",636.72,0,97.74,-,
16,"2,929.20","2,976.00",642.48,0,97.68,-,
17,"2,825.04","2,848.32",591.84,0,97.88,-,
18,"2,554.08","2,751.36",506.4,0,98.09,-,
19,"2,254.08","2,309.76",433.92,0,98.2,-,
20,"2,135.52","2,152.32",397.68,0,98.31,-,
21,"1,988.64","2,039.04",350.88,0,98.48,-,
22,"1,871.52","1,950.72",300.96,0,98.73,-,
23,"1,633.44","1,695.36",222.48,0,99.09,-,
24,"1,541.76","1,580.16",199.2,0,-,100,
,,,,,,,
시,사용량 (kWh),최대수요 (kW),무효전력 (kVarh),,역률(%),,
,,,지상,진상,지상,진상,
15,354.96,"1,419.84",21.6,0,99.82,100,
30,328.8,"1,315.20",10.56,0,99.95,100,
45,324.48,"1,297.92",6.72,0,99.98,100,
100,335.04,"1,340.16",17.52,0,99.86,100,
115,322.8,"1,291.20",12,0,99.93,100,
130,315.12,"1,260.48",10.08,0,99.95,100,
145,307.44,"1,229.76",6.96,0.24,99.97,100,
200,303.12,"1,212.48",6.96,0.72,99.97,100,
215,314.64,"1,258.56",12,0,99.93,100,
230,302.16,"1,208.64",3.36,0.96,99.99,100,
245,305.04,"1,220.16",5.76,0.48,99.98,100,
300,309.12,"1,236.48",7.92,0,99.97,100,
315,307.92,"1,231.68",7.68,0,99.97,100,
330,304.08,"1,216.32",7.92,0,99.97,100,
345,306.24,"1,224.96",7.44,0,99.97,100,
400,318.96,"1,275.84",12,0,99.93,100,
415,316.56,"1,266.24",10.8,0,99.94,100,
430,329.76,"1,319.04",13.44,0,99.92,100,
445,333.36,"1,333.44",12.72,0,99.93,100,
500,354.24,"1,416.96",21.36,0,99.82,100,
515,372.24,"1,488.96",25.44,0,99.77,100,
