사용량종합현황,,,,,,,
,,,,,,,
일시,,,,,,2015년 01월 01일,
고객번호,,,,,,01-35375163,
성명,,,,,,***,
상호,,,,,,한양대학교병원　　　,
,,,,,,,
총사용량,,"39,264.72 kWh",최대수요,"1,867.20 kW",무효전력량,,
역률최대,,지상 : 12시 30분 97.41 %,역률최소,지상 : 11시 30분 96.84 %,"지상 : 9,679.20 kVarh",,
,,진상 : 24시 00분 100.00 %,,진상 : 24시 00분 100.00 %,진상 : 0.00 kVarh,,
,,,,,,,
시,사용량 (kWh),최대수요 (kW),무효전력 (kVarh),,역률(%),,
,,,지상,진상,지상,진상,
1,"1,488.96","1,519.68",372.48,0,-,100,
2,"1,494.96","1,523.52",395.28,0,-,100,
3,"1,477.20","1,487.04",382.56,0,-,100,
4,"1,482.24","1,524.48",376.32,0,-,100,
5,"1,458.72","1,471.68",359.04,0,-,100,
6,"1,555.44","1,588.80",377.28,0,-,100,
7,"1,641.84","1,708.80",394.32,0,-,100,
8,"1,705.68","1,726.08",436.56,0,-,100,
9,"1,709.52","1,719.36",435.36,0,-,100,
10,"1,787.04","1,867.20",444.96,0,97.04,-,
11,"1,830.48","1,863.36",458.16,0,97.01,-,
12,"1,827.36","1,863.36",469.2,0,96.86,-,
13,"1,747.20","1,760.64",406.56,0,97.4,-,
14,"1,765.44","1,823.04",429.12,0,97.17,-,
15,"1,720.56","1,736.64",431.28,0,97,-,
16,"1,678.80","1,686.72",412.08,0,97.12,-,
17,"1,734.96","1,776.96",436.08,0,96.98,-,
18,"1,713.36","1,727.04",407.04,0,97.29,-,
19,"1,675.68","1,689.60",395.76,0,97.32,-,
20,"1,637.76","1,658.88",384.24,0,97.36,-,
21,"1,597.20","1,680.96",392.16,0,97.12,-,
22,"1,534.80","1,549.44",367.44,0,97.25,-,
23,"1,510.80","1,525.44",366.24,0,97.19,-,
24,"1,488.72","1,517.76",349.68,0,-,100,
,,,,,,,
시,사용량 (kWh),최대수요 (kW),무효전력 (kVarh),,역률(%),,
,,,지상,진상,지상,진상,
15,370.08,"1,480.32",88.32,0,97.27,100,
30,369.12,"1,476.48",91.44,0,97.07,100,
45,369.84,"1,479.36",91.68,0,97.06,100,
100,379.92,"1,519.68",101.04,0,96.64,100,
115,380.88,"1,523.52",102.48,0,96.57,100,
130,378.72,"1,514.88",100.8,0,96.64,100,
145,369.84,"1,479.36",97.92,0,96.67,100,
200,365.52,"1,462.08",94.08,0,96.84,100,
215,371.76,"1,487.04",96.24,0,96.81,100,
230,369.84,"1,479.36",95.76,0,96.81,100,
245,370.08,"1,480.32",98.16,0,96.66,100,
300,365.52,"1,462.08",92.4,0,96.95,100,
315,381.12,"1,524.48",100.8,0,96.68,100,
330,369.12,"1,476.48",92.16,0,97.02,100,
345,367.2,"1,468.80",92.4,0,96.98,100,
400,364.8,"1,459.20",90.96,0,97.03,100,
415,364.8,"1,459.20",93.84,0,96.85,100,
430,362.64,"1,450.56",89.76,0,97.07,100,
445,363.36,"1,453.44",87.84,0,97.2,100,
500,367.92,"1,471.68",87.6,0,97.28,100,
515,378.48,"1,513.92",91.68,0,97.19,100,
530,388.08,"1,552.32",96.48,0,97.05,100,
545,391.68,"1,566.72",93.12,0,97.29,100,
600,397.2,"1,588.80",96,0,97.2,100,
615,394.08,"1,576.32",92.64,0,97.35,100,
630,402.24,"1,608.96",94.08,0,97.37,100,
645,418.32,"1,673.28",100.08,0,97.26,100,
700,427.2,"1,708.80",107.52,0,96.98,100,
715,431.52,"1,726.08",111.12,0,96.84,100,
730,429.12,"1,716.48",105.12,0,97.13,100,
745,420.48,"1,681.92",109.68,0,96.76,100,
800,424.56,"1,698.24",110.64,0,96.77,100,
815,424.56,"1,698.24",111.6,0,96.71,100,
830,429.84,"1,719.36",111.6,0,96.79,100,
845,426.72,"1,706.88",105.6,0,97.07,100,
900,428.4,"1,713.60",106.56,0,97.04,100,
915,434.4,"1,737.60",108.48,0,97.02,100,
930,439.2,"1,756.80",107.04,0,97.16,100,
945,446.64,"1,786.56",110.16,0,97.09,100,
1000,466.8,"1,867.20",119.28,0,96.89,100,
1015,465.84,"1,863.36",114.72,0,97.1,100,
1030,455.52,"1,822.08",112.56,0,97.08,100,
1045,454.56,"1,818.24",114.96,0,96.95,100,
1100,454.56,"1,818.24",115.92,0,96.9,100,
1115,452.16,"1,808.64",112.08,0,97.06,100,
1130,465.84,"1,863.36",124.32,0,96.62,100,
1145,459.12,"1,836.48",119.76,0,96.76,100,
1200,450.24,"1,800.96",113.04,0,96.99,100,
1215,440.16,"1,760.64",103.44,0,97.35,100,
1230,435.36,"1,741.44",99.84,0,97.47,100,
