사용량종합현황,,,,,,,
,,,,,,,
일시,,,,,,2015년 03월 22일,
고객번호,,,,,,01-35375163,
성명,,,,,,***,
상호,,,,,,한양대학교병원　　　,
,,,,,,,
총사용량,,"31,608.96 kWh",최대수요,"1,476.48 kW",무효전력량,,
역률최대,,지상 : 21시 00분 98.38 %,역률최소,지상 : 11시 00분 97.46 %,"지상 : 6,480.72 kVarh",,
,,진상 : 24시 00분 100.00 %,,진상 : 24시 00분 100.00 %,진상 : 0.00 kVarh,,
,,,,,,,
시,사용량 (kWh),최대수요 (kW),무효전력 (kVarh),,역률(%),,
,,,지상,진상,지상,진상,
1,"1,203.60","1,227.84",264.24,0,-,100,
2,"1,157.52","1,164.48",240.48,0,-,100,
3,"1,150.08","1,166.40",249.12,0,-,100,
4,"1,168.80","1,198.08",263.28,0,-,100,
5,"1,157.28","1,166.40",236.16,0,-,100,
6,"1,225.68","1,245.12",236.4,0,-,100,
7,"1,287.84","1,306.56",260.88,0,-,100,
8,"1,357.68","1,376.64",288.96,0,-,100,
9,"1,368.72","1,410.24",278.88,0,-,100,
10,"1,420.80","1,439.04",294.96,0,97.91,-,
11,"1,449.12","1,476.48",327.36,0,97.54,-,
12,"1,433.04","1,459.20",320.88,0,97.58,-,
13,"1,419.12","1,447.68",300.96,0,97.82,-,
14,"1,400.40","1,417.92",300,0,97.78,-,
15,"1,406.16","1,434.24",300,0,97.8,-,
16,"1,344.96","1,386.24",264.72,0,98.12,-,
17,"1,397.28","1,443.84",266.88,0,98.22,-,
18,"1,391.04","1,411.20",290.16,0,97.89,-,
19,"1,386.24","1,405.44",280.8,0,98.01,-,
20,"1,372.80","1,389.12",262.8,0,98.22,-,
21,"1,329.84","1,337.28",242.4,0,98.38,-,
22,"1,302.00","1,324.80",247.68,0,98.24,-,
23,"1,254.72","1,294.08",234.72,0,98.29,-,
24,"1,224.24","1,247.04",228,0,-,100,
,,,,,,,
시,사용량 (kWh),최대수요 (kW),무효전력 (kVarh),,역률(%),,
,,,지상,진상,지상,진상,
15,306.96,"1,227.84",71.28,0,97.41,100,
30,306.96,"1,227.84",69.6,0,97.52,100,
45,299.28,"1,197.12",62.64,0,97.88,100,
100,290.4,"1,161.60",60.72,0,97.88,100,
115,291.12,"1,164.48",60.48,0,97.91,100,
130,288,"1,152.00",57.84,0,98.04,100,
145,291.12,"1,164.48",62.64,0,97.76,100,
200,287.28,"1,149.12",59.52,0,97.92,100,
215,289.44,"1,157.76",62.64,0,97.74,100,
230,283.68,"1,134.72",61.92,0,97.7,100,
245,285.36,"1,141.44",60.48,0,97.83,100,
