사용량종합현황,,,,,,,
,,,,,,,
일시,,,,,,2014년 11월 29일,
고객번호,,,,,,01-35375163,
성명,,,,,,***,
상호,,,,,,한양대학교병원　　　,
,,,,,,,
총사용량,,"36,660.24 kWh",최대수요,"1,945.92 kW",무효전력량,,
역률최대,,지상 : 19시 00분 98.24 %,역률최소,지상 : 13시 00분 97.36 %,"지상 : 7,615.44 kVarh",,
,,진상 : 24시 00분 100.00 %,,진상 : 24시 00분 100.00 %,진상 : 0.00 kVarh,,
,,,,,,,
시,사용량 (kWh),최대수요 (kW),무효전력 (kVarh),,역률(%),,
,,,지상,진상,지상,진상,
1,"1,268.40","1,290.24",270.24,0,-,100,
2,"1,235.28","1,242.24",248.64,0,-,100,
3,"1,231.92","1,252.80",241.2,0,-,100,
4,"1,247.04","1,282.56",237.6,0,-,100,
5,"1,322.88","1,379.52",253.44,0,-,100,
6,"1,409.04","1,426.56",271.2,0,-,100,
7,"1,550.88","1,633.92",310.56,0,-,100,
8,"1,691.76","1,766.40",378.48,0,-,100,
9,"1,858.80","1,877.76",421.2,0,-,100,
10,"1,882.08","1,914.24",413.28,0,97.67,-,
11,"1,932.48","1,945.92",434.64,0,97.56,-,
12,"1,855.92","1,873.92",409.2,0,97.65,-,
13,"1,803.12","1,848.00",415.92,0,97.44,-,
14,"1,650.96","1,677.12",330,0,98.06,-,
15,"1,594.80","1,661.76",306,0,98.21,-,
16,"1,583.04","1,591.68",325.68,0,97.95,-,
17,"1,575.12","1,600.32",322.08,0,97.97,-,
18,"1,562.40","1,583.04",320.64,0,97.96,-,
19,"1,511.04","1,535.04",289.92,0,98.21,-,
20,"1,482.48","1,505.28",294,0,98.09,-,
21,"1,446.00","1,481.28",289.68,0,98.05,-,
22,"1,392.24","1,420.80",286.8,0,97.94,-,
23,"1,319.76","1,361.28",276,0,97.88,-,
24,"1,252.80","1,260.48",269.04,0,-,100,
,,,,,,,
시,사용량 (kWh),최대수요 (kW),무효전력 (kVarh),,역률(%),,
,,,지상,진상,지상,진상,
15,315.6,"1,262.40",66.48,0,97.85,100,
30,322.56,"1,290.24",69.84,0,97.74,100,
45,319.44,"1,277.76",67.68,0,97.83,100,
100,310.8,"1,243.20",66.24,0,97.8,100,
115,309.6,"1,238.40",67.92,0,97.68,100,
130,309.12,"1,236.48",59.76,0,98.18,100,
145,310.56,"1,242.24",60.96,0,98.13,100,
200,306,"1,224.00",60,0,98.13,100,
215,313.2,"1,252.80",65.76,0,97.87,100,
230,311.52,"1,246.08",60.96,0,98.14,100,
245,303.12,"1,212.48",56.88,0,98.28,100,
300,304.08,"1,216.32",57.6,0,98.25,100,
315,310.8,"1,243.20",60.96,0,98.13,100,
330,309.36,"1,237.44",55.92,0,98.41,100,
345,306.24,"1,224.96",57.84,0,98.26,100,
400,320.64,"1,282.56",62.88,0,98.13,100,
415,324.96,"1,299.84",63.36,0,98.15,100,
430,325.68,"1,302.72",62.88,0,98.19,100,
445,327.36,"1,309.44",59.52,0,98.39,100,
500,344.88,"1,379.52",67.68,0,98.13,100,
515,351.84,"1,407.36",70.32,0,98.06,100,
530,355.2,"1,420.80",70.08,0,98.11,100,
545,356.64,"1,426.56",67.2,0,98.27,100,
600,345.36,"1,381.44",63.6,0,98.35,100,
615,355.2,"1,420.80",63.12,0,98.46,100,
630,392.4,"1,569.60",76.8,0,98.14,100,
645,408.48,"1,633.92",88.8,0,97.72,100,
700,394.8,"1,579.20",81.84,0,97.92,100,
715,407.28,"1,629.12",87.6,0,97.76,100,
730,425.76,"1,703.04",95.76,0,97.56,100,
745,417.12,"1,668.48",93.6,0,97.57,100,
800,441.6,"1,766.40",101.52,0,97.46,100,
815,458.88,"1,835.52",106.32,0,97.42,100,
830,461.28,"1,845.12",104.16,0,97.54,100,
845,469.2,"1,876.80",104.64,0,97.6,100,
900,469.44,"1,877.76",106.08,0,97.54,100,
915,478.56,"1,914.24",106.56,0,97.61,100,
930,476.64,"1,906.56",108.24,0,97.52,100,
945,467.52,"1,870.08",102,0,97.7,100,
1000,459.36,"1,837.44",96.48,0,97.86,100,
1015,477.12,"1,908.48",102.24,0,97.78,100,
1030,484.32,"1,937.28",107.28,0,97.63,100,
1045,486.48,"1,945.92",111.6,0,97.47,100,
1100,484.56,"1,938.24",113.52,0,97.36,100,
1115,468.48,"1,873.92",104.16,0,97.62,100,
1130,463.68,"1,854.72",101.76,0,97.68,100,
1145,461.04,"1,844.16",98.64,0,97.79,100,
1200,462.72,"1,850.88",104.64,0,97.54,100,
1215,456,"1,824.00",102.24,0,97.58,100,
1230,462,"1,848.00",106.08,0,97.46,100,
1245,454.8,"1,819.20",108.24,0,97.28,100,
1300,430.32,"1,721.28",99.36,0,97.44,100,
1315,414.24,"1,656.96",84.48,0,97.98,100,
1330,411.6,"1,646.40",83.04,0,98.02,100,
1345,405.84,"1,623.36",78,0,98.2,100,
1400,419.28,"1,677.12",84.48,0,98.03,100,
1415,415.44,"1,661.76",84.72,0,97.98,100,
1430,396,"1,584.00",72.24,0,98.38,100,
1445,392.64,"1,570.56",72.72,0,98.33,100,
1500,390.72,"1,562.88",76.32,0,98.15,100,
1515,394.8,"1,579.20",78,0,98.1,100,
1530,394.56,"1,578.24",77.52,0,98.12,100,
1545,395.76,"1,583.04",81.84,0,97.93,100,
1600,397.92,"1,591.68",88.32,0,97.62,100,
1615,395.04,"1,580.16",84.48,0,97.79,100,
1630,396.48,"1,585.92",80.16,0,98.02,100,
1645,400.08,"1,600.32",80.4,0,98.04,100,
1700,383.52,"1,534.08",77.04,0,98.04,100,
1715,379.92,"1,519.68",80.16,0,97.85,100,
1730,395.76,"1,583.04",83.76,0,97.83,100,
1745,392.64,"1,570.56",77.52,0,98.11,100,
1800,394.08,"1,576.32",79.2,0,98.04,100,
1815,383.52,"1,534.08",75.36,0,98.12,100,
