사용량종합현황,,,,,,,
,,,,,,,
일시,,,,,,2015년 02월 03일,
고객번호,,,,,,01-35375163,
성명,,,,,,***,
상호,,,,,,한양대학교병원　　　,
,,,,,,,
총사용량,,"47,907.60 kWh",최대수요,"2,688.00 kW",무효전력량,,
역률최대,,지상 : 19시 00분 97.24 %,역률최소,지상 : 23시 00분 96.79 %,"지상 : 12,087.60 kVarh",,
,,진상 : 24시 00분 100.00 %,,진상 : 24시 00분 100.00 %,진상 : 0.00 kVarh,,
,,,,,,,
시,사용량 (kWh),최대수요 (kW),무효전력 (kVarh),,역률(%),,
,,,지상,진상,지상,진상,
1,"1,467.84","1,480.32",404.64,0,-,100,
2,"1,427.04","1,442.88",366,0,-,100,
3,"1,453.44","1,469.76",389.04,0,-,100,
4,"1,433.52","1,460.16",368.88,0,-,100,
5,"1,539.60","1,562.88",383.04,0,-,100,
6,"1,663.20","1,677.12",407.28,0,-,100,
7,"1,914.96","2,044.80",461.28,0,-,100,
8,"2,220.48","2,383.68",576.24,0,-,100,
9,"2,509.92","2,545.92",648.48,0,-,100,
10,"2,592.72","2,616.00",647.76,0,97.02,-,
11,"2,656.56","2,688.00",658.32,0,97.06,-,
12,"2,585.52","2,681.28",625.2,0,97.2,-,
13,"2,493.12","2,525.76",617.76,0,97.06,-,
14,"2,467.68","2,514.24",611.76,0,97.06,-,
15,"2,472.00","2,498.88",619.2,0,97,-,
16,"2,414.40","2,437.44",625.2,0,96.81,-,
17,"2,354.40","2,358.72",608.16,0,96.82,-,
18,"2,192.16","2,328.96",553.92,0,96.95,-,
19,"1,921.20","2,019.84",467.28,0,97.17,-,
20,"1,817.28","1,868.16",460.32,0,96.94,-,
21,"1,721.04","1,752.00",434.16,0,96.96,-,
22,"1,610.16","1,668.48",393.84,0,97.14,-,
23,"1,529.28","1,543.68",395.04,0,96.82,-,
24,"1,450.08","1,476.48",364.8,0,-,100,
,,,,,,,
시,사용량 (kWh),최대수요 (kW),무효전력 (kVarh),,역률(%),,
,,,지상,진상,지상,진상,
15,361.92,"1,447.68",98.64,0,96.48,100,
30,366.48,"1,465.92",100.8,0,96.42,100,
45,369.36,"1,477.44",104.16,0,96.25,100,
100,370.08,"1,480.32",101.04,0,96.47,100,
115,360.72,"1,442.88",94.32,0,96.75,100,
130,354.72,"1,418.88",89.76,0,96.94,100,
145,354.96,"1,419.84",90.48,0,96.9,100,
