사용량종합현황,,,,,,,
,,,,,,,
일시,,,,,,2015년 04월 06일,
고객번호,,,,,,01-35375163,
성명,,,,,,***,
상호,,,,,,한양대학교병원　　　,
,,,,,,,
총사용량,,"41,276.40 kWh",최대수요,"2,309.76 kW",무효전력량,,
역률최대,,지상 : 18시 30분 98.35 %,역률최소,지상 : 22시 30분 96.97 %,"지상 : 9,449.28 kVarh",,
,,진상 : 24시 00분 100.00 %,,진상 : 24시 00분 100.00 %,진상 : 0.00 kVarh,,
,,,,,,,
시,사용량 (kWh),최대수요 (kW),무효전력 (kVarh),,역률(%),,
,,,지상,진상,지상,진상,
1,"1,220.64","1,235.52",303.12,0,-,100,
2,"1,219.68","1,228.80",312.72,0,-,100,
3,"1,178.64","1,184.64",269.28,0,-,100,
4,"1,211.52","1,239.36",276.72,0,-,100,
5,"1,304.64","1,331.52",321.36,0,-,100,
6,"1,374.24","1,408.32",292.56,0,-,100,
7,"1,582.80","1,685.76",363.12,0,-,100,
8,"1,893.60","1,974.72",487.68,0,-,100,
9,"2,078.40","2,142.72",490.56,0,-,100,
10,"2,250.72","2,309.76",521.04,0,97.42,-,
11,"2,220.24","2,250.24",518.88,0,97.38,-,
12,"2,219.04","2,266.56",528.24,0,97.28,-,
13,"2,180.16","2,212.80",503.52,0,97.44,-,
14,"2,177.52","2,224.32",509.04,0,97.37,-,
15,"2,141.52","2,191.68",482.64,0,97.55,-,
16,"2,025.36","2,039.04",427.92,0,97.84,-,
17,"1,952.40","1,978.56",392.64,0,98.04,-,
18,"1,840.80","1,930.56",372.72,0,98.01,-,
19,"1,688.88","1,720.32",335.52,0,98.08,-,
20,"1,646.40","1,691.52",341.52,0,97.92,-,
21,"1,629.12","1,706.88",395.52,0,97.18,-,
22,"1,537.20","1,560.96",372.72,0,97.18,-,
23,"1,386.48","1,437.12",334.56,0,97.21,-,
24,"1,316.40","1,324.80",295.68,0,-,100,
,,,,,,,
시,사용량 (kWh),최대수요 (kW),무효전력 (kVarh),,역률(%),,
,,,지상,진상,지상,진상,
15,308.88,"1,235.52",74.88,0,97.19,100,
30,308.88,"1,235.52",77.52,0,96.99,100,
45,303.6,"1,214.40",74.88,0,97.09,100,
100,299.28,"1,197.12",75.84,0,96.94,100,
115,304.32,"1,217.28",76.56,0,96.98,100,
130,302.88,"1,211.52",75.6,0,97.02,100,
145,305.28,"1,221.12",80.4,0,96.7,100,
200,307.2,"1,228.80",80.16,0,96.76,100,
215,296.16,"1,184.64",68.16,0,97.45,100,
230,294.48,"1,177.92",66.24,0,97.56,100,
245,293.52,"1,174.08",67.68,0,97.44,100,
300,294.48,"1,177.92",67.2,0,97.49,100,
315,299.76,"1,199.04",66.96,0,97.59,100,
330,296.16,"1,184.64",65.28,0,97.66,100,
345,305.76,"1,223.04",68.16,0,97.6,100,
400,309.84,"1,239.36",76.32,0,97.1,100,
415,314.64,"1,258.56",76.8,0,97.15,100,
430,332.88,"1,331.52",86.88,0,96.76,100,
445,330.72,"1,322.88",83.28,0,96.97,100,
500,326.4,"1,305.60",74.4,0,97.5,100,
515,335.52,"1,342.08",76.32,0,97.51,100,
530,352.08,"1,408.32",76.08,0,97.74,100,
545,343.68,"1,374.72",71.04,0,97.93,100,
600,342.96,"1,371.84",69.12,0,98.03,100,
615,360.72,"1,442.88",78.48,0,97.71,100,
630,399.12,"1,596.48",94.32,0,97.32,100,
645,401.52,"1,606.08",89.28,0,97.62,100,
700,421.44,"1,685.76",101.04,0,97.24,100,
715,442.56,"1,770.24",108.96,0,97.1,100,
730,474.48,"1,897.92",125.28,0,96.69,100,
745,482.88,"1,931.52",127.44,0,96.69,100,
800,493.68,"1,974.72",126,0,96.89,100,
815,497.04,"1,988.16",119.28,0,97.24,100,
830,515.52,"2,062.08",122.16,0,97.31,100,
845,530.16,"2,120.64",124.56,0,97.35,100,
900,535.68,"2,142.72",124.56,0,97.4,100,
915,551.28,"2,205.12",131.52,0,97.27,100,
930,555.84,"2,223.36",128.64,0,97.42,100,
945,577.44,"2,309.76",132.24,0,97.48,100,
1000,566.16,"2,264.64",128.64,0,97.51,100,
1015,560.16,"2,240.64",129.84,0,97.42,100,
1030,562.56,"2,250.24",134.88,0,97.24,100,
1045,551.04,"2,204.16",128.88,0,97.37,100,
1100,546.48,"2,185.92",125.28,0,97.47,100,
1115,551.04,"2,204.16",128.16,0,97.4,100,
1130,546.72,"2,186.88",128.64,0,97.34,100,
1145,554.64,"2,218.56",133.44,0,97.23,100,
1200,566.64,"2,266.56",138,0,97.16,100,
1215,553.2,"2,212.80",130.8,0,97.32,100,
1230,543.84,"2,175.36",123.6,0,97.51,100,
1245,536.88,"2,147.52",122.88,0,97.48,100,
1300,546.24,"2,184.96",126.24,0,97.43,100,
1315,556.08,"2,224.32",133.92,0,97.22,100,
1330,538.32,"2,153.28",126,0,97.37,100,
1345,543.6,"2,174.40",124.8,0,97.46,100,
1400,539.52,"2,158.08",124.32,0,97.45,100,
1415,544.56,"2,178.24",126.72,0,97.4,100,
1430,547.92,"2,191.68",127.2,0,97.41,100,
1445,526.08,"2,104.32",115.68,0,97.67,100,
1500,522.96,"2,091.84",113.04,0,97.74,100,
1515,503.28,"2,013.12",102.48,0,97.99,100,
1530,502.56,"2,010.24",102.72,0,97.97,100,
1545,509.76,"2,039.04",114,0,97.59,100,
1600,509.76,"2,039.04",108.72,0,97.8,100,
1615,494.64,"1,978.56",99.84,0,98.02,100,
1630,481.68,"1,926.72",96.96,0,98.03,100,
1645,489.84,"1,959.36",97.68,0,98.07,100,
1700,486.24,"1,944.96",98.16,0,98.02,100,
1715,482.64,"1,930.56",100.08,0,97.92,100,
