사용량종합현황,,,,,,,
,,,,,,,
일시,,,,,,2015년 02월 07일,
고객번호,,,,,,01-35375163,
성명,,,,,,***,
상호,,,,,,한양대학교병원　　　,
,,,,,,,
총사용량,,"41,120.88 kWh",최대수요,"2,170.56 kW",무효전력량,,
역률최대,,지상 : 19시 30분 97.40 %,역률최소,지상 : 09시 30분 96.62 %,"지상 : 10,488.48 kVarh",,
,,진상 : 24시 00분 100.00 %,,진상 : 24시 00분 100.00 %,진상 : 0.00 kVarh,,
,,,,,,,
시,사용량 (kWh),최대수요 (kW),무효전력 (kVarh),,역률(%),,
,,,지상,진상,지상,진상,
1,"1,430.40","1,478.40",383.28,0,-,100,
2,"1,393.44","1,395.84",373.68,0,-,100,
3,"1,416.96","1,438.08",384.48,0,-,100,
4,"1,371.60","1,377.60",350.88,0,-,100,
5,"1,446.24","1,506.24",366,0,-,100,
6,"1,527.12","1,564.80",355.2,0,-,100,
7,"1,737.84","1,755.84",415.92,0,-,100,
8,"1,873.44","1,928.64",478.32,0,-,100,
9,"2,093.04","2,142.72",554.88,0,-,100,
10,"2,160.00","2,170.56",568.8,0,96.7,-,
11,"2,112.48","2,152.32",545.76,0,96.82,-,
12,"2,134.56","2,166.72",558.24,0,96.75,-,
13,"1,995.84","2,073.60",503.04,0,96.97,-,
14,"1,857.36","1,878.72",452.88,0,97.15,-,
15,"1,832.64","1,891.20",453.6,0,97.07,-,
16,"1,819.20","1,836.48",469.92,0,96.82,-,
17,"1,779.12","1,825.92",447.6,0,96.98,-,
18,"1,733.52","1,749.12",444.48,0,96.87,-,
19,"1,740.96","1,748.16",424.56,0,97.15,-,
20,"1,638.48","1,659.84",389.28,0,97.29,-,
21,"1,605.36","1,645.44",410.64,0,96.88,-,
22,"1,551.36","1,568.64",402.24,0,96.8,-,
23,"1,446.72","1,476.48",375.84,0,96.79,-,
24,"1,423.20","1,431.36",378.96,0,-,100,
,,,,,,,
시,사용량 (kWh),최대수요 (kW),무효전력 (kVarh),,역률(%),,
,,,지상,진상,지상,진상,
15,354,"1,416.00",89.52,0,96.95,100,
30,353.28,"1,413.12",93.84,0,96.65,100,
45,369.6,"1,478.40",104.88,0,96.2,100,
100,353.52,"1,414.08",95.04,0,96.57,100,
115,348.24,"1,392.96",93.36,0,96.59,100,
130,348.96,"1,395.84",94.32,0,96.54,100,
145,348.96,"1,395.84",93.12,0,96.62,100,
200,347.28,"1,389.12",92.88,0,96.6,100,
215,347.76,"1,391.04",96.72,0,96.34,100,
230,357.6,"1,430.40",97.92,0,96.45,100,
245,359.52,"1,438.08",96.72,0,96.57,100,
300,352.08,"1,408.32",93.12,0,96.68,100,
315,343.2,"1,372.80",88.08,0,96.86,100,
330,344.4,"1,377.60",88.8,0,96.83,100,
345,340.32,"1,361.28",86.4,0,96.93,100,
400,343.68,"1,374.72",87.6,0,96.9,100,
415,350.16,"1,400.64",87.6,0,97.01,100,
430,345.6,"1,382.40",85.68,0,97.06,100,
445,373.92,"1,495.68",97.68,0,96.75,100,
500,376.56,"1,506.24",95.04,0,96.96,100,
515,370.08,"1,480.32",87.12,0,97.34,100,
530,380.4,"1,521.60",88.32,0,97.41,100,
545,385.44,"1,541.76",88.08,0,97.49,100,
600,391.2,"1,564.80",91.68,0,97.36,100,
615,424.8,"1,699.20",107.04,0,96.97,100,
630,436.32,"1,745.28",104.88,0,97.23,100,
645,438.96,"1,755.84",99.36,0,97.53,100,
700,437.76,"1,751.04",104.64,0,97.26,100,
715,445.44,"1,781.76",110.88,0,97.04,100,
730,473.04,"1,892.16",123.36,0,96.76,100,
745,472.8,"1,891.20",122.4,0,96.81,100,
800,482.16,"1,928.64",121.68,0,96.96,100,
815,514.32,"2,057.28",134.16,0,96.76,100,
830,518.16,"2,072.64",136.8,0,96.69,100,
845,524.88,"2,099.52",140.4,0,96.6,100,
900,535.68,"2,142.72",143.52,0,96.59,100,
915,542.64,"2,170.56",145.92,0,96.57,100,
930,541.92,"2,167.68",143.28,0,96.68,100,
945,535.2,"2,140.80",137.76,0,96.84,100,
1000,540.24,"2,160.96",141.84,0,96.72,100,
1015,531.6,"2,126.40",140.4,0,96.68,100,
1030,515.04,"2,060.16",130.08,0,96.96,100,
1045,527.76,"2,111.04",135.6,0,96.85,100,
1100,538.08,"2,152.32",139.68,0,96.79,100,
1115,539.04,"2,156.16",141.6,0,96.72,100,
1130,541.68,"2,166.72",145.68,0,96.57,100,
1145,529.92,"2,119.68",138.48,0,96.75,100,
1200,523.92,"2,095.68",132.48,0,96.95,100,
1215,518.4,"2,073.60",127.2,0,97.12,100,
1230,500.88,"2,003.52",123.84,0,97.08,100,
1245,493.92,"1,975.68",125.76,0,96.91,100,
1300,482.64,"1,930.56",126.24,0,96.75,100,
1315,468.72,"1,874.88",115.92,0,97.08,100,
1330,469.68,"1,878.72",117.12,0,97.03,100,
1345,457.92,"1,831.68",108.48,0,97.31,100,
1400,461.04,"1,844.16",111.36,0,97.2,100,
1415,472.8,"1,891.20",119.76,0,96.94,100,
1430,458.4,"1,833.60",113.28,0,97.08,100,
1445,451.92,"1,807.68",110.64,0,97.13,100,
