사용량종합현황,,,,,,,
,,,,,,,
일시,,,,,,2015년 07월 11일,
고객번호,,,,,,01-35375163,
성명,,,,,,***,
상호,,,,,,한양대학교병원　　　,
,,,,,,,
총사용량,,"53,051.28 kWh",최대수요,"2,729.28 kW",무효전력량,,
역률최대,,지상 : 19시 00분 96.71 %,역률최소,지상 : 17시 30분 96.18 %,"지상 : 14,593.68 kVarh",,
,,진상 : 24시 00분 100.00 %,,진상 : 24시 00분 100.00 %,진상 : 0.00 kVarh,,
,,,,,,,
시,사용량 (kWh),최대수요 (kW),무효전력 (kVarh),,역률(%),,
,,,지상,진상,지상,진상,
1,"1,941.36","1,998.72",541.68,0,-,100,
2,"1,864.56","1,874.88",513.12,0,-,100,
3,"1,873.44","1,895.04",535.92,0,-,100,
4,"1,860.24","1,892.16",496.8,0,-,100,
5,"1,871.52","1,883.52",484.56,0,-,100,
6,"1,990.08","2,061.12",520.56,0,-,100,
7,"2,146.32","2,228.16",561.84,0,-,100,
8,"2,343.36","2,391.36",653.28,0,-,100,
9,"2,559.36","2,645.76",726,0,-,100,
10,"2,625.12","2,668.80",727.2,0,96.37,-,
11,"2,688.96","2,729.28",749.28,0,96.33,-,
12,"2,702.16","2,727.36",757.92,0,96.28,-,
13,"2,548.32","2,667.84",689.76,0,96.53,-,
14,"2,435.28","2,457.60",679.44,0,96.32,-,
15,"2,392.08","2,454.72",663.36,0,96.36,-,
16,"2,298.24","2,337.60",626.4,0,96.48,-,
17,"2,303.04","2,319.36",643.44,0,96.31,-,
18,"2,289.60","2,333.76",643.2,0,96.27,-,
19,"2,187.12","2,265.60",577.44,0,96.69,-,
20,"2,145.36","2,185.92",586.08,0,96.47,-,
21,"2,075.76","2,109.12",578.4,0,96.33,-,
22,"2,026.08","2,091.84",559.2,0,96.4,-,
23,"1,980.96","1,990.08",550.8,0,96.35,-,
24,"1,902.96","1,919.04",528,0,-,100,
,,,,,,,
시,사용량 (kWh),최대수요 (kW),무효전력 (kVarh),,역률(%),,
,,,지상,진상,지상,진상,
15,499.68,"1,998.72",142.8,0,96.15,100,
30,490.32,"1,961.28",137.76,0,96.27,100,
45,478.8,"1,915.20",131.76,0,96.42,100,
100,472.56,"1,890.24",129.36,0,96.45,100,
115,466.56,"1,866.24",127.2,0,96.48,100,
130,467.28,"1,869.12",129.6,0,96.36,100,
145,462,"1,848.00",125.04,0,96.53,100,
200,468.72,"1,874.88",131.28,0,96.29,100,
215,473.52,"1,894.08",135.12,0,96.16,100,
230,473.76,"1,895.04",137.76,0,96.02,100,
245,466.32,"1,865.28",134.4,0,96.09,100,
300,459.84,"1,839.36",128.64,0,96.3,100,
315,462.24,"1,848.96",121.2,0,96.73,100,
330,463.2,"1,852.80",122.4,0,96.68,100,
345,461.76,"1,847.04",121.92,0,96.69,100,
400,473.04,"1,892.16",131.28,0,96.36,100,
415,470.88,"1,883.52",127.92,0,96.5,100,
430,466.8,"1,867.20",122.16,0,96.74,100,
445,468.24,"1,872.96",118.32,0,96.95,100,
500,465.6,"1,862.40",116.16,0,97.03,100,
515,476.4,"1,905.60",123.6,0,96.8,100,
530,488.16,"1,952.64",127.2,0,96.77,100,
545,510.24,"2,040.96",135.12,0,96.67,100,
600,515.28,"2,061.12",134.64,0,96.75,100,
615,520.56,"2,082.24",132.48,0,96.91,100,
630,530.4,"2,121.60",138,0,96.78,100,
645,538.32,"2,153.28",139.44,0,96.81,100,
700,557.04,"2,228.16",151.92,0,96.48,100,
715,575.04,"2,300.16",159.12,0,96.38,100,
730,576.96,"2,307.84",160.32,0,96.35,100,
745,593.52,"2,374.08",164.4,0,96.37,100,
800,597.84,"2,391.36",169.44,0,96.21,100,
815,609.36,"2,437.44",169.44,0,96.34,100,
830,638.16,"2,552.64",184.56,0,96.06,100,
845,650.4,"2,601.60",184.08,0,96.22,100,
900,661.44,"2,645.76",187.92,0,96.19,100,
915,654.72,"2,618.88",181.2,0,96.38,100,
930,653.28,"2,613.12",178.32,0,96.47,100,
945,649.92,"2,599.68",180.24,0,96.36,100,
1000,667.2,"2,668.80",187.44,0,96.27,100,
1015,682.32,"2,729.28",195.6,0,96.13,100,
1030,670.56,"2,682.24",185.76,0,96.37,100,
1045,668.16,"2,672.64",182.64,0,96.46,100,
