사용량종합현황,,,,,,,
,,,,,,,
일시,,,,,,2014년 11월 11일,
고객번호,,,,,,01-35375163,
성명,,,,,,***,
상호,,,,,,한양대학교병원　　　,
,,,,,,,
총사용량,,"41,448.48 kWh",최대수요,"2,282.88 kW",무효전력량,,
역률최대,,지상 : 18시 00분 97.90 %,역률최소,지상 : 23시 00분 97.11 %,"지상 : 9,457.68 kVarh",,
,,진상 : 24시 00분 100.00 %,,진상 : 24시 00분 100.00 %,진상 : 0.00 kVarh,,
,,,,,,,
시,사용량 (kWh),최대수요 (kW),무효전력 (kVarh),,역률(%),,
,,,지상,진상,지상,진상,
1,"1,221.12","1,233.60",265.92,0,-,100,
2,"1,237.44","1,245.12",282.24,0,-,100,
3,"1,236.96","1,265.28",292.8,0,-,100,
4,"1,230.24","1,250.88",286.8,0,-,100,
5,"1,300.32","1,319.04",280.8,0,-,100,
6,"1,420.08","1,436.16",287.04,0,-,100,
7,"1,663.20","1,772.16",355.44,0,-,100,
8,"1,885.68","1,928.64",460.32,0,-,100,
9,"2,156.88","2,245.44",508.32,0,-,100,
10,"2,218.32","2,255.04",494.4,0,97.61,-,
11,"2,245.44","2,282.88",504.48,0,97.57,-,
12,"2,212.56","2,215.68",501.6,0,97.53,-,
13,"2,191.44","2,205.12",519.36,0,97.3,-,
14,"2,169.12","2,206.08",513.36,0,97.31,-,
15,"2,136.96","2,207.04",485.76,0,97.51,-,
16,"2,100.24","2,121.60",485.76,0,97.43,-,
17,"2,045.28","2,061.12",456.72,0,97.6,-,
18,"1,930.08","2,046.72",409.44,0,97.82,-,
19,"1,716.96","1,752.00",370.32,0,97.75,-,
20,"1,581.36","1,606.08",365.76,0,97.43,-,
21,"1,518.72","1,564.80",358.32,0,97.33,-,
22,"1,432.80","1,489.92",339.36,0,97.31,-,
23,"1,327.20","1,358.40",325.44,0,97.12,-,
24,"1,270.08","1,280.64",307.92,0,-,100,
,,,,,,,
시,사용량 (kWh),최대수요 (kW),무효전력 (kVarh),,역률(%),,
,,,지상,진상,지상,진상,
15,307.2,"1,228.80",68.16,0,97.63,100,
30,303.36,"1,213.44",66.48,0,97.68,100,
45,302.16,"1,208.64",64.8,0,97.78,100,
100,308.4,"1,233.60",66.48,0,97.75,100,
115,311.28,"1,245.12",70.08,0,97.56,100,
130,306.72,"1,226.88",69.36,0,97.54,100,
145,308.16,"1,232.64",72.24,0,97.36,100,
200,311.28,"1,245.12",70.56,0,97.53,100,
215,309.84,"1,239.36",71.04,0,97.47,100,
230,316.32,"1,265.28",78.96,0,97.02,100,
245,306.48,"1,225.92",72.72,0,97.3,100,
300,304.32,"1,217.28",70.08,0,97.45,100,
315,308.88,"1,235.52",74.16,0,97.24,100,
330,301.92,"1,207.68",70.56,0,97.38,100,
345,306.72,"1,226.88",70.08,0,97.49,100,
400,312.72,"1,250.88",72,0,97.45,100,
415,322.08,"1,288.32",72,0,97.59,100,
430,322.56,"1,290.24",71.04,0,97.66,100,
445,325.92,"1,303.68",68.88,0,97.84,100,
500,329.76,"1,319.04",68.88,0,97.89,100,
515,351.6,"1,406.40",76.56,0,97.71,100,
530,356.64,"1,426.56",73.92,0,97.92,100,
545,352.8,"1,411.20",69.36,0,98.12,100,
600,359.04,"1,436.16",67.2,0,98.29,100,
615,382.32,"1,529.28",75.12,0,98.12,100,
630,413.52,"1,654.08",92.4,0,97.59,100,
645,424.32,"1,697.28",91.68,0,97.74,100,
700,443.04,"1,772.16",96.24,0,97.72,100,
715,453.84,"1,815.36",109.2,0,97.23,100,
730,471.6,"1,886.40",122.88,0,96.77,100,
745,478.08,"1,912.32",119.04,0,97.04,100,
800,482.16,"1,928.64",109.2,0,97.53,100,
815,516.24,"2,064.96",117.12,0,97.52,100,
830,534.24,"2,136.96",127.44,0,97.27,100,
845,561.36,"2,245.44",137.28,0,97.14,100,
900,545.04,"2,180.16",126.48,0,97.41,100,
915,542.16,"2,168.64",120.24,0,97.63,100,
930,549.6,"2,198.40",120.72,0,97.67,100,
945,563.76,"2,255.04",125.76,0,97.6,100,
1000,562.8,"2,251.20",127.68,0,97.52,100,
1015,550.08,"2,200.32",120.24,0,97.69,100,
1030,561.36,"2,245.44",124.8,0,97.62,100,
1045,570.72,"2,282.88",131.52,0,97.45,100,
1100,563.28,"2,253.12",127.92,0,97.52,100,
1115,552,"2,208.00",126,0,97.49,100,
1130,553.2,"2,212.80",123.6,0,97.59,100,
1145,553.44,"2,213.76",122.16,0,97.65,100,
1200,553.92,"2,215.68",129.84,0,97.36,100,
1215,551.28,"2,205.12",127.92,0,97.41,100,
1230,548.16,"2,192.64",127.44,0,97.4,100,
1245,542.4,"2,169.60",130.08,0,97.24,100,
1300,549.6,"2,198.40",133.92,0,97.16,100,
1315,551.52,"2,206.08",136.08,0,97.09,100,
1330,541.2,"2,164.80",128.88,0,97.28,100,
1345,545.28,"2,181.12",129.12,0,97.31,100,
1400,531.12,"2,124.48",119.28,0,97.57,100,
1415,536.88,"2,147.52",122.4,0,97.5,100,
1430,551.76,"2,207.04",131.52,0,97.27,100,
1445,526.08,"2,104.32",116.64,0,97.63,100,
1500,522.24,"2,088.96",115.2,0,97.65,100,
1515,520.32,"2,081.28",120.24,0,97.43,100,
1530,519.12,"2,076.48",116.64,0,97.57,100,
1545,530.4,"2,121.60",125.52,0,97.31,100,
1600,530.4,"2,121.60",123.36,0,97.4,100,
1615,515.28,"2,061.12",117.6,0,97.49,100,
1630,504.96,"2,019.84",111.36,0,97.65,100,
1645,511.68,"2,046.72",115.92,0,97.53,100,
1700,513.36,"2,053.44",111.84,0,97.71,100,
1715,511.68,"2,046.72",112.56,0,97.66,100,
1730,497.04,"1,988.16",105.12,0,97.84,100,
1745,471.12,"1,884.48",96.72,0,97.96,100,
1800,450.24,"1,800.96",95.04,0,97.84,100,
1815,438,"1,752.00",92.88,0,97.82,100,
1830,433.92,"1,735.68",91.2,0,97.86,100,
1845,427.68,"1,710.72",92.4,0,97.74,100,
1900,417.36,"1,669.44",93.84,0,97.56,100,
1915,400.8,"1,603.20",90.48,0,97.55,100,
1930,391.68,"1,566.72",89.52,0,97.49,100,
1945,387.36,"1,549.44",87.12,0,97.56,100,
2000,401.52,"1,606.08",98.64,0,97.11,100,
2015,391.2,"1,564.80",91.2,0,97.39,100,
2030,381.12,"1,524.48",90.72,0,97.28,100,
2045,375.6,"1,502.40",88.32,0,97.34,100,
2100,370.8,"1,483.20",88.08,0,97.29,100,
2115,360,"1,440.00",84.24,0,97.37,100,
2130,352.32,"1,409.28",78.72,0,97.59,100,
2145,348,"1,392.00",79.92,0,97.46,100,
2200,372.48,"1,489.92",96.48,0,96.81,100,
2215,339.6,"1,358.40",82.8,0,97.15,100,
2230,337.68,"1,350.72",82.8,0,97.12,100,
2245,326.88,"1,307.52",80.88,0,97.07,100,
2300,323.04,"1,292.16",78.96,0,97.14,100,
2315,320.16,"1,280.64",76.8,0,97.24,100,
2330,316.8,"1,267.20",75.12,0,97.3,100,
2345,314.16,"1,256.64",76.56,0,97.16,100,
2400,318.96,"1,275.84",79.44,0,97.04,100,
,,,,,,,
확인자,,,,,,(印),
