사용량종합현황,,,,,,,
,,,,,,,
일시,,,,,,2014년 10월 09일,
고객번호,,,,,,01-35375163,
성명,,,,,,***,
상호,,,,,,한양대학교병원　　　,
,,,,,,,
총사용량,,"32,471.28 kWh",최대수요,"1,603.20 kW",무효전력량,,
역률최대,,지상 : 23시 00분 98.50 %,역률최소,지상 : 14시 00분 97.51 %,"지상 : 6,485.52 kVarh",,
,,진상 : 24시 00분 100.00 %,,진상 : 24시 00분 100.00 %,진상 : 0.00 kVarh,,
,,,,,,,
시,사용량 (kWh),최대수요 (kW),무효전력 (kVarh),,역률(%),,
,,,지상,진상,지상,진상,
1,"1,136.88","1,176.96",210.96,0,-,100,
2,"1,119.36","1,128.96",204.24,0,-,100,
3,"1,133.04","1,157.76",219.36,0,-,100,
4,"1,098.00","1,110.72",206.16,0,-,100,
5,"1,102.56","1,154.88",200.64,0,-,100,
6,"1,219.92","1,264.32",215.04,0,-,100,
7,"1,288.08","1,299.84",219.84,0,-,100,
8,"1,327.68","1,344.96",257.76,0,-,100,
9,"1,369.20","1,396.80",265.92,0,-,100,
10,"1,481.28","1,512.00",296.88,0,98.05,-,
11,"1,469.28","1,475.52",276.96,0,98.27,-,
12,"1,517.04","1,547.52",318.72,0,97.86,-,
13,"1,520.40","1,533.12",324.48,0,97.8,-,
14,"1,551.60","1,603.20",344.4,0,97.62,-,
15,"1,550.16","1,584.00",344.64,0,97.62,-,
16,"1,483.44","1,516.80",322.08,0,97.72,-,
17,"1,534.08","1,551.36",333.6,0,97.72,-,
18,"1,557.36","1,603.20",336.96,0,97.74,-,
19,"1,482.24","1,499.52",288.72,0,98.16,-,
20,"1,465.68","1,488.96",314.88,0,97.77,-,
21,"1,347.36","1,382.40",270.48,0,98.04,-,
22,"1,295.04","1,304.64",259.2,0,98.06,-,
23,"1,223.52","1,242.24",216.24,0,98.47,-,
24,"1,198.08","1,208.64",237.36,0,-,100,
,,,,,,,
시,사용량 (kWh),최대수요 (kW),무효전력 (kVarh),,역률(%),,
,,,지상,진상,지상,진상,
15,294.24,"1,176.96",61.2,0,97.9,100,
30,282.96,"1,131.84",49.92,0,98.48,100,
45,281.04,"1,124.16",48.96,0,98.52,100,
100,278.64,"1,114.56",50.88,0,98.37,100,
115,282.24,"1,128.96",52.08,0,98.34,100,
130,280.08,"1,120.32",50.64,0,98.4,100,
145,276.96,"1,107.84",50.16,0,98.4,100,
200,280.08,"1,120.32",51.36,0,98.36,100,
215,288.96,"1,155.84",56.4,0,98.15,100,
230,289.44,"1,157.76",58.8,0,98,100,
245,279.36,"1,117.44",52.56,0,98.28,100,
300,275.28,"1,101.12",51.6,0,98.29,100,
315,277.2,"1,108.80",53.04,0,98.22,100,
330,277.68,"1,110.72",53.52,0,98.19,100,
345,272.88,"1,091.52",50.4,0,98.34,100,
400,270.24,"1,080.96",49.2,0,98.38,100,
415,272.16,"1,088.64",48.24,0,98.47,100,
430,272.16,"1,088.64",46.56,0,98.57,100,
445,269.52,"1,078.08",47.76,0,98.47,100,
500,288.72,"1,154.88",58.08,0,98.04,100,
515,297.12,"1,188.48",54.24,0,98.37,100,
530,304.08,"1,216.32",53.04,0,98.51,100,
545,302.64,"1,210.56",50.16,0,98.65,100,
600,316.08,"1,264.32",57.6,0,98.38,100,
615,324,"1,296.00",59.28,0,98.37,100,
630,324.96,"1,299.84",52.32,0,98.73,100,
645,317.76,"1,271.04",53.76,0,98.6,100,
700,321.36,"1,285.44",54.48,0,98.59,100,
715,333.12,"1,332.48",57.84,0,98.53,100,
730,328.56,"1,314.24",60.72,0,98.33,100,
745,329.76,"1,319.04",69.36,0,97.86,100,
800,336.24,"1,344.96",69.84,0,97.91,100,
815,338.64,"1,354.56",65.76,0,98.17,100,
830,343.68,"1,374.72",65.76,0,98.22,100,
845,337.68,"1,350.72",66.24,0,98.13,100,
900,349.2,"1,396.80",68.16,0,98.15,100,
915,356.88,"1,427.52",69.84,0,98.14,100,
930,378,"1,512.00",80.4,0,97.81,100,
945,376.32,"1,505.28",77.52,0,97.94,100,
1000,370.08,"1,480.32",69.12,0,98.3,100,
1015,368.16,"1,472.64",66.48,0,98.41,100,
1030,365.76,"1,463.04",66.96,0,98.37,100,
1045,366.48,"1,465.92",69.36,0,98.26,100,
1100,368.88,"1,475.52",74.16,0,98.04,100,
1115,380.4,"1,521.60",77.76,0,97.97,100,
1130,386.88,"1,547.52",84.72,0,97.69,100,
1145,379.68,"1,518.72",79.92,0,97.86,100,
1200,370.08,"1,480.32",76.32,0,97.94,100,
1215,376.8,"1,507.20",78.72,0,97.89,100,
1230,377.04,"1,508.16",77.76,0,97.94,100,
1245,383.28,"1,533.12",82.32,0,97.77,100,
1300,383.28,"1,533.12",85.68,0,97.59,100,
1315,370.32,"1,481.28",73.68,0,98.08,100,
1330,395.04,"1,580.16",91.92,0,97.4,100,
1345,400.8,"1,603.20",93.84,0,97.37,100,
1400,385.44,"1,541.76",84.96,0,97.66,100,
1415,395.28,"1,581.12",87.6,0,97.63,100,
1430,396,"1,584.00",88.32,0,97.6,100,
1445,378.72,"1,514.88",84.72,0,97.59,100,
