사용량종합현황,,,,,,,
,,,,,,,
일시,,,,,,2015년 05월 17일,
고객번호,,,,,,01-35375163,
성명,,,,,,***,
상호,,,,,,한양대학교병원　　　,
,,,,,,,
총사용량,,"34,433.52 kWh",최대수요,"1,811.52 kW",무효전력량,,
역률최대,,지상 : 20시 00분 97.62 %,역률최소,지상 : 12시 30분 95.97 %,"지상 : 8,440.32 kVarh",,
,,진상 : 24시 00분 100.00 %,,진상 : 24시 00분 100.00 %,진상 : 0.00 kVarh,,
,,,,,,,
시,사용량 (kWh),최대수요 (kW),무효전력 (kVarh),,역률(%),,
,,,지상,진상,지상,진상,
1,"1,221.84","1,263.36",293.28,0,-,100,
2,"1,207.44","1,241.28",283.92,0,-,100,
3,"1,190.64","1,202.88",282.48,0,-,100,
4,"1,188.24","1,200.00",281.52,0,-,100,
5,"1,182.24","1,206.72",253.68,0,-,100,
6,"1,217.52","1,246.08",244.56,0,-,100,
7,"1,314.96","1,343.04",288.96,0,-,100,
8,"1,344.24","1,365.12",302.16,0,-,100,
9,"1,402.56","1,425.60",325.92,0,-,100,
10,"1,477.20","1,537.92",359.76,0,97.16,-,
11,"1,551.12","1,569.60",399.84,0,96.83,-,
12,"1,580.64","1,611.84",432.48,0,96.45,-,
13,"1,738.08","1,811.52",499.44,0,96.11,-,
14,"1,760.16","1,807.68",474.48,0,96.55,-,
15,"1,738.08","1,773.12",457.68,0,96.7,-,
16,"1,693.68","1,750.08",434.16,0,96.87,-,
17,"1,663.44","1,705.92",431.52,0,96.8,-,
18,"1,612.32","1,644.48",411.84,0,96.89,-,
19,"1,555.44","1,575.36",381.6,0,97.12,-,
20,"1,502.64","1,522.56",344.16,0,97.48,-,
21,"1,493.76","1,527.36",343.44,0,97.46,-,
22,"1,329.12","1,440.00",312.48,0,97.35,-,
23,"1,262.88","1,283.52",313.2,0,97.06,-,
24,"1,205.28","1,235.52",287.76,0,-,100,
,,,,,,,
시,사용량 (kWh),최대수요 (kW),무효전력 (kVarh),,역률(%),,
,,,지상,진상,지상,진상,
15,306.24,"1,224.96",74.4,0,97.17,100,
30,303.6,"1,214.40",72,0,97.3,100,
45,296.16,"1,184.64",68.4,0,97.44,100,
100,315.84,"1,263.36",78.48,0,97.05,100,
115,310.32,"1,241.28",74.88,0,97.21,100,
130,303.36,"1,213.44",71.28,0,97.35,100,
145,298.56,"1,194.24",69.36,0,97.41,100,
200,295.2,"1,180.80",68.4,0,97.42,100,
215,300.72,"1,202.88",72.72,0,97.2,100,
230,299.28,"1,197.12",70.56,0,97.33,100,
245,298.08,"1,192.32",69.36,0,97.4,100,
300,292.56,"1,170.24",69.84,0,97.27,100,
315,296.64,"1,186.56",71.04,0,97.25,100,
330,297.12,"1,188.48",70.8,0,97.28,100,
345,294.48,"1,177.92",71.52,0,97.18,100,
400,300,"1,200.00",68.16,0,97.51,100,
415,301.68,"1,206.72",69.36,0,97.46,100,
430,291.36,"1,165.44",61.44,0,97.85,100,
445,292.8,"1,171.20",60.48,0,97.93,100,
500,296.4,"1,185.60",62.4,0,97.85,100,
515,296.64,"1,186.56",58.56,0,98.11,100,
530,307.68,"1,230.72",65.52,0,97.81,100,
545,301.68,"1,206.72",58.08,0,98.2,100,
600,311.52,"1,246.08",62.4,0,98.05,100,
615,323.04,"1,292.16",72.24,0,97.59,100,
630,332.64,"1,330.56",75.36,0,97.53,100,
645,335.76,"1,343.04",74.16,0,97.65,100,
700,323.52,"1,294.08",67.2,0,97.91,100,
715,334.8,"1,339.20",73.2,0,97.69,100,
730,336.48,"1,345.92",75.12,0,97.6,100,
745,331.68,"1,326.72",73.92,0,97.61,100,
800,341.28,"1,365.12",79.92,0,97.37,100,
815,351.12,"1,404.48",81.84,0,97.39,100,
830,356.4,"1,425.60",85.92,0,97.21,100,
845,347.76,"1,391.04",79.44,0,97.49,100,
900,347.28,"1,389.12",78.72,0,97.53,100,
915,355.92,"1,423.68",87.12,0,97.13,100,
930,354.24,"1,416.96",83.28,0,97.35,100,
945,384.48,"1,537.92",98.4,0,96.88,100,
