사용량종합현황,,,,,,,
,,,,,,,
일시,,,,,,2015년 05월 02일,
고객번호,,,,,,01-35375163,
성명,,,,,,***,
상호,,,,,,한양대학교병원　　　,
,,,,,,,
총사용량,,"35,849.04 kWh",최대수요,"1,968.96 kW",무효전력량,,
역률최대,,지상 : 17시 00분 97.81 %,역률최소,지상 : 13시 00분 97.00 %,"지상 : 8,105.52 kVarh",,
,,진상 : 24시 00분 100.00 %,,진상 : 24시 00분 100.00 %,진상 : 0.00 kVarh,,
,,,,,,,
시,사용량 (kWh),최대수요 (kW),무효전력 (kVarh),,역률(%),,
,,,지상,진상,지상,진상,
1,"1,202.64","1,215.36",261.84,0,-,100,
2,"1,178.16","1,195.20",242.16,0,-,100,
3,"1,171.20","1,200.96",240.96,0,-,100,
4,"1,166.64","1,173.12",248.16,0,-,100,
5,"1,203.12","1,265.28",258.96,0,-,100,
6,"1,292.16","1,307.52",252.48,0,-,100,
7,"1,406.64","1,467.84",278.88,0,-,100,
8,"1,519.44","1,545.60",323.52,0,-,100,
9,"1,714.32","1,775.04",406.08,0,-,100,
10,"1,866.48","1,886.40",441.84,0,97.31,-,
11,"1,911.36","1,929.60",455.76,0,97.27,-,
12,"1,943.52","1,968.96",464.64,0,97.26,-,
13,"1,831.68","1,885.44",459.12,0,97,-,
14,"1,749.36","1,793.28",416.4,0,97.28,-,
15,"1,686.00","1,740.48",391.68,0,97.41,-,
16,"1,638.72","1,689.60",381.84,0,97.39,-,
17,"1,572.00","1,630.08",354.24,0,97.55,-,
18,"1,513.68","1,549.44",334.08,0,97.65,-,
19,"1,442.64","1,467.84",314.64,0,97.7,-,
20,"1,455.60","1,483.20",334.8,0,97.46,-,
21,"1,418.64","1,453.44",324,0,97.49,-,
22,"1,360.32","1,386.24",301.92,0,97.62,-,
23,"1,324.08","1,355.52",316.08,0,97.27,-,
24,"1,280.64","1,291.20",301.44,0,-,100,
,,,,,,,
시,사용량 (kWh),최대수요 (kW),무효전력 (kVarh),,역률(%),,
,,,지상,진상,지상,진상,
15,303.84,"1,215.36",68.4,0,97.56,100,
30,301.2,"1,204.80",65.76,0,97.7,100,
45,302.16,"1,208.64",63.84,0,97.84,100,
100,295.44,"1,181.76",63.84,0,97.74,100,
115,298.8,"1,195.20",64.08,0,97.78,100,
130,294.96,"1,179.84",59.76,0,98.01,100,
145,292.8,"1,171.20",57.6,0,98.12,100,
200,291.6,"1,166.40",60.72,0,97.9,100,
215,300.24,"1,200.96",63.12,0,97.86,100,
230,294.24,"1,176.96",60.48,0,97.95,100,
245,288.48,"1,153.92",59.28,0,97.95,100,
300,288.24,"1,152.96",58.08,0,98.03,100,
315,291.84,"1,167.36",63.6,0,97.71,100,
330,291.6,"1,166.40",60.24,0,97.93,100,
345,289.92,"1,159.68",60.96,0,97.86,100,
400,293.28,"1,173.12",63.36,0,97.74,100,
415,291.12,"1,164.48",60,0,97.94,100,
430,294.96,"1,179.84",62.16,0,97.85,100,
445,300.72,"1,202.88",64.8,0,97.76,100,
500,316.32,"1,265.28",72,0,97.51,100,
515,314.88,"1,259.52",66.96,0,97.81,100,
530,326.88,"1,307.52",66.24,0,98.01,100,
545,325.44,"1,301.76",60.72,0,98.3,100,
600,324.96,"1,299.84",58.56,0,98.41,100,
615,337.68,"1,350.72",62.16,0,98.35,100,
630,343.2,"1,372.80",64.08,0,98.3,100,
645,358.8,"1,435.20",74.4,0,97.92,100,
700,366.96,"1,467.84",78.24,0,97.8,100,
715,365.76,"1,463.04",72.24,0,98.1,100,
730,386.4,"1,545.60",83.28,0,97.76,100,
745,383.04,"1,532.16",84.96,0,97.63,100,
800,384.24,"1,536.96",83.04,0,97.74,100,
815,400.56,"1,602.24",88.56,0,97.64,100,
830,430.32,"1,721.28",102.24,0,97.29,100,
845,439.68,"1,758.72",108,0,97.11,100,
900,443.76,"1,775.04",107.28,0,97.2,100,
915,455.76,"1,823.04",110.16,0,97.2,100,
930,468.72,"1,874.88",113.52,0,97.19,100,
945,470.4,"1,881.60",109.44,0,97.4,100,
1000,471.6,"1,886.40",108.72,0,97.44,100,
1015,475.44,"1,901.76",113.76,0,97.25,100,
1030,482.4,"1,929.60",117.6,0,97.15,100,
1045,475.44,"1,901.76",113.28,0,97.28,100,
1100,478.08,"1,912.32",111.12,0,97.4,100,
1115,492.24,"1,968.96",116.88,0,97.29,100,
1130,482.64,"1,930.56",114.24,0,97.31,100,
1145,481.44,"1,925.76",112.8,0,97.36,100,
1200,487.2,"1,948.80",120.72,0,97.06,100,
1215,471.36,"1,885.44",117.6,0,97.03,100,
1230,462.48,"1,849.92",116.4,0,96.98,100,
1245,449.76,"1,799.04",111.84,0,97.04,100,
1300,448.08,"1,792.32",113.28,0,96.95,100,
1315,448.32,"1,793.28",115.44,0,96.84,100,
1330,438.48,"1,753.92",103.68,0,97.32,100,
1345,434.64,"1,738.56",99.36,0,97.49,100,
1400,427.92,"1,711.68",97.92,0,97.48,100,
1415,435.12,"1,740.48",101.04,0,97.41,100,
1430,420.72,"1,682.88",100.32,0,97.27,100,
1445,413.76,"1,655.04",93.12,0,97.56,100,
1500,416.4,"1,665.60",97.2,0,97.38,100,
1515,407.28,"1,629.12",90.96,0,97.6,100,
1530,408,"1,632.00",93.6,0,97.47,100,
1545,422.4,"1,689.60",104.88,0,97.05,100,
1600,401.04,"1,604.16",92.4,0,97.45,100,
1615,407.52,"1,630.08",99.6,0,97.14,100,
1630,391.92,"1,567.68",90.24,0,97.45,100,
1645,386.16,"1,544.64",83.04,0,97.77,100,
1700,386.4,"1,545.60",81.36,0,97.85,100,
1715,387.36,"1,549.44",86.16,0,97.61,100,
1730,379.2,"1,516.80",83.52,0,97.66,100,
1745,368.64,"1,474.56",77.28,0,97.87,100,
1800,378.48,"1,513.92",87.12,0,97.45,100,
1815,366.96,"1,467.84",80.64,0,97.67,100,
1830,357.6,"1,430.40",74.16,0,97.92,100,
1845,359.04,"1,436.16",78.72,0,97.68,100,
1900,359.04,"1,436.16",81.12,0,97.54,100,
1915,362.64,"1,450.56",81.6,0,97.56,100,
1930,370.8,"1,483.20",86.4,0,97.39,100,
1945,363.12,"1,452.48",82.56,0,97.51,100,
2000,359.04,"1,436.16",84.24,0,97.36,100,
2015,355.68,"1,422.72",80.64,0,97.52,100,
2030,363.36,"1,453.44",88.32,0,97.17,100,
2045,354.24,"1,416.96",81.6,0,97.45,100,
2100,345.36,"1,381.44",73.44,0,97.81,100,
2115,346.56,"1,386.24",76.08,0,97.67,100,
2130,346.56,"1,386.24",77.76,0,97.57,100,
2145,334.56,"1,338.24",74.16,0,97.63,100,
2200,332.64,"1,330.56",73.92,0,97.62,100,
2215,338.88,"1,355.52",82.08,0,97.19,100,
2230,338.64,"1,354.56",85.2,0,96.98,100,
2245,328.8,"1,315.20",75.36,0,97.47,100,
2300,317.76,"1,271.04",73.44,0,97.43,100,
2315,318.24,"1,272.96",70.56,0,97.63,100,
2330,322.8,"1,291.20",76.32,0,97.32,100,
2345,321.36,"1,285.44",77.28,0,97.23,100,
2400,318.24,"1,272.96",77.28,0,97.18,100,
,,,,,,,
확인자,,,,,,(印),
