사용량종합현황,,,,,,,
,,,,,,,
일시,,,,,,2014년 09월 08일,
고객번호,,,,,,01-35375163,
성명,,,,,,***,
상호,,,,,,한양대학교병원　　　,
,,,,,,,
총사용량,,"42,264.72 kWh",최대수요,"2,077.44 kW",무효전력량,,
역률최대,,지상 : 23시 00분 98.91 %,역률최소,지상 : 09시 30분 97.90 %,"지상 : 6,744.00 kVarh",,
,,진상 : 24시 00분 100.00 %,,진상 : 24시 00분 100.00 %,진상 : 0.00 kVarh,,
,,,,,,,
시,사용량 (kWh),최대수요 (kW),무효전력 (kVarh),,역률(%),,
,,,지상,진상,지상,진상,
1,"1,680.24","1,724.16",260.88,0,-,100,
2,"1,542.00","1,606.08",201.84,0,-,100,
3,"1,254.96","1,340.16",63.84,0,-,100,
4,"1,212.96","1,229.76",46.32,0,-,100,
5,"1,244.64","1,281.60",54.24,0,-,100,
6,"1,379.28","1,393.92",93.12,0,-,100,
7,"1,456.56","1,510.08",111.6,0,-,100,
8,"1,740.24","1,826.88",271.68,0,-,100,
9,"1,975.68","2,026.56",382.56,0,-,100,
10,"2,053.20","2,074.56",422.88,0,97.94,-,
11,"1,983.12","1,994.88",375.6,0,98.25,-,
12,"2,047.68","2,060.16",418.56,0,97.97,-,
13,"1,995.12","2,008.32",383.04,0,98.21,-,
14,"2,032.32","2,065.92",398.88,0,98.13,-,
15,"1,984.56","1,994.88",376.56,0,98.25,-,
16,"1,985.52","2,046.72",376.8,0,98.25,-,
17,"2,008.32","2,077.44",383.76,0,98.22,-,
18,"1,939.92","1,960.32",352.56,0,98.39,-,
19,"1,909.92","1,927.68",348.72,0,98.37,-,
20,"1,826.88","1,866.24",294.72,0,98.72,-,
21,"1,829.04","1,872.96",299.28,0,98.69,-,
22,"1,777.92","1,807.68",283.68,0,98.75,-,
23,"1,736.16","1,797.12",275.76,0,98.76,-,
24,"1,668.48","1,686.72",267.12,0,-,100,
,,,,,,,
시,사용량 (kWh),최대수요 (kW),무효전력 (kVarh),,역률(%),,
,,,지상,진상,지상,진상,
15,431.04,"1,724.16",71.52,0,98.65,100,
30,419.52,"1,678.08",66.24,0,98.78,100,
45,413.04,"1,652.16",58.8,0,99,100,
100,416.64,"1,666.56",64.32,0,98.83,100,
115,401.52,"1,606.08",58.32,0,98.96,100,
130,386.88,"1,547.52",50.88,0,99.15,100,
145,386.64,"1,546.56",52.32,0,99.1,100,
200,366.96,"1,467.84",40.32,0,99.4,100,
215,335.04,"1,340.16",25.92,0,99.7,100,
230,312.48,"1,249.92",15.6,0,99.88,100,
245,306.48,"1,225.92",12,0,99.92,100,
300,300.96,"1,203.84",10.32,0,99.94,100,
315,300.24,"1,200.96",11.04,0,99.93,100,
330,307.44,"1,229.76",13.68,0,99.9,100,
345,301.68,"1,206.72",10.56,0,99.94,100,
400,303.6,"1,214.40",11.04,0,99.93,100,
415,307.2,"1,228.80",13.2,0,99.91,100,
430,307.44,"1,229.76",12.48,0,99.92,100,
445,309.6,"1,238.40",12.24,0,99.92,100,
500,320.4,"1,281.60",16.32,0,99.87,100,
515,340.32,"1,361.28",24.48,0,99.74,100,
530,345.36,"1,381.44",24.48,0,99.75,100,
545,345.12,"1,380.48",20.88,0,99.82,100,
600,348.48,"1,393.92",23.28,0,99.78,100,
615,351.12,"1,404.48",24.96,0,99.75,100,
630,365.04,"1,460.16",26.4,0,99.74,100,
645,362.88,"1,451.52",23.28,0,99.79,100,
700,377.52,"1,510.08",36.96,0,99.52,100,
