사용량종합현황,,,,,,,
,,,,,,,
일시,,,,,,2014년 08월 31일,
고객번호,,,,,,01-35375163,
성명,,,,,,***,
상호,,,,,,한양대학교병원　　　,
,,,,,,,
총사용량,,"46,379.76 kWh",최대수요,"2,275.20 kW",무효전력량,,
역률최대,,지상 : 22시 00분 99.03 %,역률최소,지상 : 13시 30분 97.91 %,"지상 : 8,170.56 kVarh",,
,,진상 : 24시 00분 100.00 %,,진상 : 24시 00분 100.00 %,진상 : 0.00 kVarh,,
,,,,,,,
시,사용량 (kWh),최대수요 (kW),무효전력 (kVarh),,역률(%),,
,,,지상,진상,지상,진상,
1,"1,689.36","1,728.00",271.68,0,-,100,
2,"1,668.48","1,689.60",264,0,-,100,
3,"1,633.92","1,639.68",264,0,-,100,
4,"1,674.00","1,704.96",292.56,0,-,100,
5,"1,691.52","1,714.56",261.12,0,-,100,
6,"1,822.80","1,861.44",294,0,-,100,
7,"1,899.36","1,937.28",306.48,0,-,100,
8,"1,987.92","2,001.60",350.64,0,-,100,
9,"2,082.72","2,119.68",371.04,0,-,100,
10,"2,160.00","2,174.40",402.24,0,98.31,-,
11,"2,219.76","2,268.48",433.44,0,98.15,-,
12,"2,222.16","2,275.20",445.2,0,98.05,-,
13,"2,193.84","2,218.56",442.8,0,98.02,-,
14,"2,195.52","2,260.80",451.2,0,97.95,-,
15,"2,059.92","2,088.96",372.48,0,98.4,-,
16,"2,104.56","2,146.56",396.24,0,98.27,-,
17,"2,010.96","2,052.48",367.68,0,98.37,-,
18,"1,995.36","2,019.84",370.56,0,98.32,-,
19,"1,966.80","1,992.96",346.8,0,98.48,-,
20,"1,948.32","1,979.52",340.08,0,98.51,-,
21,"1,902.00","1,928.64",328.32,0,98.54,-,
22,"1,794.96","1,834.56",268.8,0,98.9,-,
23,"1,755.60","1,809.60",271.92,0,98.82,-,
24,"1,699.92","1,704.00",257.28,0,-,100,
,,,,,,,
시,사용량 (kWh),최대수요 (kW),무효전력 (kVarh),,역률(%),,
,,,지상,진상,지상,진상,
15,421.2,"1,684.80",69.36,0,98.67,100,
30,419.04,"1,676.16",68.88,0,98.68,100,
45,432,"1,728.00",71.04,0,98.67,100,
100,417.12,"1,668.48",62.4,0,98.9,100,
115,418.8,"1,675.20",63.6,0,98.87,100,
