사용량종합현황,,,,,,,
,,,,,,,
일시,,,,,,2014년 08월 20일,
고객번호,,,,,,01-35375163,
성명,,,,,,***,
상호,,,,,,한양대학교병원　　　,
,,,,,,,
총사용량,,"56,784.96 kWh",최대수요,"3,162.24 kW",무효전력량,,
역률최대,,지상 : 23시 00분 98.19 %,역률최소,지상 : 11시 30분 97.16 %,"지상 : 11,563.68 kVarh",,
,,진상 : 24시 00분 100.00 %,,진상 : 24시 00분 100.00 %,진상 : 0.00 kVarh,,
,,,,,,,
시,사용량 (kWh),최대수요 (kW),무효전력 (kVarh),,역률(%),,
,,,지상,진상,지상,진상,
1,"1,750.80","1,775.04",319.44,0,-,100,
2,"1,588.32","1,656.96",235.2,0,-,100,
3,"1,445.28","1,486.08",145.68,0,-,100,
4,"1,458.72","1,483.20",163.2,0,-,100,
5,"1,553.52","1,631.04",171.84,0,-,100,
6,"1,768.08","1,829.76",217.92,0,-,100,
7,"1,897.20","1,992.96",236.64,0,-,100,
8,"2,300.64","2,544.96",409.2,0,-,100,
9,"2,988.96","3,065.28",685.44,0,-,100,
10,"3,118.08","3,138.24",739.68,0,97.3,-,
11,"3,071.76","3,162.24",720.96,0,97.35,-,
12,"3,085.44","3,094.08",743.76,0,97.22,-,
13,"3,030.96","3,084.48",698.4,0,97.45,-,
14,"3,109.92","3,130.56",726.96,0,97.38,-,
15,"3,088.56","3,118.08",722.4,0,97.37,-,
16,"3,089.76","3,119.04",717.12,0,97.41,-,
17,"2,999.04","3,080.64",673.44,0,97.57,-,
18,"2,780.88","2,945.28",642.72,0,97.43,-,
19,"2,383.68","2,466.24",500.16,0,97.87,-,
20,"2,306.16","2,347.20",476.88,0,97.93,-,
21,"2,172.00","2,260.80",447.12,0,97.95,-,
22,"2,043.36","2,064.00",429.12,0,97.87,-,
23,"1,908.48","1,977.60",380.4,0,98.07,-,
24,"1,845.36","1,879.68",360,0,-,100,
,,,,,,,
시,사용량 (kWh),최대수요 (kW),무효전력 (kVarh),,역률(%),,
,,,지상,진상,지상,진상,
15,443.76,"1,775.04",82.8,0,98.3,100,
30,435.84,"1,743.36",78.48,0,98.42,100,
45,439.44,"1,757.76",81.12,0,98.34,100,
100,431.76,"1,727.04",77.04,0,98.45,100,
115,414.24,"1,656.96",68.88,0,98.65,100,
130,389.04,"1,556.16",55.44,0,99,100,
145,390.72,"1,562.88",54,0,99.06,100,
200,394.32,"1,577.28",56.88,0,98.98,100,
215,371.52,"1,486.08",42.72,0,99.35,100,
230,358.32,"1,433.28",33.12,0,99.58,100,
245,355.68,"1,422.72",32.88,0,99.58,100,
300,359.76,"1,439.04",36.96,0,99.48,100,
315,370.8,"1,483.20",47.76,0,99.18,100,
330,360,"1,440.00",38.4,0,99.44,100,
345,360,"1,440.00",37.44,0,99.46,100,
400,367.92,"1,471.68",39.6,0,99.43,100,
415,371.04,"1,484.16",38.16,0,99.48,100,
430,385.2,"1,540.80",43.92,0,99.36,100,
445,389.52,"1,558.08",42,0,99.42,100,
500,407.76,"1,631.04",47.76,0,99.32,100,
515,421.44,"1,685.76",50.16,0,99.3,100,
530,440.16,"1,760.64",54.48,0,99.24,100,
545,449.04,"1,796.16",56.64,0,99.21,100,
600,457.44,"1,829.76",56.64,0,99.24,100,
615,452.88,"1,811.52",51.6,0,99.36,100,
630,466.32,"1,865.28",52.08,0,99.38,100,
645,479.76,"1,919.04",60.96,0,99.2,100,
700,498.24,"1,992.96",72,0,98.97,100,
715,527.28,"2,109.12",89.52,0,98.59,100,
730,557.28,"2,229.12",95.76,0,98.56,100,
745,579.84,"2,319.36",97.92,0,98.6,100,
800,636.24,"2,544.96",126,0,98.09,100,
815,712.8,"2,851.20",163.92,0,97.46,100,
830,750,"3,000.00",174,0,97.41,100,
845,759.84,"3,039.36",171.36,0,97.55,100,
900,766.32,"3,065.28",176.16,0,97.46,100,
915,770.64,"3,082.56",181.44,0,97.34,100,
930,783.84,"3,135.36",189.6,0,97.2,100,
945,784.56,"3,138.24",187.2,0,97.27,100,
1000,779.04,"3,116.16",181.44,0,97.39,100,
1015,790.56,"3,162.24",191.28,0,97.2,100,
1030,775.68,"3,102.72",182.88,0,97.33,100,
1045,750,"3,000.00",169.68,0,97.54,100,
1100,755.52,"3,022.08",177.12,0,97.36,100,
1115,771.36,"3,085.44",187.68,0,97.17,100,
1130,773.52,"3,094.08",188.4,0,97.16,100,
1145,768.72,"3,074.88",184.08,0,97.25,100,
1200,771.84,"3,087.36",183.6,0,97.29,100,
1215,771.12,"3,084.48",185.76,0,97.22,100,
1230,756.48,"3,025.92",172.8,0,97.49,100,
1245,751.68,"3,006.72",170.4,0,97.53,100,
1300,751.68,"3,006.72",169.44,0,97.55,100,
1315,779.76,"3,119.04",186.72,0,97.25,100,
1330,773.04,"3,092.16",183.36,0,97.3,100,
1345,782.64,"3,130.56",178.56,0,97.49,100,
1400,774.48,"3,097.92",178.32,0,97.45,100,
1415,779.52,"3,118.08",188.4,0,97.2,100,
1430,764.4,"3,057.60",174.96,0,97.48,100,
1445,766.32,"3,065.28",178.32,0,97.4,100,
1500,778.32,"3,113.28",180.72,0,97.41,100,
1515,770.4,"3,081.60",179.28,0,97.4,100,
1530,766.08,"3,064.32",175.44,0,97.48,100,
1545,779.76,"3,119.04",183.12,0,97.35,100,
1600,773.52,"3,094.08",179.28,0,97.42,100,
1615,770.16,"3,080.64",174.96,0,97.52,100,
1630,753.84,"3,015.36",168.96,0,97.58,100,
1645,736.8,"2,947.20",160.56,0,97.71,100,
1700,738.24,"2,952.96",168.96,0,97.48,100,
1715,736.32,"2,945.28",173.76,0,97.33,100,
1730,703.92,"2,815.68",159.12,0,97.54,100,
1745,686.64,"2,746.56",157.92,0,97.46,100,
1800,654,"2,616.00",151.92,0,97.41,100,
1815,616.56,"2,466.24",136.08,0,97.65,100,
1830,601.92,"2,407.68",132.24,0,97.67,100,
1845,586.8,"2,347.20",119.52,0,97.99,100,
1900,578.4,"2,313.60",112.32,0,98.17,100,
1915,586.8,"2,347.20",119.28,0,98,100,
1930,586.56,"2,346.24",121.92,0,97.91,100,
1945,567.12,"2,268.48",116.88,0,97.94,100,
2000,565.68,"2,262.72",118.8,0,97.87,100,
2015,565.2,"2,260.80",122.16,0,97.74,100,
2030,543.84,"2,175.36",110.16,0,98.01,100,
2045,536.16,"2,144.64",107.52,0,98.05,100,
2100,526.8,"2,107.20",107.28,0,97.99,100,
2115,507.36,"2,029.44",102,0,98.04,100,
2130,512.4,"2,049.60",106.56,0,97.91,100,
2145,516,"2,064.00",112.08,0,97.72,100,
2200,507.6,"2,030.40",108.48,0,97.79,100,
2215,494.4,"1,977.60",105.36,0,97.8,100,
2230,476.64,"1,906.56",94.32,0,98.1,100,
2245,469.68,"1,878.72",90.96,0,98.18,100,
2300,467.76,"1,871.04",89.76,0,98.21,100,
2315,469.92,"1,879.68",91.2,0,98.17,100,
2330,469.92,"1,879.68",96.24,0,97.97,100,
2345,454.32,"1,817.28",86.64,0,98.23,100,
2400,451.2,"1,804.80",85.92,0,98.23,100,
,,,,,,,
확인자,,,,,,(印),
