사용량종합현황,,,,,,,
,,,,,,,
일시,,,,,,2015년 06월 25일,
고객번호,,,,,,01-35375163,
성명,,,,,,***,
상호,,,,,,한양대학교병원　　　,
,,,,,,,
총사용량,,"56,189.52 kWh",최대수요,"3,207.36 kW",무효전력량,,
역률최대,,지상 : 22시 00분 96.73 %,역률최소,지상 : 16시 30분 95.90 %,"지상 : 15,025.92 kVarh",,
,,진상 : 24시 00분 100.00 %,,진상 : 24시 00분 100.00 %,진상 : 0.00 kVarh,,
,,,,,,,
시,사용량 (kWh),최대수요 (kW),무효전력 (kVarh),,역률(%),,
,,,지상,진상,지상,진상,
1,"1,635.60","1,842.24",402,0,-,100,
2,"1,376.88","1,383.36",276,0,-,100,
3,"1,393.92","1,408.32",295.44,0,-,100,
4,"1,368.96","1,387.20",269.52,0,-,100,
5,"1,424.64","1,500.48",257.28,0,-,100,
6,"1,571.76","1,669.44",292.08,0,-,100,
7,"1,713.84","1,780.80",308.64,0,-,100,
8,"2,200.32","2,667.84",517.2,0,-,100,
9,"3,031.44","3,132.48",909.12,0,-,100,
10,"3,078.00","3,094.08",894.48,0,96.03,-,
11,"3,138.96","3,187.20",903.36,0,96.1,-,
12,"3,151.92","3,176.64",924.72,0,95.96,-,
13,"3,130.56","3,180.48",891.6,0,96.18,-,
14,"3,147.12","3,207.36",898.8,0,96.16,-,
15,"3,113.04","3,135.36",875.52,0,96.27,-,
16,"3,055.68","3,113.28",876.72,0,96.12,-,
17,"2,985.12","3,014.40",876.24,0,95.95,-,
18,"2,792.16","2,922.24",773.52,0,96.37,-,
19,"2,421.12","2,487.36",673.92,0,96.34,-,
20,"2,340.00","2,419.20",688.08,0,95.94,-,
21,"2,199.36","2,237.76",624,0,96.2,-,
22,"2,067.84","2,125.44",548.16,0,96.66,-,
23,"1,973.52","1,992.00",538.56,0,96.47,-,
24,"1,877.76","1,918.08",510.96,0,-,100,
,,,,,,,
시,사용량 (kWh),최대수요 (kW),무효전력 (kVarh),,역률(%),,
,,,지상,진상,지상,진상,
15,460.56,"1,842.24",126.24,0,96.44,100,
30,421.2,"1,684.80",107.04,0,96.92,100,
45,401.28,"1,605.12",96.96,0,97.2,100,
100,352.56,"1,410.24",71.76,0,97.99,100,
