사용량종합현황,,,,,,,
,,,,,,,
일시,,,,,,2015년 01월 26일,
고객번호,,,,,,01-35375163,
성명,,,,,,***,
상호,,,,,,한양대학교병원　　　,
,,,,,,,
총사용량,,"46,771.20 kWh",최대수요,"2,563.20 kW",무효전력량,,
역률최대,,지상 : 18시 30분 97.22 %,역률최소,지상 : 23시 00분 96.27 %,"지상 : 12,173.28 kVarh",,
,,진상 : 24시 00분 100.00 %,,진상 : 24시 00분 100.00 %,진상 : 0.00 kVarh,,
,,,,,,,
시,사용량 (kWh),최대수요 (kW),무효전력 (kVarh),,역률(%),,
,,,지상,진상,지상,진상,
1,"1,398.00","1,412.16",379.2,0,-,100,
2,"1,368.96","1,381.44",351.12,0,-,100,
3,"1,371.60","1,393.92",356.16,0,-,100,
4,"1,363.92","1,392.96",350.64,0,-,100,
5,"1,462.32","1,488.00",364.32,0,-,100,
6,"1,626.72","1,672.32",407.28,0,-,100,
7,"1,852.32","1,947.84",463.2,0,-,100,
8,"2,094.48","2,195.52",552.72,0,-,100,
9,"2,364.48","2,483.52",629.76,0,-,100,
10,"2,479.68","2,496.96",643.92,0,96.79,-,
11,"2,488.56","2,544.96",654.24,0,96.71,-,
12,"2,533.20","2,563.20",667.44,0,96.7,-,
13,"2,448.96","2,480.64",639.36,0,96.76,-,
14,"2,438.16","2,458.56",630.96,0,96.81,-,
15,"2,437.92","2,517.12",639.12,0,96.73,-,
16,"2,407.92","2,417.28",639.12,0,96.65,-,
17,"2,321.04","2,356.80",582.72,0,96.99,-,
18,"2,142.00","2,307.84",527.76,0,97.1,-,
19,"1,932.72","1,973.76",479.28,0,97.06,-,
20,"1,856.16","1,876.80",491.04,0,96.67,-,
21,"1,737.36","1,776.00",458.16,0,96.69,-,
22,"1,658.16","1,700.16",437.04,0,96.7,-,
23,"1,518.72","1,551.36",418.32,0,96.41,-,
24,"1,467.84","1,493.76",410.4,0,-,100,
,,,,,,,
시,사용량 (kWh),최대수요 (kW),무효전력 (kVarh),,역률(%),,
,,,지상,진상,지상,진상,
15,353.04,"1,412.16",96.72,0,96.45,100,
30,349.68,"1,398.72",99.84,0,96.16,100,
45,352.08,"1,408.32",95.28,0,96.53,100,
100,343.2,"1,372.80",87.36,0,96.91,100,
115,345.36,"1,381.44",89.76,0,96.78,100,
130,341.04,"1,364.16",87.6,0,96.86,100,
145,342.48,"1,369.92",88.08,0,96.85,100,
200,340.08,"1,360.32",85.68,0,96.97,100,
215,343.68,"1,374.72",87.12,0,96.93,100,
230,335.28,"1,341.12",85.44,0,96.9,100,
245,348.48,"1,393.92",93.12,0,96.61,100,
300,344.16,"1,376.64",90.48,0,96.71,100,
315,339.6,"1,358.40",87.6,0,96.83,100,
330,339.12,"1,356.48",87.12,0,96.85,100,
345,336.96,"1,347.84",84.96,0,96.97,100,
400,348.24,"1,392.96",90.96,0,96.75,100,
415,354.96,"1,419.84",92.88,0,96.74,100,
430,364.32,"1,457.28",90.96,0,97.02,100,
445,371.04,"1,484.16",90.24,0,97.17,100,
500,372,"1,488.00",90.24,0,97.18,100,
515,396.96,"1,587.84",104.64,0,96.7,100,
530,402,"1,608.00",99.84,0,97.05,100,
545,409.68,"1,638.72",102.48,0,97.01,100,
600,418.08,"1,672.32",100.32,0,97.24,100,
615,438,"1,752.00",107.04,0,97.14,100,
630,452.16,"1,808.64",113.28,0,97,100,
645,486.96,"1,947.84",124.32,0,96.89,100,
700,475.2,"1,900.80",118.56,0,97.03,100,
715,492.72,"1,970.88",123.12,0,97.02,100,
730,516.96,"2,067.84",132.24,0,96.88,100,
745,535.92,"2,143.68",146.64,0,96.45,100,
800,548.88,"2,195.52",150.72,0,96.43,100,
815,559.2,"2,236.80",149.04,0,96.63,100,
830,577.44,"2,309.76",149.28,0,96.82,100,
845,606.96,"2,427.84",161.04,0,96.66,100,
900,620.88,"2,483.52",170.4,0,96.43,100,
915,623.52,"2,494.08",167.76,0,96.57,100,
930,610.8,"2,443.20",156.72,0,96.86,100,
945,621.12,"2,484.48",156.96,0,96.95,100,
1000,624.24,"2,496.96",162.48,0,96.78,100,
1015,636.24,"2,544.96",173.28,0,96.49,100,
1030,618.48,"2,473.92",164.88,0,96.63,100,
1045,617.52,"2,470.08",159.12,0,96.84,100,
1100,616.32,"2,465.28",156.96,0,96.91,100,
1115,634.56,"2,538.24",166.32,0,96.73,100,
1130,640.8,"2,563.20",168,0,96.73,100,
1145,632.16,"2,528.64",166.8,0,96.69,100,
1200,625.68,"2,502.72",166.32,0,96.64,100,
1215,620.16,"2,480.64",168.24,0,96.51,100,
1230,610.08,"2,440.32",162.72,0,96.62,100,
1245,611.04,"2,444.16",155.04,0,96.93,100,
1300,607.68,"2,430.72",153.36,0,96.96,100,
1315,605.76,"2,423.04",156,0,96.84,100,
1330,612,"2,448.00",159.36,0,96.77,100,
1345,614.64,"2,458.56",159.36,0,96.8,100,
1400,605.76,"2,423.04",156.24,0,96.83,100,
1415,608.4,"2,433.60",156.96,0,96.83,100,
1430,629.28,"2,517.12",170.4,0,96.52,100,
1445,606,"2,424.00",159.36,0,96.71,100,
1500,594.24,"2,376.96",152.4,0,96.87,100,
1515,598.8,"2,395.20",155.52,0,96.79,100,
1530,601.44,"2,405.76",159.12,0,96.67,100,
1545,603.36,"2,413.44",162.96,0,96.54,100,
1600,604.32,"2,417.28",161.52,0,96.61,100,
1615,589.2,"2,356.80",149.04,0,96.95,100,
1630,582.48,"2,329.92",146.88,0,96.96,100,
1645,575.52,"2,302.08",143.04,0,97.05,100,
1700,573.84,"2,295.36",143.76,0,97,100,
1715,576.96,"2,307.84",145.44,0,96.97,100,
1730,548.4,"2,193.60",133.68,0,97.16,100,
1745,516.96,"2,067.84",125.76,0,97.17,100,
1800,499.68,"1,998.72",122.88,0,97.11,100,
1815,493.44,"1,973.76",116.4,0,97.33,100,
1830,486.48,"1,945.92",119.52,0,97.11,100,
1845,480.72,"1,922.88",123.6,0,96.85,100,
1900,472.08,"1,888.32",119.76,0,96.93,100,
1915,462,"1,848.00",120.72,0,96.75,100,
1930,464.64,"1,858.56",120.48,0,96.8,100,
1945,469.2,"1,876.80",124.32,0,96.66,100,
2000,460.32,"1,841.28",125.52,0,96.48,100,
2015,440.88,"1,763.52",118.32,0,96.58,100,
2030,444,"1,776.00",122.88,0,96.38,100,
2045,422.16,"1,688.64",105.6,0,97.01,100,
2100,430.32,"1,721.28",111.36,0,96.81,100,
2115,425.04,"1,700.16",112.56,0,96.67,100,
2130,414,"1,656.00",108.96,0,96.71,100,
2145,411.12,"1,644.48",108.48,0,96.69,100,
2200,408,"1,632.00",107.04,0,96.73,100,
2215,387.84,"1,551.36",103.68,0,96.61,100,
2230,381.36,"1,525.44",103.92,0,96.48,100,
2245,375.36,"1,501.44",104.88,0,96.31,100,
2300,374.16,"1,496.64",105.84,0,96.22,100,
2315,373.44,"1,493.76",104.4,0,96.31,100,
2330,369.84,"1,479.36",102.96,0,96.34,100,
2345,364.8,"1,459.20",102,0,96.31,100,
2400,359.76,"1,439.04",101.04,0,96.28,100,
,,,,,,,
확인자,,,,,,(印),
