사용량종합현황,,,,,,,
,,,,,,,
일시,,,,,,2015년 03월 16일,
고객번호,,,,,,01-35375163,
성명,,,,,,***,
상호,,,,,,한양대학교병원　　　,
,,,,,,,
총사용량,,"44,080.08 kWh",최대수요,"2,472.00 kW",무효전력량,,
역률최대,,지상 : 18시 30분 97.97 %,역률최소,지상 : 23시 00분 96.80 %,"지상 : 10,618.32 kVarh",,
,,진상 : 24시 00분 100.00 %,,진상 : 24시 00분 100.00 %,진상 : 0.00 kVarh,,
,,,,,,,
시,사용량 (kWh),최대수요 (kW),무효전력 (kVarh),,역률(%),,
,,,지상,진상,지상,진상,
1,"1,363.44","1,414.08",340.56,0,-,100,
2,"1,363.44","1,384.32",341.52,0,-,100,
3,"1,335.36","1,361.28",340.08,0,-,100,
4,"1,342.80","1,378.56",338.16,0,-,100,
5,"1,430.64","1,462.08",340.32,0,-,100,
6,"1,566.00","1,619.52",365.28,0,-,100,
7,"1,818.24","1,835.52",457.92,0,-,100,
8,"1,992.24","2,083.20",507.84,0,-,100,
9,"2,277.12","2,436.48",581.76,0,-,100,
10,"2,431.92","2,472.00",612.96,0,96.97,-,
11,"2,399.04","2,409.60",609.84,0,96.92,-,
12,"2,363.76","2,375.04",573.36,0,97.18,-,
13,"2,287.68","2,304.96",535.92,0,97.36,-,
14,"2,262.00","2,312.64",522.72,0,97.43,-,
15,"2,230.56","2,283.84",513.12,0,97.45,-,
16,"2,126.88","2,157.12",484.56,0,97.5,-,
17,"2,092.08","2,161.92",473.52,0,97.53,-,
18,"1,973.52","2,044.80",434.4,0,97.66,-,
19,"1,729.44","1,755.84",355.92,0,97.95,-,
20,"1,676.88","1,710.72",378.96,0,97.54,-,
21,"1,641.12","1,676.16",414.24,0,96.96,-,
22,"1,541.28","1,584.96",371.52,0,97.22,-,
23,"1,433.04","1,444.80",364.8,0,96.91,-,
24,"1,401.60","1,440.96",359.04,0,-,100,
,,,,,,,
시,사용량 (kWh),최대수요 (kW),무효전력 (kVarh),,역률(%),,
,,,지상,진상,지상,진상,
15,353.52,"1,414.08",91.44,0,96.81,100,
30,340.32,"1,361.28",82.56,0,97.18,100,
45,335.52,"1,342.08",84,0,97.01,100,
100,334.08,"1,336.32",82.56,0,97.08,100,
115,342.72,"1,370.88",83.04,0,97.19,100,
130,340.32,"1,361.28",86.16,0,96.94,100,
145,346.08,"1,384.32",88.56,0,96.88,100,
200,334.32,"1,337.28",83.76,0,97,100,
215,335.28,"1,341.12",85.44,0,96.9,100,
230,340.32,"1,361.28",87.12,0,96.88,100,
245,331.92,"1,327.68",84,0,96.94,100,
300,327.84,"1,311.36",83.52,0,96.9,100,
315,333.6,"1,334.40",84.48,0,96.94,100,
330,331.92,"1,327.68",83.04,0,97.01,100,
345,332.64,"1,330.56",82.32,0,97.07,100,
400,344.64,"1,378.56",88.32,0,96.87,100,
415,349.44,"1,397.76",86.64,0,97.06,100,
430,355.2,"1,420.80",83.52,0,97.35,100,
445,360.48,"1,441.92",85.2,0,97.32,100,
500,365.52,"1,462.08",84.96,0,97.4,100,
515,375.36,"1,501.44",87.36,0,97.4,100,
530,394.08,"1,576.32",95.04,0,97.21,100,
545,391.68,"1,566.72",90.96,0,97.41,100,
600,404.88,"1,619.52",91.92,0,97.52,100,
615,450.72,"1,802.88",116.64,0,96.81,100,
630,453.6,"1,814.40",117.36,0,96.81,100,
645,455.04,"1,820.16",112.56,0,97.07,100,
700,458.88,"1,835.52",111.36,0,97.18,100,
715,473.76,"1,895.04",117.84,0,97.04,100,
730,494.4,"1,977.60",131.52,0,96.64,100,
745,503.28,"2,013.12",130.32,0,96.81,100,
800,520.8,"2,083.20",128.16,0,97.1,100,
815,536.16,"2,144.64",133.92,0,97.02,100,
830,558.24,"2,232.96",138.72,0,97.05,100,
845,573.6,"2,294.40",145.2,0,96.94,100,
900,609.12,"2,436.48",163.92,0,96.56,100,
915,618,"2,472.00",162.96,0,96.69,100,
930,600.96,"2,403.84",150,0,97.02,100,
945,606.96,"2,427.84",151.44,0,97.03,100,
1000,606,"2,424.00",148.56,0,97.12,100,
1015,600.24,"2,400.96",149.52,0,97.03,100,
1030,602.4,"2,409.60",154.8,0,96.85,100,
1045,598.32,"2,393.28",152.88,0,96.89,100,
1100,598.08,"2,392.32",152.64,0,96.89,100,
1115,589.92,"2,359.68",139.92,0,97.3,100,
1130,592.56,"2,370.24",140.88,0,97.29,100,
1145,593.76,"2,375.04",147.12,0,97.06,100,
1200,587.52,"2,350.08",145.44,0,97.07,100,
1215,571.68,"2,286.72",133.92,0,97.36,100,
1230,572.4,"2,289.60",132.48,0,97.42,100,
1245,567.36,"2,269.44",131.76,0,97.41,100,
1300,576.24,"2,304.96",137.76,0,97.26,100,
1315,578.16,"2,312.64",143.28,0,97.06,100,
1330,567.12,"2,268.48",133.68,0,97.33,100,
1345,565.44,"2,261.76",126.96,0,97.57,100,
1400,551.28,"2,205.12",118.8,0,97.76,100,
1415,552.24,"2,208.96",122.4,0,97.63,100,
1430,570.96,"2,283.84",136.08,0,97.28,100,
1445,565.92,"2,263.68",135.12,0,97.27,100,
1500,541.44,"2,165.76",119.52,0,97.65,100,
1515,539.28,"2,157.12",120.72,0,97.58,100,
1530,525.12,"2,100.48",116.64,0,97.62,100,
1545,526.32,"2,105.28",119.76,0,97.51,100,
1600,536.16,"2,144.64",127.44,0,97.29,100,
1615,540.48,"2,161.92",127.92,0,97.31,100,
1630,523.68,"2,094.72",117.36,0,97.58,100,
1645,519.36,"2,077.44",114.96,0,97.64,100,
1700,508.56,"2,034.24",113.28,0,97.61,100,
1715,506.64,"2,026.56",108.96,0,97.76,100,
1730,511.2,"2,044.80",116.4,0,97.5,100,
1745,489.12,"1,956.48",106.08,0,97.73,100,
1800,466.56,"1,866.24",102.96,0,97.65,100,
1815,438.96,"1,755.84",89.76,0,97.97,100,
1830,435.84,"1,743.36",89.04,0,97.98,100,
1845,428.88,"1,715.52",87.12,0,98,100,
1900,425.76,"1,703.04",90,0,97.84,100,
1915,427.68,"1,710.72",96.96,0,97.53,100,
1930,421.92,"1,687.68",95.76,0,97.52,100,
