사용량종합현황,,,,,,,
,,,,,,,
일시,,,,,,2014년 10월 30일,
고객번호,,,,,,01-35375163,
성명,,,,,,***,
상호,,,,,,한양대학교병원　　　,
,,,,,,,
총사용량,,"40,272.96 kWh",최대수요,"2,348.16 kW",무효전력량,,
역률최대,,지상 : 18시 30분 98.39 %,역률최소,지상 : 12시 00분 97.10 %,"지상 : 8,764.08 kVarh",,
,,진상 : 24시 00분 100.00 %,,진상 : 24시 00분 100.00 %,진상 : 0.00 kVarh,,
,,,,,,,
시,사용량 (kWh),최대수요 (kW),무효전력 (kVarh),,역률(%),,
,,,지상,진상,지상,진상,
1,"1,183.92","1,187.52",240,0,-,100,
2,"1,195.68","1,218.24",257.76,0,-,100,
3,"1,186.56","1,215.36",262.32,0,-,100,
4,"1,199.28","1,231.68",268.8,0,-,100,
5,"1,316.40","1,353.60",280.32,0,-,100,
6,"1,460.88","1,472.64",312.48,0,-,100,
7,"1,606.08","1,688.64",346.08,0,-,100,
8,"1,780.56","1,888.32",406.08,0,-,100,
9,"2,011.68","2,064.96",453.36,0,-,100,
10,"2,202.48","2,253.12",499.92,0,97.52,-,
11,"2,264.88","2,348.16",519.36,0,97.47,-,
12,"2,287.44","2,311.68",545.76,0,97.27,-,
13,"2,188.32","2,239.68",511.68,0,97.37,-,
14,"2,116.56","2,218.56",453.36,0,97.78,-,
15,"1,990.80","2,045.76",407.52,0,97.97,-,
16,"2,003.76","2,034.24",431.04,0,97.76,-,
17,"1,916.16","1,952.64",394.8,0,97.94,-,
18,"1,770.96","1,889.28",347.52,0,98.13,-,
19,"1,562.88","1,585.92",292.56,0,98.29,-,
20,"1,502.88","1,516.80",307.68,0,97.97,-,
21,"1,536.00","1,580.16",345.84,0,97.56,-,
22,"1,428.72","1,451.52",311.28,0,97.71,-,
23,"1,330.32","1,354.56",290.16,0,97.7,-,
24,"1,229.76","1,244.16",278.4,0,-,100,
,,,,,,,
시,사용량 (kWh),최대수요 (kW),무효전력 (kVarh),,역률(%),,
,,,지상,진상,지상,진상,
15,296.4,"1,185.60",64.56,0,97.71,100,
30,296.88,"1,187.52",60.96,0,97.96,100,
45,294.48,"1,177.92",55.2,0,98.29,100,
100,296.16,"1,184.64",59.28,0,98.06,100,
115,293.76,"1,175.04",60.48,0,97.95,100,
130,294.24,"1,176.96",61.68,0,97.87,100,
145,303.12,"1,212.48",67.44,0,97.61,100,
200,304.56,"1,218.24",68.16,0,97.59,100,
215,303.84,"1,215.36",68.4,0,97.56,100,
230,299.76,"1,199.04",68.16,0,97.51,100,
245,295.44,"1,181.76",64.08,0,97.73,100,
300,287.52,"1,150.08",61.68,0,97.78,100,
315,292.56,"1,170.24",65.28,0,97.6,100,
330,292.08,"1,168.32",64.8,0,97.63,100,
345,306.72,"1,226.88",70.32,0,97.47,100,
400,307.92,"1,231.68",68.4,0,97.62,100,
415,316.56,"1,266.24",69.6,0,97.67,100,
430,331.2,"1,324.80",71.76,0,97.73,100,
445,330.24,"1,320.96",69.12,0,97.88,100,
500,338.4,"1,353.60",69.84,0,97.94,100,
515,366.72,"1,466.88",81.84,0,97.6,100,
530,361.92,"1,447.68",76.32,0,97.85,100,
545,364.08,"1,456.32",76.08,0,97.89,100,
600,368.16,"1,472.64",78.24,0,97.82,100,
615,374.64,"1,498.56",76.8,0,97.96,100,
630,397.2,"1,588.80",85.2,0,97.78,100,
645,412.08,"1,648.32",89.28,0,97.73,100,
700,422.16,"1,688.64",94.8,0,97.57,100,
715,434.88,"1,739.52",95.76,0,97.66,100,
730,430.8,"1,723.20",96.24,0,97.59,100,
745,442.8,"1,771.20",100.32,0,97.53,100,
800,472.08,"1,888.32",113.76,0,97.22,100,
815,490.8,"1,963.20",111.84,0,97.5,100,
830,498.72,"1,994.88",108.72,0,97.71,100,
845,505.92,"2,023.68",113.28,0,97.58,100,
900,516.24,"2,064.96",119.52,0,97.42,100,
915,535.92,"2,143.68",120.24,0,97.57,100,
930,546.96,"2,187.84",121.44,0,97.62,100,
