사용량종합현황,,,,,,,
,,,,,,,
일시,,,,,,2015년 07월 05일,
고객번호,,,,,,01-35375163,
성명,,,,,,***,
상호,,,,,,한양대학교병원　　　,
,,,,,,,
총사용량,,"44,749.44 kWh",최대수요,"2,197.44 kW",무효전력량,,
역률최대,,지상 : 18시 30분 96.91 %,역률최소,지상 : 12시 30분 96.25 %,"지상 : 11,114.88 kVarh",,
,,진상 : 24시 00분 100.00 %,,진상 : 24시 00분 100.00 %,진상 : 0.00 kVarh,,
,,,,,,,
시,사용량 (kWh),최대수요 (kW),무효전력 (kVarh),,역률(%),,
,,,지상,진상,지상,진상,
1,"1,787.76","1,812.48",458.4,0,-,100,
2,"1,504.08","1,680.96",312.24,0,-,100,
3,"1,389.60","1,404.48",249.36,0,-,100,
4,"1,400.40","1,415.04",262.8,0,-,100,
5,"1,411.68","1,438.08",267.84,0,-,100,
6,"1,459.92","1,482.24",269.76,0,-,100,
7,"1,548.24","1,587.84",291.12,0,-,100,
8,"1,622.64","1,767.36",318.96,0,-,100,
9,"2,027.52","2,040.96",537.36,0,-,100,
10,"2,079.12","2,125.44",561.84,0,96.54,-,
11,"2,149.44","2,182.08",583.92,0,96.5,-,
12,"2,129.28","2,151.36",572.4,0,96.57,-,
13,"2,109.84","2,157.12",592.32,0,96.28,-,
14,"2,151.84","2,196.48",581.52,0,96.54,-,
15,"2,134.08","2,197.44",569.28,0,96.62,-,
16,"2,108.88","2,168.64",563.52,0,96.61,-,
17,"2,086.80","2,111.04",553.68,0,96.66,-,
18,"2,064.00","2,095.68",537.84,0,96.77,-,
19,"2,030.16","2,055.36",524.64,0,96.82,-,
20,"1,993.20","2,053.44",514.08,0,96.83,-,
21,"1,959.36","1,985.28",524.16,0,96.6,-,
22,"1,895.04","1,915.20",498.24,0,96.71,-,
23,"1,888.56","1,928.64",496.8,0,96.71,-,
24,"1,818.00","1,853.76",472.8,0,-,100,
,,,,,,,
시,사용량 (kWh),최대수요 (kW),무효전력 (kVarh),,역률(%),,
,,,지상,진상,지상,진상,
15,446.88,"1,787.52",115.44,0,96.82,100,
30,453.12,"1,812.48",120.72,0,96.63,100,
45,444.72,"1,778.88",110.88,0,97.03,100,
100,443.04,"1,772.16",111.36,0,96.98,100,
115,420.24,"1,680.96",97.44,0,97.42,100,
130,365.04,"1,460.16",74.88,0,97.96,100,
145,355.92,"1,423.68",67.2,0,98.26,100,
200,362.88,"1,451.52",72.72,0,98.05,100,
215,343.44,"1,373.76",62.4,0,98.39,100,
230,351.12,"1,404.48",65.04,0,98.33,100,
245,347.76,"1,391.04",61.2,0,98.49,100,
300,347.28,"1,389.12",60.72,0,98.51,100,
315,353.76,"1,415.04",66,0,98.3,100,
330,351.12,"1,404.48",66,0,98.28,100,
345,342,"1,368.00",63.36,0,98.33,100,
400,353.52,"1,414.08",67.44,0,98.23,100,
415,359.52,"1,438.08",71.04,0,98.1,100,
430,358.56,"1,434.24",71.04,0,98.09,100,
445,341.76,"1,367.04",60.48,0,98.47,100,
500,351.84,"1,407.36",65.28,0,98.32,100,
515,359.28,"1,437.12",67.92,0,98.26,100,
530,370.56,"1,482.24",72.72,0,98.13,100,
545,364.56,"1,458.24",66.48,0,98.38,100,
600,365.52,"1,462.08",62.64,0,98.56,100,
615,386.16,"1,544.64",74.4,0,98.19,100,
630,396.96,"1,587.84",80.4,0,98.01,100,
645,385.44,"1,541.76",69.12,0,98.43,100,
700,379.68,"1,518.72",67.2,0,98.47,100,
715,401.52,"1,606.08",81.6,0,98,100,
730,387.84,"1,551.36",71.76,0,98.33,100,
745,391.44,"1,565.76",71.76,0,98.36,100,
800,441.84,"1,767.36",93.84,0,97.82,100,
815,510.24,"2,040.96",135.6,0,96.65,100,
830,502.08,"2,008.32",134.88,0,96.58,100,
845,508.08,"2,032.32",134.64,0,96.66,100,
900,507.12,"2,028.48",132.24,0,96.76,100,
915,519.36,"2,077.44",138.96,0,96.6,100,
930,513.6,"2,054.40",133.44,0,96.79,100,
945,514.8,"2,059.20",141.36,0,96.43,100,
1000,531.36,"2,125.44",148.08,0,96.33,100,
1015,526.8,"2,107.20",140.16,0,96.64,100,
1030,545.52,"2,182.08",149.04,0,96.46,100,
1045,538.08,"2,152.32",145.68,0,96.52,100,
1100,539.04,"2,156.16",149.04,0,96.38,100,
1115,537.84,"2,151.36",147.36,0,96.45,100,
1130,532.08,"2,128.32",141.36,0,96.65,100,
1145,527.04,"2,108.16",140.16,0,96.64,100,
1200,532.32,"2,129.28",143.52,0,96.55,100,
1215,539.28,"2,157.12",152.64,0,96.22,100,
1230,524.64,"2,098.56",147.36,0,96.27,100,
1245,523.68,"2,094.72",147.6,0,96.25,100,
1300,522.24,"2,088.96",144.72,0,96.37,100,
1315,532.08,"2,128.32",143.28,0,96.56,100,
1330,531.6,"2,126.40",142.08,0,96.61,100,
1345,539.04,"2,156.16",146.64,0,96.49,100,
1400,549.12,"2,196.48",149.52,0,96.49,100,
1415,549.36,"2,197.44",149.52,0,96.49,100,
1430,532.08,"2,128.32",142.32,0,96.6,100,
1445,525.6,"2,102.40",139.2,0,96.67,100,
1500,527.04,"2,108.16",138.24,0,96.73,100,
1515,518.16,"2,072.64",133.92,0,96.82,100,
1530,522.24,"2,088.96",136.56,0,96.75,100,
1545,542.16,"2,168.64",149.52,0,96.4,100,
1600,526.32,"2,105.28",143.52,0,96.48,100,
1615,527.76,"2,111.04",140.88,0,96.62,100,
1630,524.88,"2,099.52",140.16,0,96.61,100,
1645,516.24,"2,064.96",136.08,0,96.7,100,
1700,517.92,"2,071.68",136.56,0,96.7,100,
1715,523.92,"2,095.68",138.48,0,96.68,100,
1730,520.32,"2,081.28",136.08,0,96.75,100,
1745,515.28,"2,061.12",134.88,0,96.74,100,
1800,504.48,"2,017.92",128.4,0,96.91,100,
