사용량종합현황,,,,,,,
,,,,,,,
일시,,,,,,2014년 12월 21일,
고객번호,,,,,,01-35375163,
성명,,,,,,***,
상호,,,,,,한양대학교병원　　　,
,,,,,,,
총사용량,,"39,408.48 kWh",최대수요,"1,858.56 kW",무효전력량,,
역률최대,,지상 : 19시 00분 97.45 %,역률최소,지상 : 23시 00분 96.87 %,"지상 : 9,505.20 kVarh",,
,,진상 : 24시 00분 100.00 %,,진상 : 24시 00분 100.00 %,진상 : 0.00 kVarh,,
,,,,,,,
시,사용량 (kWh),최대수요 (kW),무효전력 (kVarh),,역률(%),,
,,,지상,진상,지상,진상,
1,"1,469.76","1,497.60",370.56,0,-,100,
2,"1,461.36","1,483.20",344.4,0,-,100,
3,"1,454.16","1,488.96",361.92,0,-,100,
4,"1,447.92","1,468.80",355.2,0,-,100,
5,"1,461.60","1,486.08",347.52,0,-,100,
6,"1,473.84","1,491.84",318.96,0,-,100,
7,"1,613.52","1,672.32",367.2,0,-,100,
8,"1,692.48","1,712.64",393.84,0,-,100,
9,"1,737.36","1,755.84",416.16,0,-,100,
10,"1,805.76","1,844.16",456,0,96.96,-,
11,"1,790.40","1,858.56",436.8,0,97.15,-,
12,"1,816.32","1,858.56",443.52,0,97.15,-,
13,"1,770.24","1,788.48",435.36,0,97.11,-,
14,"1,788.72","1,791.36",434.4,0,97.18,-,
15,"1,795.20","1,831.68",434.64,0,97.19,-,
16,"1,748.64","1,774.08",414,0,97.31,-,
17,"1,733.04","1,768.32",425.52,0,97.12,-,
18,"1,713.60","1,731.84",402.24,0,97.35,-,
19,"1,680.00","1,690.56",388.08,0,97.43,-,
20,"1,680.72","1,704.00",405.6,0,97.21,-,
21,"1,636.08","1,670.40",387.6,0,97.31,-,
22,"1,606.80","1,641.60",399.84,0,97.04,-,
23,"1,535.28","1,558.08",387.6,0,96.96,-,
24,"1,495.68","1,522.56",378.24,0,-,100,
,,,,,,,
시,사용량 (kWh),최대수요 (kW),무효전력 (kVarh),,역률(%),,
,,,지상,진상,지상,진상,
15,374.4,"1,497.60",99.36,0,96.65,100,
30,368.4,"1,473.60",95.04,0,96.83,100,
45,366.48,"1,465.92",90.24,0,97.1,100,
100,360.48,"1,441.92",85.92,0,97.28,100,
115,370.8,"1,483.20",86.64,0,97.38,100,
130,368.88,"1,475.52",86.4,0,97.36,100,
145,360.48,"1,441.92",85.2,0,97.32,100,
200,361.2,"1,444.80",86.16,0,97.27,100,
215,372.24,"1,488.96",94.8,0,96.91,100,
230,366.72,"1,466.88",91.68,0,97.01,100,
245,358.8,"1,435.20",87.6,0,97.15,100,
300,356.4,"1,425.60",87.84,0,97.09,100,
315,358.8,"1,435.20",87.6,0,97.15,100,
330,367.2,"1,468.80",92.4,0,96.98,100,
345,360,"1,440.00",86.64,0,97.22,100,
400,361.92,"1,447.68",88.56,0,97.13,100,
415,361.68,"1,446.72",87.6,0,97.19,100,
430,369.84,"1,479.36",89.04,0,97.22,100,
445,371.52,"1,486.08",90.24,0,97.17,100,
500,358.56,"1,434.24",80.64,0,97.56,100,
515,361.2,"1,444.80",80.4,0,97.61,100,
530,369.36,"1,477.44",80.88,0,97.69,100,
545,370.32,"1,481.28",77.76,0,97.87,100,
600,372.96,"1,491.84",79.92,0,97.78,100,
615,397.92,"1,591.68",95.04,0,97.26,100,
630,394.08,"1,576.32",92.16,0,97.37,100,
645,403.44,"1,613.76",87.6,0,97.72,100,
700,418.08,"1,672.32",92.4,0,97.64,100,
715,420.48,"1,681.92",94.56,0,97.56,100,
730,421.92,"1,687.68",96.24,0,97.5,100,
745,421.92,"1,687.68",98.88,0,97.36,100,
800,428.16,"1,712.64",104.16,0,97.17,100,
815,438.96,"1,755.84",110.16,0,96.99,100,
830,434.4,"1,737.60",101.76,0,97.36,100,
845,432.24,"1,728.96",99.6,0,97.45,100,
900,431.76,"1,727.04",104.64,0,97.19,100,
915,436.56,"1,746.24",108.96,0,97.02,100,
930,453.36,"1,813.44",115.68,0,96.9,100,
945,461.04,"1,844.16",117.36,0,96.91,100,
1000,454.8,"1,819.20",114,0,97,100,
1015,444.96,"1,779.84",108.24,0,97.17,100,
1030,435.6,"1,742.40",105.6,0,97.19,100,
1045,445.2,"1,780.80",106.32,0,97.26,100,
1100,464.64,"1,858.56",116.64,0,96.99,100,
1115,464.64,"1,858.56",115.92,0,97.03,100,
1130,450,"1,800.00",108.24,0,97.23,100,
1145,454.08,"1,816.32",109.44,0,97.22,100,
1200,447.6,"1,790.40",109.92,0,97.11,100,
1215,441.6,"1,766.40",106.56,0,97.21,100,
1230,438.24,"1,752.96",105.84,0,97.21,100,
1245,447.12,"1,788.48",112.8,0,96.96,100,
1300,443.28,"1,773.12",110.16,0,97.05,100,
1315,447.12,"1,788.48",111.36,0,97.04,100,
1330,447.84,"1,791.36",109.2,0,97.15,100,
1345,447.12,"1,788.48",107.04,0,97.25,100,
1400,446.64,"1,786.56",106.8,0,97.26,100,
1415,455.76,"1,823.04",110.88,0,97.17,100,
1430,457.92,"1,831.68",115.2,0,96.98,100,
1445,441.12,"1,764.48",104.4,0,97.31,100,
1500,440.4,"1,761.60",104.16,0,97.32,100,
1515,440.16,"1,760.64",104.88,0,97.28,100,
1530,443.52,"1,774.08",102.96,0,97.41,100,
1545,431.04,"1,724.16",100.56,0,97.38,100,
1600,433.92,"1,735.68",105.6,0,97.16,100,
1615,442.08,"1,768.32",111.84,0,96.95,100,
1630,436.08,"1,744.32",108.48,0,97.04,100,
1645,429.36,"1,717.44",102.96,0,97.24,100,
1700,425.52,"1,702.08",102.24,0,97.23,100,
1715,425.28,"1,701.12",99.36,0,97.38,100,
1730,425.04,"1,700.16",99.36,0,97.37,100,
1745,430.32,"1,721.28",100.32,0,97.39,100,
1800,432.96,"1,731.84",103.2,0,97.27,100,
1815,422.64,"1,690.56",97.92,0,97.42,100,
1830,418.8,"1,675.20",97.2,0,97.41,100,
