사용량종합현황,,,,,,,
,,,,,,,
일시,,,,,,2014년 12월 11일,
고객번호,,,,,,01-35375163,
성명,,,,,,***,
상호,,,,,,한양대학교병원　　　,
,,,,,,,
총사용량,,"47,635.92 kWh",최대수요,"2,707.20 kW",무효전력량,,
역률최대,,지상 : 10시 30분 97.23 %,역률최소,지상 : 16시 30분 96.56 %,"지상 : 12,024.00 kVarh",,
,,진상 : 24시 00분 100.00 %,,진상 : 24시 00분 100.00 %,진상 : 0.00 kVarh,,
,,,,,,,
시,사용량 (kWh),최대수요 (kW),무효전력 (kVarh),,역률(%),,
,,,지상,진상,지상,진상,
1,"1,410.48","1,424.64",369.6,0,-,100,
2,"1,376.64","1,397.76",365.04,0,-,100,
3,"1,370.64","1,385.28",372.96,0,-,100,
4,"1,343.04","1,354.56",334.56,0,-,100,
5,"1,451.28","1,483.20",358.32,0,-,100,
6,"1,548.00","1,577.28",370.8,0,-,100,
7,"1,780.32","1,845.12",415.44,0,-,100,
8,"2,085.12","2,213.76",540.96,0,-,100,
9,"2,387.28","2,497.92",610.08,0,-,100,
10,"2,524.08","2,530.56",629.76,0,97.03,-,
11,"2,610.72","2,707.20",646.32,0,97.07,-,
12,"2,605.20","2,630.40",632.88,0,97.17,-,
13,"2,544.24","2,592.00",637.44,0,97,-,
14,"2,535.36","2,565.12",656.88,0,96.8,-,
15,"2,539.20","2,561.28",649.92,0,96.88,-,
16,"2,471.04","2,486.40",643.44,0,96.77,-,
17,"2,435.04","2,470.08",634.32,0,96.77,-,
18,"2,302.56","2,446.08",576.48,0,97.01,-,
19,"1,987.92","2,038.08",485.28,0,97.15,-,
20,"1,891.92","1,927.68",475.44,0,96.98,-,
21,"1,740.96","1,783.68",423.12,0,97.17,-,
22,"1,660.56","1,696.32",404.4,0,97.16,-,
23,"1,573.44","1,603.20",406.08,0,96.83,-,
24,"1,460.88","1,520.64",384.48,0,-,100,
,,,,,,,
시,사용량 (kWh),최대수요 (kW),무효전력 (kVarh),,역률(%),,
,,,지상,진상,지상,진상,
15,356.16,"1,424.64",95.52,0,96.59,100,
30,352.56,"1,410.24",90.48,0,96.86,100,
45,354.72,"1,418.88",94.08,0,96.66,100,
100,347.04,"1,388.16",89.52,0,96.83,100,
115,349.44,"1,397.76",90.72,0,96.79,100,
130,342.72,"1,370.88",91.2,0,96.64,100,
145,339.36,"1,357.44",89.04,0,96.73,100,
200,345.12,"1,380.48",94.08,0,96.48,100,
215,338.88,"1,355.52",91.2,0,96.56,100,
230,343.2,"1,372.80",92.64,0,96.54,100,
245,346.32,"1,385.28",97.44,0,96.26,100,
300,342.24,"1,368.96",91.68,0,96.59,100,
315,338.64,"1,354.56",85.2,0,96.98,100,
330,334.8,"1,339.20",82.32,0,97.11,100,
345,332.64,"1,330.56",82.08,0,97.09,100,
400,336.96,"1,347.84",84.96,0,96.97,100,
415,354.72,"1,418.88",90.48,0,96.9,100,
430,358.08,"1,432.32",87.84,0,97.12,100,
445,367.68,"1,470.72",90.24,0,97.12,100,
500,370.8,"1,483.20",89.76,0,97.19,100,
515,381.12,"1,524.48",94.32,0,97.07,100,
530,382.32,"1,529.28",91.68,0,97.24,100,
545,390.24,"1,560.96",92.4,0,97.31,100,
600,394.32,"1,577.28",92.4,0,97.36,100,
615,416.4,"1,665.60",95.04,0,97.49,100,
630,442.8,"1,771.20",102.48,0,97.42,100,
645,459.84,"1,839.36",110.16,0,97.25,100,
700,461.28,"1,845.12",107.76,0,97.38,100,
715,477.12,"1,908.48",113.76,0,97.27,100,
730,513.84,"2,055.36",133.68,0,96.78,100,
745,540.72,"2,162.88",145.2,0,96.58,100,
800,553.44,"2,213.76",148.32,0,96.59,100,
815,571.68,"2,286.72",150.48,0,96.71,100,
830,591.36,"2,365.44",150.72,0,96.9,100,
845,599.76,"2,399.04",147.36,0,97.11,100,
900,624.48,"2,497.92",161.52,0,96.81,100,
915,630,"2,520.00",163.68,0,96.79,100,
930,632.64,"2,530.56",157.44,0,97.04,100,
945,630.96,"2,523.84",154.32,0,97.14,100,
1000,630.48,"2,521.92",154.32,0,97.13,100,
1015,632.88,"2,531.52",150.48,0,97.29,100,
1030,647.28,"2,589.12",157.44,0,97.17,100,
1045,676.8,"2,707.20",174.48,0,96.83,100,
1100,653.76,"2,615.04",163.92,0,97,100,
1115,657.6,"2,630.40",159.6,0,97.18,100,
1130,654.48,"2,617.92",156.72,0,97.25,100,
1145,642.48,"2,569.92",152.88,0,97.28,100,
1200,650.64,"2,602.56",163.68,0,96.98,100,
1215,648,"2,592.00",166.08,0,96.87,100,
1230,640.56,"2,562.24",162.24,0,96.94,100,
1245,630,"2,520.00",153.6,0,97.15,100,
1300,625.68,"2,502.72",155.52,0,97.05,100,
1315,637.92,"2,551.68",168.72,0,96.68,100,
1330,641.28,"2,565.12",167.28,0,96.76,100,
1345,629.52,"2,518.08",160.08,0,96.92,100,
1400,626.64,"2,506.56",160.8,0,96.86,100,
1415,636.72,"2,546.88",158.88,0,97.02,100,
1430,640.32,"2,561.28",160.8,0,96.99,100,
1445,631.44,"2,525.76",164.64,0,96.76,100,
1500,630.72,"2,522.88",165.6,0,96.72,100,
1515,620.16,"2,480.64",160.56,0,96.81,100,
1530,620.16,"2,480.64",158.88,0,96.87,100,
1545,621.6,"2,486.40",162,0,96.77,100,
1600,609.12,"2,436.48",162,0,96.64,100,
1615,608.4,"2,433.60",165.6,0,96.49,100,
1630,617.52,"2,470.08",164.4,0,96.63,100,
1645,607.92,"2,431.68",154.56,0,96.92,100,
1700,601.2,"2,404.80",149.76,0,97.03,100,
1715,611.52,"2,446.08",153.6,0,96.99,100,
1730,590.4,"2,361.60",145.92,0,97.08,100,
1745,563.76,"2,255.04",141.84,0,96.98,100,
1800,536.88,"2,147.52",135.12,0,96.98,100,
1815,509.52,"2,038.08",121.68,0,97.26,100,
1830,498.24,"1,992.96",121.92,0,97.13,100,
1845,494.4,"1,977.60",118.8,0,97.23,100,
1900,485.76,"1,943.04",122.88,0,96.95,100,
1915,481.92,"1,927.68",122.64,0,96.91,100,
1930,480.72,"1,922.88",120.48,0,97,100,
1945,474.72,"1,898.88",120.72,0,96.92,100,
2000,454.56,"1,818.24",111.6,0,97.12,100,
2015,445.92,"1,783.68",109.92,0,97.09,100,
2030,429.6,"1,718.40",101.52,0,97.32,100,
2045,436.56,"1,746.24",106.56,0,97.15,100,
2100,428.88,"1,715.52",105.12,0,97.13,100,
2115,423.36,"1,693.44",101.04,0,97.27,100,
2130,424.08,"1,696.32",104.4,0,97.1,100,
2145,413.04,"1,652.16",102.48,0,97.06,100,
2200,400.08,"1,600.32",96.48,0,97.21,100,
2215,388.32,"1,553.28",96.48,0,97.05,100,
2230,400.8,"1,603.20",104.64,0,96.76,100,
2245,395.04,"1,580.16",102.96,0,96.77,100,
2300,389.28,"1,557.12",102,0,96.73,100,
2315,380.16,"1,520.64",99.84,0,96.72,100,
2330,362.64,"1,450.56",94.8,0,96.75,100,
2345,357.12,"1,428.48",92.16,0,96.83,100,
2400,360.96,"1,443.84",97.68,0,96.53,100,
,,,,,,,
확인자,,,,,,(印),
