사용량종합현황,,,,,,,
,,,,,,,
일시,,,,,,2014년 10월 04일,
고객번호,,,,,,01-35375163,
성명,,,,,,***,
상호,,,,,,한양대학교병원　　　,
,,,,,,,
총사용량,,"35,617.92 kWh",최대수요,"1,934.40 kW",무효전력량,,
역률최대,,지상 : 23시 00분 99.98 %,역률최소,지상 : 12시 30분 99.27 %,"지상 : 2,421.84 kVarh",,
,,진상 : 24시 00분 100.00 %,,진상 : 24시 00분 100.00 %,진상 : 9.84 kVarh,,
,,,,,,,
시,사용량 (kWh),최대수요 (kW),무효전력 (kVarh),,역률(%),,
,,,지상,진상,지상,진상,
1,"1,177.44","1,219.20",30.96,0.96,-,100,
2,"1,134.96","1,151.04",18.48,2.16,-,100,
3,"1,129.20","1,137.60",22.56,2.4,-,100,
4,"1,146.48","1,176.96",24.24,0.48,-,100,
5,"1,216.32","1,243.20",35.28,0,-,100,
6,"1,369.68","1,409.28",60.24,0,-,100,
7,"1,436.88","1,460.16",62.4,0,-,100,
8,"1,565.52","1,602.24",115.44,0,-,100,
9,"1,771.68","1,860.48",167.28,0,-,100,
10,"1,864.56","1,922.88",189.6,0,99.49,-,
11,"1,907.28","1,915.20",198,0,99.47,-,
12,"1,905.84","1,934.40",222,0,99.33,-,
13,"1,832.64","1,914.24",217.68,0,99.3,-,
14,"1,697.28","1,720.32",164.16,0,99.54,-,
15,"1,649.04","1,679.04",156.72,0,99.55,-,
16,"1,625.04","1,665.60",149.52,0,99.58,-,
17,"1,584.00","1,632.00",141.6,0,99.6,-,
18,"1,545.60","1,570.56",106.08,0,99.77,-,
19,"1,469.04","1,498.56",81.84,0,99.85,-,
20,"1,436.16","1,467.84",87.84,0,99.81,-,
21,"1,380.96","1,456.32",70.08,0,99.87,-,
22,"1,327.20","1,333.44",44.88,0,99.94,-,
23,"1,256.88","1,344.00",38.4,0.96,99.95,-,
24,"1,188.24","1,210.56",16.56,2.88,-,100,
,,,,,,,
시,사용량 (kWh),최대수요 (kW),무효전력 (kVarh),,역률(%),,
,,,지상,진상,지상,진상,
15,289.92,"1,159.68",7.44,0.24,99.97,100,
30,295.92,"1,183.68",8.16,0,99.96,100,
45,304.8,"1,219.20",12.72,0,99.91,100,
100,286.8,"1,147.20",2.64,0.72,100,100,
115,285.12,"1,140.48",3.12,0.72,99.99,100,
130,284.16,"1,136.64",5.04,0.48,99.98,100,
145,287.76,"1,151.04",6,0.24,99.98,100,
200,277.92,"1,111.68",4.32,0.72,99.99,100,
215,278.64,"1,114.56",4.32,0.48,99.99,100,
230,282,"1,128.00",4.8,0.96,99.99,100,
245,284.4,"1,137.60",7.2,0.72,99.97,100,
300,284.16,"1,136.64",6.24,0.24,99.98,100,
315,282.48,"1,129.92",5.52,0.24,99.98,100,
330,282.96,"1,131.84",6.24,0,99.98,100,
345,286.8,"1,147.20",4.8,0.24,99.99,100,
400,294.24,"1,176.96",7.68,0,99.97,100,
415,300,"1,200.00",9.12,0,99.95,100,
430,301.92,"1,207.68",9.36,0,99.95,100,
445,303.6,"1,214.40",6.48,0,99.98,100,
500,310.8,"1,243.20",10.32,0,99.94,100,
515,325.44,"1,301.76",11.04,0,99.94,100,
530,346.32,"1,385.28",18,0,99.87,100,
545,345.6,"1,382.40",14.16,0,99.92,100,
600,352.32,"1,409.28",17.04,0,99.88,100,
615,359.04,"1,436.16",15.6,0,99.91,100,
630,360.72,"1,442.88",18.48,0,99.87,100,
645,352.08,"1,408.32",12.48,0,99.94,100,
700,365.04,"1,460.16",15.84,0,99.91,100,
715,385.92,"1,543.68",24.96,0,99.79,100,
730,400.56,"1,602.24",35.76,0,99.6,100,
745,390,"1,560.00",29.04,0,99.72,100,
800,389.04,"1,556.16",25.68,0,99.78,100,
815,420.48,"1,681.92",34.08,0,99.67,100,
830,444.96,"1,779.84",41.76,0,99.56,100,
845,441.12,"1,764.48",40.56,0,99.58,100,
900,465.12,"1,860.48",50.88,0,99.41,100,
915,480.72,"1,922.88",53.76,0,99.38,100,
