사용량종합현황,,,,,,,
,,,,,,,
일시,,,,,,2015년 07월 18일,
고객번호,,,,,,01-35375163,
성명,,,,,,***,
상호,,,,,,한양대학교병원　　　,
,,,,,,,
총사용량,,"45,650.88 kWh",최대수요,"2,510.40 kW",무효전력량,,
역률최대,,지상 : 22시 30분 96.00 %,역률최소,지상 : 12시 30분 95.29 %,"지상 : 12,909.12 kVarh",,
,,진상 : 24시 00분 100.00 %,,진상 : 24시 00분 100.00 %,진상 : 0.00 kVarh,,
,,,,,,,
시,사용량 (kWh),최대수요 (kW),무효전력 (kVarh),,역률(%),,
,,,지상,진상,지상,진상,
1,"1,411.92","1,592.64",358.32,0,-,100,
2,"1,301.04","1,320.00",290.4,0,-,100,
3,"1,280.16","1,294.08",291.84,0,-,100,
4,"1,258.32","1,270.08",297.36,0,-,100,
5,"1,296.48","1,374.72",274.56,0,-,100,
6,"1,429.44","1,455.36",289.68,0,-,100,
7,"1,520.64","1,534.08",311.04,0,-,100,
8,"1,655.52","1,688.64",330.72,0,-,100,
9,"2,309.28","2,462.40",658.08,0,-,100,
10,"2,455.92","2,509.44",750.24,0,95.64,-,
11,"2,480.16","2,506.56",745.92,0,95.76,-,
12,"2,490.00","2,510.40",770.88,0,95.53,-,
13,"2,384.64","2,465.28",741.12,0,95.49,-,
14,"2,237.28","2,270.40",663.12,0,95.88,-,
15,"2,202.96","2,234.88",672.48,0,95.64,-,
16,"2,168.64","2,234.88",675.36,0,95.48,-,
17,"2,173.92","2,215.68",654,0,95.76,-,
18,"2,092.56","2,130.24",642.72,0,95.59,-,
19,"2,022.96","2,064.96",619.44,0,95.62,-,
20,"2,000.64","2,029.44",602.4,0,95.75,-,
21,"1,934.64","1,986.24",586.8,0,95.69,-,
22,"1,884.72","1,917.12",565.68,0,95.78,-,
23,"1,847.52","1,848.96",552.96,0,95.8,-,
24,"1,811.52","1,850.88",564,0,-,100,
,,,,,,,
시,사용량 (kWh),최대수요 (kW),무효전력 (kVarh),,역률(%),,
,,,지상,진상,지상,진상,
15,398.16,"1,592.64",115.44,0,96.04,100,
30,362.16,"1,448.64",96.24,0,96.65,100,
45,326.16,"1,304.64",75.12,0,97.45,100,
100,325.44,"1,301.76",71.52,0,97.67,100,
115,322.56,"1,290.24",69.6,0,97.75,100,
130,322.32,"1,289.28",69.6,0,97.75,100,
145,330,"1,320.00",76.8,0,97.4,100,
200,326.16,"1,304.64",74.4,0,97.5,100,
215,318,"1,272.00",70.32,0,97.64,100,
230,320.16,"1,280.64",73.2,0,97.48,100,
245,318.48,"1,273.92",72,0,97.54,100,
300,323.52,"1,294.08",76.32,0,97.33,100,
315,315.12,"1,260.48",73.44,0,97.39,100,
330,317.52,"1,270.08",76.56,0,97.21,100,
345,312.72,"1,250.88",73.68,0,97.33,100,
400,312.96,"1,251.84",73.68,0,97.34,100,
415,315.12,"1,260.48",67.92,0,97.76,100,
430,310.8,"1,243.20",65.52,0,97.85,100,
445,326.88,"1,307.52",68.64,0,97.87,100,
500,343.68,"1,374.72",72.48,0,97.85,100,
515,348.96,"1,395.84",72.48,0,97.91,100,
