사용량종합현황,,,,,,,
,,,,,,,
일시,,,,,,2014년 12월 08일,
고객번호,,,,,,01-35375163,
성명,,,,,,***,
상호,,,,,,한양대학교병원　　　,
,,,,,,,
총사용량,,"47,521.44 kWh",최대수요,"2,709.12 kW",무효전력량,,
역률최대,,지상 : 20시 00분 97.56 %,역률최소,지상 : 16시 00분 96.80 %,"지상 : 11,718.48 kVarh",,
,,진상 : 24시 00분 100.00 %,,진상 : 24시 00분 100.00 %,진상 : 0.00 kVarh,,
,,,,,,,
시,사용량 (kWh),최대수요 (kW),무효전력 (kVarh),,역률(%),,
,,,지상,진상,지상,진상,
1,"1,389.12","1,403.52",363.6,0,-,100,
2,"1,389.12","1,419.84",349.68,0,-,100,
3,"1,351.92","1,364.16",336.96,0,-,100,
4,"1,362.48","1,399.68",346.56,0,-,100,
5,"1,483.44","1,500.48",367.44,0,-,100,
6,"1,602.00","1,677.12",374.64,0,-,100,
7,"1,773.84","1,839.36",403.44,0,-,100,
8,"2,089.68","2,244.48",541.68,0,-,100,
9,"2,468.88","2,539.20",637.92,0,-,100,
10,"2,589.60","2,605.44",641.76,0,97.06,-,
11,"2,643.84","2,709.12",649.2,0,97.12,-,
12,"2,654.40","2,690.88",679.68,0,96.87,-,
13,"2,554.56","2,585.28",637.44,0,97.02,-,
14,"2,541.36","2,572.80",627.12,0,97.09,-,
15,"2,493.36","2,522.88",606.24,0,97.17,-,
16,"2,441.04","2,472.96",612,0,97,-,
17,"2,362.08","2,400.00",577.44,0,97.14,-,
18,"2,224.56","2,361.60",531.12,0,97.27,-,
19,"1,938.96","1,974.72",458.88,0,97.31,-,
20,"1,827.12","1,872.96",429.6,0,97.35,-,
21,"1,727.76","1,763.52",412.56,0,97.27,-,
22,"1,638.96","1,688.64",388.32,0,97.31,-,
23,"1,509.84","1,552.32",370.56,0,97.12,-,
24,"1,463.52","1,503.36",374.64,0,-,100,
,,,,,,,
시,사용량 (kWh),최대수요 (kW),무효전력 (kVarh),,역률(%),,
,,,지상,진상,지상,진상,
15,347.52,"1,390.08",93.12,0,96.59,100,
30,350.88,"1,403.52",93.84,0,96.6,100,
45,348.72,"1,394.88",92.16,0,96.68,100,
100,342,"1,368.00",84.48,0,97.08,100,
115,346.32,"1,385.28",84.96,0,97.12,100,
130,349.92,"1,399.68",88.32,0,96.96,100,
145,354.96,"1,419.84",92.4,0,96.77,100,
200,337.92,"1,351.68",84,0,97.05,100,
215,341.04,"1,364.16",84.96,0,97.03,100,
230,339.6,"1,358.40",84.48,0,97.04,100,
245,336.24,"1,344.96",84,0,97.02,100,
300,335.04,"1,340.16",83.52,0,97.03,100,
315,338.16,"1,352.64",84.48,0,97.02,100,
330,336.72,"1,346.88",84.72,0,96.98,100,
345,337.68,"1,350.72",86.16,0,96.9,100,
400,349.92,"1,399.68",91.2,0,96.77,100,
415,368.4,"1,473.60",98.4,0,96.61,100,
430,368.88,"1,475.52",91.44,0,97.06,100,
445,371.04,"1,484.16",88.56,0,97.27,100,
500,375.12,"1,500.48",89.04,0,97.3,100,
515,382.8,"1,531.20",88.08,0,97.45,100,
530,396.48,"1,585.92",91.2,0,97.46,100,
545,403.44,"1,613.76",92.16,0,97.49,100,
600,419.28,"1,677.12",103.2,0,97.1,100,
615,430.08,"1,720.32",102.24,0,97.29,100,
630,438.96,"1,755.84",99.12,0,97.54,100,
645,444.96,"1,779.84",97.92,0,97.66,100,
700,459.84,"1,839.36",104.16,0,97.53,100,
715,487.2,"1,948.80",117.84,0,97.2,100,
730,518.16,"2,072.64",135.36,0,96.75,100,
745,523.2,"2,092.80",137.76,0,96.7,100,
800,561.12,"2,244.48",150.72,0,96.58,100,
815,591.36,"2,365.44",159.36,0,96.56,100,
830,608.16,"2,432.64",158.64,0,96.76,100,
845,634.8,"2,539.20",161.04,0,96.93,100,
900,634.56,"2,538.24",158.88,0,97.01,100,
915,640.08,"2,560.32",162,0,96.94,100,
930,648,"2,592.00",161.52,0,97.03,100,
945,651.36,"2,605.44",161.04,0,97.08,100,
1000,650.16,"2,600.64",157.2,0,97.2,100,
1015,650.88,"2,603.52",156.24,0,97.24,100,
1030,651.6,"2,606.40",157.44,0,97.2,100,
1045,664.08,"2,656.32",165.36,0,97.04,100,
1100,677.28,"2,709.12",170.16,0,96.99,100,
1115,665.52,"2,662.08",167.76,0,96.97,100,
1130,672.72,"2,690.88",171.12,0,96.91,100,
