사용량종합현황,,,,,,,
,,,,,,,
일시,,,,,,2014년 12월 18일,
고객번호,,,,,,01-35375163,
성명,,,,,,***,
상호,,,,,,한양대학교병원　　　,
,,,,,,,
총사용량,,"50,326.56 kWh",최대수요,"2,875.20 kW",무효전력량,,
역률최대,,지상 : 19시 30분 97.55 %,역률최소,지상 : 11시 00분 96.85 %,"지상 : 12,267.12 kVarh",,
,,진상 : 24시 00분 100.00 %,,진상 : 24시 00분 100.00 %,진상 : 0.00 kVarh,,
,,,,,,,
시,사용량 (kWh),최대수요 (kW),무효전력 (kVarh),,역률(%),,
,,,지상,진상,지상,진상,
1,"1,496.88","1,539.84",398.4,0,-,100,
2,"1,472.64","1,484.16",380.88,0,-,100,
3,"1,500.72","1,538.88",403.92,0,-,100,
4,"1,476.48","1,499.52",383.76,0,-,100,
5,"1,599.60","1,666.56",404.88,0,-,100,
6,"1,713.84","1,765.44",389.52,0,-,100,
7,"1,932.96","1,993.92",439.68,0,-,100,
8,"2,252.88","2,376.00",563.04,0,-,100,
9,"2,575.68","2,683.20",647.52,0,-,100,
10,"2,790.00","2,833.92",694.32,0,97.04,-,
11,"2,812.32","2,875.20",711.6,0,96.94,-,
12,"2,808.00","2,828.16",711.84,0,96.93,-,
13,"2,653.68","2,672.64",631.44,0,97.28,-,
14,"2,597.04","2,658.24",608.16,0,97.37,-,
15,"2,634.96","2,674.56",620.88,0,97.33,-,
16,"2,556.72","2,576.64",598.32,0,97.37,-,
17,"2,496.24","2,546.88",598.8,0,97.24,-,
18,"2,361.36","2,472.00",549.12,0,97.4,-,
19,"2,071.92","2,174.40",480.96,0,97.41,-,
20,"1,901.52","1,914.24",445.68,0,97.36,-,
21,"1,780.56","1,805.76",426.72,0,97.25,-,
22,"1,728.24","1,763.52",409.2,0,97.31,-,
23,"1,583.28","1,616.64",388.56,0,97.12,-,
24,"1,529.04","1,537.92",379.92,0,-,100,
,,,,,,,
시,사용량 (kWh),최대수요 (kW),무효전력 (kVarh),,역률(%),,
,,,지상,진상,지상,진상,
