사용량종합현황,,,,,,,
,,,,,,,
일시,,,,,,2015년 07월 26일,
고객번호,,,,,,01-35375163,
성명,,,,,,***,
상호,,,,,,한양대학교병원　　　,
,,,,,,,
총사용량,,"49,373.76 kWh",최대수요,"2,336.64 kW",무효전력량,,
역률최대,,지상 : 20시 00분 97.13 %,역률최소,지상 : 17시 30분 96.27 %,"지상 : 12,854.64 kVarh",,
,,진상 : 24시 00분 100.00 %,,진상 : 24시 00분 100.00 %,진상 : 0.00 kVarh,,
,,,,,,,
시,사용량 (kWh),최대수요 (kW),무효전력 (kVarh),,역률(%),,
,,,지상,진상,지상,진상,
1,"1,878.96","1,933.44",501.6,0,-,100,
2,"1,844.64","1,852.80",493.68,0,-,100,
3,"1,848.24","1,882.56",485.04,0,-,100,
4,"1,813.44","1,821.12",475.44,0,-,100,
5,"1,835.52","1,873.92",486.48,0,-,100,
6,"1,912.32","1,995.84",486.48,0,-,100,
7,"2,030.64","2,038.08",517.68,0,-,100,
8,"2,070.00","2,095.68",528.24,0,-,100,
9,"2,069.76","2,104.32",510.72,0,-,100,
10,"2,099.28","2,131.20",528.48,0,96.97,-,
11,"2,158.08","2,208.00",548.4,0,96.92,-,
12,"2,158.08","2,170.56",557.04,0,96.83,-,
13,"2,189.52","2,213.76",565.68,0,96.82,-,
14,"2,223.36","2,258.88",597.84,0,96.57,-,
15,"2,220.24","2,231.04",597.12,0,96.57,-,
16,"2,243.76","2,277.12",618,0,96.41,-,
17,"2,268.48","2,316.48",620.64,0,96.46,-,
18,"2,246.40","2,336.64",616.32,0,96.44,-,
19,"2,165.76","2,187.84",540.48,0,97.02,-,
20,"2,154.48","2,169.60",529.92,0,97.11,-,
21,"2,070.96","2,111.04",529.68,0,96.88,-,
22,"2,003.04","2,022.72",533.76,0,96.63,-,
23,"1,956.24","1,975.68",503.28,0,96.85,-,
24,"1,912.56","1,955.52",482.64,0,-,100,
,,,,,,,
시,사용량 (kWh),최대수요 (kW),무효전력 (kVarh),,역률(%),,
,,,지상,진상,지상,진상,
15,483.36,"1,933.44",131.28,0,96.5,100,
30,469.44,"1,877.76",124.56,0,96.66,100,
45,463.44,"1,853.76",122.16,0,96.7,100,
100,462.72,"1,850.88",123.6,0,96.61,100,
115,463.2,"1,852.80",123.12,0,96.64,100,
130,462.96,"1,851.84",125.76,0,96.5,100,
145,460.08,"1,840.32",125.52,0,96.47,100,
200,458.4,"1,833.60",119.28,0,96.78,100,
215,470.64,"1,882.56",127.92,0,96.5,100,
230,461.04,"1,844.16",121.68,0,96.69,100,
245,459.36,"1,837.44",117.36,0,96.89,100,
300,457.2,"1,828.80",118.08,0,96.82,100,
315,455.28,"1,821.12",119.76,0,96.71,100,
330,451.2,"1,804.80",118.08,0,96.74,100,
345,454.08,"1,816.32",118.08,0,96.78,100,
400,452.88,"1,811.52",119.52,0,96.69,100,
415,460.32,"1,841.28",125.28,0,96.49,100,
430,468.48,"1,873.92",128.88,0,96.42,100,
445,453.12,"1,812.48",117.12,0,96.82,100,
500,453.6,"1,814.40",115.2,0,96.92,100,
515,466.32,"1,865.28",119.04,0,96.89,100,
530,471.36,"1,885.44",118.32,0,96.99,100,
545,475.68,"1,902.72",119.52,0,96.99,100,
600,498.96,"1,995.84",129.6,0,96.79,100,
615,508.32,"2,033.28",132.96,0,96.75,100,
630,504.96,"2,019.84",127.92,0,96.94,100,
645,509.52,"2,038.08",129.6,0,96.91,100,
700,507.84,"2,031.36",127.2,0,97,100,
715,523.92,"2,095.68",137.04,0,96.75,100,
730,518.16,"2,072.64",133.44,0,96.84,100,
745,519.84,"2,079.36",133.2,0,96.87,100,
800,508.08,"2,032.32",124.56,0,97.12,100,
815,506.64,"2,026.56",121.2,0,97.26,100,
830,518.4,"2,073.60",126.72,0,97.14,100,
845,518.64,"2,074.56",129.12,0,97.04,100,
900,526.08,"2,104.32",133.68,0,96.92,100,
915,532.8,"2,131.20",135.84,0,96.9,100,
930,520.8,"2,083.20",132.24,0,96.92,100,
945,519.84,"2,079.36",128.4,0,97.08,100,
1000,525.84,"2,103.36",132,0,96.99,100,
1015,532.08,"2,128.32",132.72,0,97.03,100,
1030,538.8,"2,155.20",136.08,0,96.96,100,
1045,535.2,"2,140.80",133.44,0,97.03,100,
1100,552,"2,208.00",146.16,0,96.67,100,
1115,542.64,"2,170.56",141.12,0,96.78,100,
1130,536.88,"2,147.52",138,0,96.85,100,
1145,539.04,"2,156.16",139.2,0,96.82,100,
1200,539.52,"2,158.08",138.72,0,96.85,100,
1215,543.12,"2,172.48",139.2,0,96.87,100,
1230,553.44,"2,213.76",145.92,0,96.7,100,
1245,550.56,"2,202.24",142.08,0,96.83,100,
1300,542.4,"2,169.60",138.48,0,96.89,100,
1315,548.16,"2,192.64",145.92,0,96.63,100,
1330,550.32,"2,201.28",145.68,0,96.67,100,
1345,564.72,"2,258.88",151.68,0,96.58,100,
1400,560.16,"2,240.64",154.56,0,96.4,100,
1415,554.4,"2,217.60",149.76,0,96.54,100,
1430,550.8,"2,203.20",145.2,0,96.7,100,
1445,557.76,"2,231.04",151.44,0,96.51,100,
1500,557.28,"2,229.12",150.72,0,96.53,100,
1515,554.64,"2,218.56",150.24,0,96.52,100,
1530,569.28,"2,277.12",159.12,0,96.31,100,
1545,564.72,"2,258.88",157.44,0,96.33,100,
1600,555.12,"2,220.48",151.2,0,96.49,100,
1615,553.2,"2,212.80",150,0,96.51,100,
1630,567.84,"2,271.36",154.56,0,96.49,100,
1645,568.32,"2,273.28",153.84,0,96.53,100,
1700,579.12,"2,316.48",162.24,0,96.29,100,
1715,584.16,"2,336.64",167.52,0,96.13,100,
1730,559.44,"2,237.76",153.84,0,96.42,100,
1745,555.6,"2,222.40",151.68,0,96.47,100,
1800,547.2,"2,188.80",143.28,0,96.74,100,
1815,535.2,"2,140.80",130.32,0,97.16,100,
1830,540.72,"2,162.88",134.88,0,97.03,100,
1845,546.96,"2,187.84",140.4,0,96.86,100,
1900,542.88,"2,171.52",134.88,0,97.05,100,
1915,542.4,"2,169.60",135.12,0,97.03,100,
1930,535.2,"2,140.80",131.28,0,97.12,100,
1945,537.84,"2,151.36",129.36,0,97.23,100,
2000,539.04,"2,156.16",134.16,0,97.04,100,
2015,527.76,"2,111.04",136.8,0,96.8,100,
2030,511.68,"2,046.72",126.48,0,97.08,100,
2045,516.24,"2,064.96",132,0,96.88,100,
2100,515.28,"2,061.12",134.4,0,96.76,100,
2115,505.68,"2,022.72",132.48,0,96.74,100,
2130,497.04,"1,988.16",130.56,0,96.72,100,
2145,502.8,"2,011.20",137.28,0,96.47,100,
2200,497.52,"1,990.08",133.44,0,96.59,100,
2215,493.92,"1,975.68",130.8,0,96.67,100,
2230,490.8,"1,963.20",125.28,0,96.89,100,
2245,489.6,"1,958.40",124.32,0,96.92,100,
2300,481.92,"1,927.68",122.88,0,96.9,100,
2315,482.16,"1,928.64",126.72,0,96.72,100,
2330,488.88,"1,955.52",134.4,0,96.42,100,
2345,479.52,"1,918.08",114.72,0,97.26,100,
2400,462,"1,848.00",106.8,0,97.43,100,
,,,,,,,
확인자,,,,,,(印),
