사용량종합현황,,,,,,,
,,,,,,,
일시,,,,,,2014년 09월 14일,
고객번호,,,,,,01-35375163,
성명,,,,,,***,
상호,,,,,,한양대학교병원　　　,
,,,,,,,
총사용량,,"41,025.84 kWh",최대수요,"2,016.96 kW",무효전력량,,
역률최대,,지상 : 10시 00분 98.66 %,역률최소,지상 : 15시 00분 98.13 %,"지상 : 6,314.88 kVarh",,
,,진상 : 24시 00분 100.00 %,,진상 : 24시 00분 100.00 %,진상 : 0.24 kVarh,,
,,,,,,,
시,사용량 (kWh),최대수요 (kW),무효전력 (kVarh),,역률(%),,
,,,지상,진상,지상,진상,
1,"1,352.88","1,494.72",108.72,0,-,100,
2,"1,204.32","1,232.64",42.24,0.24,-,100,
3,"1,211.28","1,233.60",60.96,0,-,100,
4,"1,214.40","1,250.88",69.84,0,-,100,
5,"1,208.16","1,220.16",57.84,0,-,100,
6,"1,319.28","1,378.56",87.6,0,-,100,
7,"1,387.68","1,402.56",96,0,-,100,
8,"1,802.40","1,904.64",318.72,0,-,100,
9,"1,827.36","1,842.24",303.36,0,-,100,
10,"1,857.60","1,877.76",321.12,0,98.54,-,
11,"1,925.28","1,956.48",331.44,0,98.55,-,
12,"1,962.00","1,977.60",362.64,0,98.33,-,
13,"1,946.16","1,993.92",364.8,0,98.29,-,
14,"1,989.36","2,010.24",374.16,0,98.28,-,
15,"1,991.28","2,016.96",380.4,0,98.22,-,
16,"1,921.20","1,959.36",353.28,0,98.35,-,
17,"1,944.96","1,960.32",374.16,0,98.2,-,
18,"1,903.44","1,934.40",344.4,0,98.4,-,
19,"1,912.08","1,924.80",340.32,0,98.45,-,
20,"1,908.24","1,935.36",354,0,98.32,-,
21,"1,891.68","1,914.24",355.68,0,98.28,-,
22,"1,826.40","1,832.64",313.2,0,98.56,-,
23,"1,785.84","1,831.68",307.2,0,98.55,-,
24,"1,732.56","1,743.36",292.8,0,-,100,
,,,,,,,
시,사용량 (kWh),최대수요 (kW),무효전력 (kVarh),,역률(%),,
,,,지상,진상,지상,진상,
15,373.68,"1,494.72",45.6,0,99.26,100,
30,337.2,"1,348.80",27.12,0,99.68,100,
45,332.88,"1,331.52",22.8,0,99.77,100,
100,309.12,"1,236.48",13.2,0,99.91,100,
115,308.16,"1,232.64",13.44,0,99.91,100,
130,304.32,"1,217.28",12.48,0,99.92,100,
145,296.16,"1,184.64",7.44,0.24,99.97,100,
200,295.68,"1,182.72",8.88,0,99.95,100,
215,298.08,"1,192.32",13.68,0,99.89,100,
230,305.76,"1,223.04",17.76,0,99.83,100,
245,308.4,"1,233.60",17.04,0,99.85,100,
300,299.04,"1,196.16",12.48,0,99.91,100,
315,312.72,"1,250.88",22.56,0,99.74,100,
330,306.24,"1,224.96",19.92,0,99.79,100,
345,295.44,"1,181.76",12.72,0,99.91,100,
400,300,"1,200.00",14.64,0,99.88,100,
415,301.68,"1,206.72",14.4,0,99.89,100,
430,298.32,"1,193.28",12.48,0,99.91,100,
445,303.12,"1,212.48",16.56,0,99.85,100,
500,305.04,"1,220.16",14.4,0,99.89,100,
515,314.4,"1,257.60",18,0,99.84,100,
530,327.6,"1,310.40",21.36,0,99.79,100,
545,332.64,"1,330.56",21.36,0,99.79,100,
600,344.64,"1,378.56",26.88,0,99.7,100,
615,347.28,"1,389.12",30.96,0,99.6,100,
630,343.68,"1,374.72",19.2,0,99.84,100,
645,346.08,"1,384.32",21.36,0,99.81,100,
700,350.64,"1,402.56",24.48,0,99.76,100,
715,409.2,"1,636.80",61.44,0,98.89,100,
730,442.8,"1,771.20",76.56,0,98.54,100,
745,476.16,"1,904.64",93.84,0,98.11,100,
800,474.24,"1,896.96",86.88,0,98.36,100,
815,456.48,"1,825.92",75.36,0,98.66,100,
830,450.48,"1,801.92",72.24,0,98.74,100,
845,459.84,"1,839.36",77.52,0,98.61,100,
900,460.56,"1,842.24",78.24,0,98.59,100,
915,468.24,"1,872.96",82.8,0,98.47,100,
930,469.44,"1,877.76",86.16,0,98.36,100,
945,456.24,"1,824.96",75.36,0,98.66,100,
1000,463.68,"1,854.72",76.8,0,98.66,100,
1015,472.56,"1,890.24",77.28,0,98.69,100,
1030,476.88,"1,907.52",80.88,0,98.59,100,
1045,489.12,"1,956.48",87.12,0,98.45,100,
1100,486.72,"1,946.88",86.16,0,98.47,100,
1115,490.56,"1,962.24",90.48,0,98.34,100,
1130,485.28,"1,941.12",87.6,0,98.41,100,
1145,491.76,"1,967.04",90.96,0,98.33,100,
1200,494.4,"1,977.60",93.6,0,98.25,100,
1215,481.44,"1,925.76",87.84,0,98.38,100,
1230,476.16,"1,904.64",86.4,0,98.39,100,
1245,490.08,"1,960.32",91.44,0,98.3,100,
1300,498.48,"1,993.92",99.12,0,98.08,100,
1315,490.8,"1,963.20",96,0,98.14,100,
1330,502.32,"2,009.28",95.52,0,98.24,100,
1345,502.56,"2,010.24",91.92,0,98.37,100,
1400,493.68,"1,974.72",90.72,0,98.35,100,
1415,494.64,"1,978.56",91.2,0,98.34,100,
1430,504.24,"2,016.96",94.8,0,98.28,100,
1445,499.68,"1,998.72",98.88,0,98.1,100,
1500,492.72,"1,970.88",95.52,0,98.17,100,
1515,489.84,"1,959.36",92.64,0,98.26,100,
1530,476.88,"1,907.52",88.08,0,98.34,100,
1545,474.72,"1,898.88",84.72,0,98.44,100,
1600,479.76,"1,919.04",87.84,0,98.36,100,
1615,483.12,"1,932.48",91.68,0,98.25,100,
1630,488.64,"1,954.56",91.92,0,98.28,100,
1645,490.08,"1,960.32",97.68,0,98.07,100,
1700,483.12,"1,932.48",92.88,0,98.2,100,
1715,473.28,"1,893.12",86.64,0,98.37,100,
1730,477.36,"1,909.44",86.16,0,98.41,100,
1745,483.6,"1,934.40",89.28,0,98.34,100,
1800,469.2,"1,876.80",82.32,0,98.5,100,
1815,476.88,"1,907.52",84.24,0,98.48,100,
1830,479.04,"1,916.16",87.12,0,98.39,100,
1845,481.2,"1,924.80",88.56,0,98.35,100,
1900,474.96,"1,899.84",80.4,0,98.6,100,
1915,483.84,"1,935.36",92.88,0,98.21,100,
1930,475.2,"1,900.80",85.44,0,98.42,100,
1945,473.76,"1,895.04",85.92,0,98.39,100,
2000,475.44,"1,901.76",89.76,0,98.26,100,
2015,478.56,"1,914.24",91.44,0,98.22,100,
2030,472.56,"1,890.24",88.32,0,98.3,100,
2045,472.56,"1,890.24",89.52,0,98.25,100,
2100,468,"1,872.00",86.4,0,98.34,100,
2115,456.48,"1,825.92",79.92,0,98.5,100,
2130,454.8,"1,819.20",77.76,0,98.57,100,
2145,456.96,"1,827.84",76.8,0,98.62,100,
2200,458.16,"1,832.64",78.72,0,98.56,100,
2215,457.92,"1,831.68",82.56,0,98.41,100,
2230,449.76,"1,799.04",76.56,0,98.58,100,
2245,439.68,"1,758.72",73.92,0,98.62,100,
2300,438.48,"1,753.92",74.16,0,98.6,100,
2315,434.64,"1,738.56",70.08,0,98.72,100,
2330,429.36,"1,717.44",69.6,0,98.71,100,
2345,432.72,"1,730.88",75.84,0,98.5,100,
2400,435.84,"1,743.36",77.28,0,98.46,100,
,,,,,,,
확인자,,,,,,(印),
