사용량종합현황,,,,,,,
,,,,,,,
일시,,,,,,2015년 07월 12일,
고객번호,,,,,,01-35375163,
성명,,,,,,***,
상호,,,,,,한양대학교병원　　　,
,,,,,,,
총사용량,,"48,759.84 kWh",최대수요,"2,249.28 kW",무효전력량,,
역률최대,,지상 : 09시 30분 96.50 %,역률최소,지상 : 16시 00분 95.82 %,"지상 : 13,616.16 kVarh",,
,,진상 : 24시 00분 100.00 %,,진상 : 24시 00분 100.00 %,진상 : 0.00 kVarh,,
,,,,,,,
시,사용량 (kWh),최대수요 (kW),무효전력 (kVarh),,역률(%),,
,,,지상,진상,지상,진상,
1,"1,918.32","1,947.84",555.6,0,-,100,
2,"1,856.40","1,865.28",498,0,-,100,
3,"1,849.44","1,866.24",509.28,0,-,100,
4,"1,801.44","1,815.36",482.4,0,-,100,
5,"1,811.28","1,832.64",484.8,0,-,100,
6,"1,820.64","1,848.00",478.32,0,-,100,
7,"1,909.68","1,959.36",472.8,0,-,100,
8,"1,956.24","2,031.36",493.92,0,-,100,
9,"2,126.88","2,151.36",581.04,0,-,100,
10,"2,147.52","2,204.16",599.04,0,96.32,-,
11,"2,174.16","2,213.76",607.92,0,96.31,-,
12,"2,208.24","2,213.76",639.84,0,96.05,-,
13,"2,196.00","2,236.80",629.04,0,96.13,-,
14,"2,206.80","2,244.48",643.68,0,96,-,
15,"2,158.08","2,186.88",620.88,0,96.1,-,
16,"2,197.92","2,232.96",649.44,0,95.9,-,
17,"2,155.92","2,171.52",628.08,0,96.01,-,
18,"2,172.48","2,249.28",634.32,0,95.99,-,
19,"2,120.64","2,148.48",596.64,0,96.26,-,
20,"2,059.20","2,102.40",567.84,0,96.4,-,
21,"2,059.92","2,079.36",578.64,0,96.27,-,
22,"1,977.60","1,989.12",564.96,0,96.15,-,
23,"1,976.88","2,021.76",573.36,0,96.04,-,
24,"1,898.16","1,920.96",526.32,0,-,100,
,,,,,,,
시,사용량 (kWh),최대수요 (kW),무효전력 (kVarh),,역률(%),,
,,,지상,진상,지상,진상,
15,477.6,"1,910.40",136.08,0,96.17,100,
30,486.96,"1,947.84",143.52,0,95.92,100,
45,483.12,"1,932.48",143.52,0,95.86,100,
100,470.64,"1,882.56",132.48,0,96.26,100,
115,465.12,"1,860.48",124.8,0,96.58,100,
130,463.2,"1,852.80",121.92,0,96.71,100,
145,466.32,"1,865.28",125.52,0,96.56,100,
200,461.76,"1,847.04",125.76,0,96.49,100,
215,466.08,"1,864.32",126,0,96.53,100,
230,461.52,"1,846.08",125.52,0,96.49,100,
245,466.56,"1,866.24",131.28,0,96.26,100,
300,455.28,"1,821.12",126.48,0,96.35,100,
315,453.84,"1,815.36",123.84,0,96.47,100,
330,452.16,"1,808.64",124.08,0,96.43,100,
345,448.08,"1,792.32",116.64,0,96.77,100,
400,447.36,"1,789.44",117.84,0,96.7,100,
415,449.04,"1,796.16",120,0,96.61,100,
430,449.28,"1,797.12",119.52,0,96.64,100,
445,454.8,"1,819.20",120.24,0,96.68,100,
500,458.16,"1,832.64",125.04,0,96.47,100,
515,451.44,"1,805.76",120.24,0,96.63,100,
530,449.28,"1,797.12",118.8,0,96.68,100,
545,462,"1,848.00",121.44,0,96.71,100,
600,457.92,"1,831.68",117.84,0,96.84,100,
615,465.84,"1,863.36",117.12,0,96.98,100,
630,479.76,"1,919.04",121.44,0,96.94,100,
645,489.84,"1,959.36",121.44,0,97.06,100,
700,474.24,"1,896.96",112.8,0,97.29,100,
715,485.04,"1,940.16",122.4,0,96.96,100,
730,480.72,"1,922.88",116.88,0,97.17,100,
745,482.64,"1,930.56",119.52,0,97.07,100,
800,507.84,"2,031.36",135.12,0,96.64,100,
815,528.72,"2,114.88",137.52,0,96.78,100,
830,535.68,"2,142.72",149.28,0,96.33,100,
845,537.84,"2,151.36",150.96,0,96.28,100,
900,524.64,"2,098.56",143.28,0,96.47,100,
915,531.12,"2,124.48",144.72,0,96.48,100,
930,530.64,"2,122.56",143.76,0,96.52,100,
945,534.72,"2,138.88",151.68,0,96.2,100,
1000,551.04,"2,204.16",158.88,0,96.09,100,
1015,541.92,"2,167.68",153.12,0,96.23,100,
1030,536.88,"2,147.52",147.36,0,96.43,100,
1045,541.92,"2,167.68",145.92,0,96.56,100,
1100,553.44,"2,213.76",161.52,0,96,100,
1115,551.04,"2,204.16",157.92,0,96.13,100,
1130,552.72,"2,210.88",156.72,0,96.21,100,
1145,551.04,"2,204.16",162.96,0,95.89,100,
1200,553.44,"2,213.76",162.24,0,95.96,100,
1215,559.2,"2,236.80",164.88,0,95.92,100,
1230,552.48,"2,209.92",157.92,0,96.15,100,
1245,541.68,"2,166.72",152.4,0,96.26,100,
1300,542.64,"2,170.56",153.84,0,96.21,100,
1315,550.8,"2,203.20",157.44,0,96.15,100,
1330,546.96,"2,187.84",156.24,0,96.15,100,
1345,561.12,"2,244.48",168.96,0,95.75,100,
1400,547.92,"2,191.68",161.04,0,95.94,100,
1415,546.72,"2,186.88",157.2,0,96.11,100,
1430,541.92,"2,167.68",154.32,0,96.18,100,
1445,535.2,"2,140.80",153.12,0,96.14,100,
1500,534.24,"2,136.96",156.24,0,95.98,100,
1515,538.56,"2,154.24",156.96,0,96.01,100,
1530,546.72,"2,186.88",160.08,0,95.97,100,
1545,558.24,"2,232.96",166.56,0,95.83,100,
1600,554.4,"2,217.60",165.84,0,95.81,100,
1615,533.52,"2,134.08",156.24,0,95.97,100,
1630,536.64,"2,146.56",158.16,0,95.92,100,
1645,542.88,"2,171.52",156,0,96.11,100,
1700,542.88,"2,171.52",157.68,0,96.03,100,
1715,562.32,"2,249.28",167.52,0,95.84,100,
1730,554.16,"2,216.64",165.6,0,95.81,100,
1745,534,"2,136.00",153.36,0,96.11,100,
1800,522,"2,088.00",147.84,0,96.22,100,
1815,537.12,"2,148.48",153.36,0,96.16,100,
1830,522.48,"2,089.92",144.24,0,96.39,100,
1845,530.4,"2,121.60",146.88,0,96.37,100,
1900,530.64,"2,122.56",152.16,0,96.13,100,
1915,525.6,"2,102.40",145.92,0,96.36,100,
1930,513.36,"2,053.44",140.16,0,96.47,100,
1945,511.92,"2,047.68",140.88,0,96.42,100,
2000,508.32,"2,033.28",140.88,0,96.37,100,
2015,512.88,"2,051.52",140.88,0,96.43,100,
2030,518.4,"2,073.60",145.2,0,96.29,100,
2045,519.84,"2,079.36",148.32,0,96.16,100,
2100,508.8,"2,035.20",144.24,0,96.21,100,
