사용량종합현황,,,,,,,
,,,,,,,
일시,,,,,,2014년 11월 25일,
고객번호,,,,,,01-35375163,
성명,,,,,,***,
상호,,,,,,한양대학교병원　　　,
,,,,,,,
총사용량,,"40,611.60 kWh",최대수요,"2,362.56 kW",무효전력량,,
역률최대,,지상 : 19시 00분 98.71 %,역률최소,지상 : 10시 30분 97.31 %,"지상 : 8,229.12 kVarh",,
,,진상 : 24시 00분 100.00 %,,진상 : 24시 00분 100.00 %,진상 : 0.00 kVarh,,
,,,,,,,
시,사용량 (kWh),최대수요 (kW),무효전력 (kVarh),,역률(%),,
,,,지상,진상,지상,진상,
1,"1,195.20","1,204.80",249.6,0,-,100,
2,"1,190.40","1,213.44",250.56,0,-,100,
3,"1,186.32","1,249.92",255.36,0,-,100,
4,"1,182.00","1,209.60",246.72,0,-,100,
5,"1,295.76","1,318.08",267.84,0,-,100,
6,"1,396.08","1,454.40",253.92,0,-,100,
7,"1,713.12","1,777.92",336.24,0,-,100,
8,"1,951.68","2,051.52",429.6,0,-,100,
9,"2,179.20","2,216.64",498.48,0,-,100,
10,"2,246.16","2,276.16",503.04,0,97.58,-,
11,"2,309.28","2,362.56",532.56,0,97.44,-,
12,"2,259.12","2,321.28",520.56,0,97.45,-,
13,"2,158.56","2,165.76",473.76,0,97.68,-,
14,"2,123.76","2,176.32",445.44,0,97.87,-,
15,"1,940.64","1,979.52",337.44,0,98.52,-,
16,"1,919.04","1,993.92",336.48,0,98.5,-,
17,"1,866.24","1,901.76",329.28,0,98.48,-,
18,"1,845.36","1,969.92",340.08,0,98.34,-,
19,"1,616.40","1,703.04",273.84,0,98.6,-,
20,"1,551.60","1,605.12",281.52,0,98.39,-,
21,"1,474.08","1,516.80",276.72,0,98.28,-,
22,"1,425.12","1,475.52",276,0,98.18,-,
23,"1,316.40","1,365.12",247.2,0,98.28,-,
24,"1,270.08","1,312.32",266.88,0,-,100,
,,,,,,,
시,사용량 (kWh),최대수요 (kW),무효전력 (kVarh),,역률(%),,
,,,지상,진상,지상,진상,
15,298.8,"1,195.20",61.44,0,97.95,100,
30,296.4,"1,185.60",61.92,0,97.89,100,
45,301.2,"1,204.80",64.32,0,97.8,100,
100,298.8,"1,195.20",61.92,0,97.92,100,
115,296.88,"1,187.52",59.76,0,98.03,100,
130,298.08,"1,192.32",61.92,0,97.91,100,
145,303.36,"1,213.44",67.68,0,97.6,100,
200,292.08,"1,168.32",61.2,0,97.87,100,
215,312.48,"1,249.92",72.72,0,97.4,100,
230,294,"1,176.00",63.12,0,97.77,100,
245,288.96,"1,155.84",60,0,97.91,100,
300,290.88,"1,163.52",59.52,0,97.97,100,
315,290.88,"1,163.52",59.28,0,97.99,100,
330,295.44,"1,181.76",63.36,0,97.78,100,
345,293.28,"1,173.12",61.2,0,97.89,100,
400,302.4,"1,209.60",62.88,0,97.91,100,
415,313.2,"1,252.80",65.04,0,97.91,100,
430,326.64,"1,306.56",71.76,0,97.67,100,
445,329.52,"1,318.08",69.6,0,97.84,100,
500,326.4,"1,305.60",61.44,0,98.27,100,
515,334.8,"1,339.20",62.64,0,98.29,100,
530,345.84,"1,383.36",64.56,0,98.3,100,
545,351.84,"1,407.36",62.4,0,98.46,100,
600,363.6,"1,454.40",64.32,0,98.47,100,
615,396.48,"1,585.92",77.04,0,98.16,100,
630,430.56,"1,722.24",88.32,0,97.96,100,
645,441.6,"1,766.40",86.64,0,98.13,100,
700,444.48,"1,777.92",84.24,0,98.25,100,
715,468.24,"1,872.96",95.52,0,97.98,100,
730,477.84,"1,911.36",110.16,0,97.44,100,
745,492.72,"1,970.88",108,0,97.68,100,
800,512.88,"2,051.52",115.92,0,97.54,100,
815,540.72,"2,162.88",133.92,0,97.07,100,
830,535.2,"2,140.80",120,0,97.58,100,
845,549.12,"2,196.48",121.68,0,97.63,100,
900,554.16,"2,216.64",122.88,0,97.63,100,
915,558,"2,232.00",123.6,0,97.63,100,
930,569.04,"2,276.16",129.84,0,97.49,100,
945,554.64,"2,218.56",124.08,0,97.59,100,
1000,564.48,"2,257.92",125.52,0,97.62,100,
1015,590.64,"2,362.56",141.12,0,97.26,100,
1030,576,"2,304.00",134.88,0,97.37,100,
1045,573.12,"2,292.48",128.4,0,97.58,100,
1100,569.52,"2,278.08",128.16,0,97.56,100,
1115,580.32,"2,321.28",134.64,0,97.41,100,
1130,570.48,"2,281.92",132.24,0,97.42,100,
1145,562.32,"2,249.28",128.4,0,97.49,100,
1200,546,"2,184.00",125.28,0,97.47,100,
1215,536.88,"2,147.52",116.88,0,97.71,100,
1230,540.96,"2,163.84",120.96,0,97.59,100,
1245,541.44,"2,165.76",120.48,0,97.61,100,
1300,539.28,"2,157.12",115.44,0,97.78,100,
1315,544.08,"2,176.32",118.32,0,97.72,100,
1330,541.44,"2,165.76",116.64,0,97.76,100,
1345,526.56,"2,106.24",108.96,0,97.93,100,
1400,511.68,"2,046.72",101.52,0,98.09,100,
1415,494.88,"1,979.52",89.52,0,98.4,100,
1430,477.84,"1,911.36",80.16,0,98.62,100,
1445,479.04,"1,916.16",82.08,0,98.56,100,
1500,488.88,"1,955.52",85.68,0,98.5,100,
1515,498.48,"1,993.92",90.72,0,98.38,100,
1530,484.08,"1,936.32",84.96,0,98.49,100,
1545,467.52,"1,870.08",79.44,0,98.59,100,
1600,468.96,"1,875.84",81.36,0,98.53,100,
1615,464.88,"1,859.52",80.4,0,98.54,100,
1630,461.04,"1,844.16",78.24,0,98.59,100,
1645,464.88,"1,859.52",85.68,0,98.34,100,
1700,475.44,"1,901.76",84.96,0,98.44,100,
1715,492.48,"1,969.92",94.56,0,98.21,100,
1730,468.72,"1,874.88",84.48,0,98.41,100,
1745,447.6,"1,790.40",80.4,0,98.42,100,
1800,436.56,"1,746.24",80.64,0,98.34,100,
1815,425.76,"1,703.04",76.8,0,98.41,100,
1830,403.92,"1,615.68",69.36,0,98.56,100,
1845,394.08,"1,576.32",63.84,0,98.71,100,
1900,392.64,"1,570.56",63.84,0,98.7,100,
1915,384.48,"1,537.92",61.44,0,98.75,100,
1930,401.28,"1,605.12",78,0,98.16,100,
1945,388.56,"1,554.24",72.96,0,98.28,100,
2000,377.28,"1,509.12",69.12,0,98.36,100,
2015,379.2,"1,516.80",72.24,0,98.23,100,
2030,364.08,"1,456.32",65.28,0,98.43,100,
2045,366.24,"1,464.96",68.16,0,98.31,100,
2100,364.56,"1,458.24",71.04,0,98.15,100,
2115,368.88,"1,475.52",76.56,0,97.91,100,
2130,363.36,"1,453.44",74.16,0,97.98,100,
2145,347.76,"1,391.04",62.88,0,98.4,100,
2200,345.12,"1,380.48",62.4,0,98.4,100,
2215,341.28,"1,365.12",65.76,0,98.19,100,
2230,323.76,"1,295.04",60,0,98.33,100,
2245,331.68,"1,326.72",64.32,0,98.17,100,
2300,319.68,"1,278.72",57.12,0,98.44,100,
2315,324.96,"1,299.84",68.64,0,97.84,100,
2330,328.08,"1,312.32",75.12,0,97.48,100,
2345,310.56,"1,242.24",60.48,0,98.16,100,
2400,306.48,"1,225.92",62.64,0,97.97,100,
,,,,,,,
확인자,,,,,,(印),
