사용량종합현황,,,,,,,
,,,,,,,
일시,,,,,,2014년 08월 07일,
고객번호,,,,,,01-35375163,
성명,,,,,,***,
상호,,,,,,한양대학교병원　　　,
,,,,,,,
총사용량,,"59,443.44 kWh",최대수요,"3,229.44 kW",무효전력량,,
역률최대,,지상 : 23시 00분 98.34 %,역률최소,지상 : 14시 00분 96.82 %,"지상 : 13,352.16 kVarh",,
,,진상 : 24시 00분 100.00 %,,진상 : 24시 00분 100.00 %,진상 : 0.00 kVarh,,
,,,,,,,
시,사용량 (kWh),최대수요 (kW),무효전력 (kVarh),,역률(%),,
,,,지상,진상,지상,진상,
1,"1,788.00","1,807.68",339.12,0,-,100,
2,"1,755.12","1,792.32",321.12,0,-,100,
3,"1,744.32","1,756.80",326.88,0,-,100,
4,"1,758.24","1,783.68",323.28,0,-,100,
5,"1,850.64","1,888.32",330.48,0,-,100,
6,"2,066.16","2,102.40",395.28,0,-,100,
7,"2,215.92","2,357.76",438,0,-,100,
8,"2,600.64","2,803.20",584.88,0,-,100,
9,"2,991.36","3,136.32",708.24,0,-,100,
10,"3,120.00","3,132.48",738.24,0,97.31,-,
11,"3,117.12","3,140.16",741.36,0,97.29,-,
12,"3,177.84","3,193.92",811.92,0,96.89,-,
13,"3,169.68","3,229.44",793.92,0,97,-,
14,"3,150.00","3,198.72",785.76,0,97.03,-,
15,"3,160.32","3,180.48",809.28,0,96.87,-,
16,"3,126.00","3,144.96",791.76,0,96.94,-,
17,"3,047.04","3,134.40",753.6,0,97.08,-,
18,"2,856.72","2,983.68",704.88,0,97.09,-,
19,"2,427.12","2,486.40",552.48,0,97.51,-,
20,"2,236.56","2,253.12",460.56,0,97.94,-,
21,"2,169.84","2,224.32",457.2,0,97.85,-,
22,"2,078.64","2,096.64",433.68,0,97.89,-,
23,"1,941.60","1,983.36",367.68,0,98.25,-,
24,"1,894.56","1,936.32",382.56,0,-,100,
,,,,,,,
시,사용량 (kWh),최대수요 (kW),무효전력 (kVarh),,역률(%),,
,,,지상,진상,지상,진상,
15,444,"1,776.00",82.08,0,98.33,100,
30,447.36,"1,789.44",84,0,98.28,100,
45,444.72,"1,778.88",84.72,0,98.23,100,
100,451.92,"1,807.68",88.32,0,98.14,100,
115,448.08,"1,792.32",83.52,0,98.31,100,
130,435.36,"1,741.44",78,0,98.43,100,
145,429.84,"1,719.36",77.04,0,98.43,100,
200,441.84,"1,767.36",82.56,0,98.3,100,
215,439.2,"1,756.80",81.12,0,98.34,100,
230,435.84,"1,743.36",80.16,0,98.35,100,
245,434.16,"1,736.64",82.8,0,98.23,100,
300,435.12,"1,740.48",82.8,0,98.24,100,
315,445.92,"1,783.68",88.8,0,98.07,100,
330,439.44,"1,757.76",81.12,0,98.34,100,
345,434.88,"1,739.52",77.04,0,98.47,100,
400,438,"1,752.00",76.32,0,98.52,100,
415,457.92,"1,831.68",82.56,0,98.41,100,
430,457.68,"1,830.72",83.52,0,98.38,100,
445,462.96,"1,851.84",81.84,0,98.47,100,
500,472.08,"1,888.32",82.56,0,98.5,100,
515,502.56,"2,010.24",98.16,0,98.15,100,
530,525.6,"2,102.40",107.28,0,97.98,100,
545,514.8,"2,059.20",94.32,0,98.36,100,
600,523.2,"2,092.80",95.52,0,98.37,100,
615,531.12,"2,124.48",100.08,0,98.27,100,
630,540.96,"2,163.84",104.88,0,98.17,100,
645,554.4,"2,217.60",110.4,0,98.07,100,
700,589.44,"2,357.76",122.64,0,97.9,100,
715,605.52,"2,422.08",124.56,0,97.95,100,
730,634.8,"2,539.20",137.52,0,97.73,100,
745,659.52,"2,638.08",150.96,0,97.48,100,
800,700.8,"2,803.20",171.84,0,97.12,100,
815,720.48,"2,881.92",176.16,0,97.14,100,
830,728.16,"2,912.64",166.32,0,97.49,100,
845,758.64,"3,034.56",174.48,0,97.46,100,
900,784.08,"3,136.32",191.28,0,97.15,100,
915,783.12,"3,132.48",192.48,0,97.11,100,
930,782.88,"3,131.52",185.28,0,97.31,100,
945,780,"3,120.00",181.44,0,97.4,100,
1000,774,"3,096.00",179.04,0,97.43,100,
1015,782.4,"3,129.60",184.32,0,97.34,100,
1030,780.24,"3,120.96",184.56,0,97.31,100,
1045,769.44,"3,077.76",183.36,0,97.28,100,
1100,785.04,"3,140.16",189.12,0,97.22,100,
1115,798.24,"3,192.96",200.88,0,96.98,100,
1130,796.08,"3,184.32",207.12,0,96.78,100,
1145,798.48,"3,193.92",209.76,0,96.72,100,
1200,785.04,"3,140.16",194.16,0,97.08,100,
1215,780,"3,120.00",189.84,0,97.16,100,
1230,807.36,"3,229.44",204.24,0,96.95,100,
1245,796.08,"3,184.32",204,0,96.87,100,
1300,786.24,"3,144.96",195.84,0,97.04,100,
1315,773.76,"3,095.04",186.96,0,97.2,100,
1330,786.24,"3,144.96",187.92,0,97.26,100,
1345,790.32,"3,161.28",201.6,0,96.9,100,
1400,799.68,"3,198.72",209.28,0,96.74,100,
1415,795.12,"3,180.48",204,0,96.86,100,
1430,785.04,"3,140.16",198.24,0,96.96,100,
1445,790.8,"3,163.20",203.76,0,96.84,100,
1500,789.36,"3,157.44",203.28,0,96.84,100,
1515,786.24,"3,144.96",200.16,0,96.91,100,
1530,776.88,"3,107.52",194.88,0,96.99,100,
1545,779.76,"3,119.04",196.8,0,96.96,100,
1600,783.12,"3,132.48",199.92,0,96.89,100,
1615,783.6,"3,134.40",197.76,0,96.96,100,
1630,769.92,"3,079.68",190.32,0,97.08,100,
1645,752.16,"3,008.64",182.4,0,97.18,100,
1700,741.36,"2,965.44",183.12,0,97.08,100,
1715,745.92,"2,983.68",187.92,0,96.97,100,
1730,745.92,"2,983.68",184.32,0,97.08,100,
1745,699.84,"2,799.36",170.16,0,97.17,100,
1800,665.04,"2,660.16",162.48,0,97.14,100,
1815,621.6,"2,486.40",149.04,0,97.24,100,
1830,602.88,"2,411.52",138.48,0,97.46,100,
1845,607.44,"2,429.76",138,0,97.52,100,
1900,595.2,"2,380.80",126.96,0,97.8,100,
1915,563.28,"2,253.12",113.76,0,98.02,100,
1930,560.4,"2,241.60",112.8,0,98.03,100,
1945,554.88,"2,219.52",114.48,0,97.94,100,
2000,558,"2,232.00",119.52,0,97.78,100,
2015,556.08,"2,224.32",121.2,0,97.71,100,
2030,545.04,"2,180.16",113.28,0,97.91,100,
2045,535.2,"2,140.80",111.36,0,97.9,100,
