사용량종합현황,,,,,,,
,,,,,,,
일시,,,,,,2015년 03월 17일,
고객번호,,,,,,01-35375163,
성명,,,,,,***,
상호,,,,,,한양대학교병원　　　,
,,,,,,,
총사용량,,"43,209.36 kWh",최대수요,"2,408.64 kW",무효전력량,,
역률최대,,지상 : 14시 00분 98.04 %,역률최소,지상 : 22시 30분 96.72 %,"지상 : 10,104.48 kVarh",,
,,진상 : 24시 00분 100.00 %,,진상 : 24시 00분 100.00 %,진상 : 0.00 kVarh,,
,,,,,,,
시,사용량 (kWh),최대수요 (kW),무효전력 (kVarh),,역률(%),,
,,,지상,진상,지상,진상,
1,"1,361.76","1,374.72",331.92,0,-,100,
2,"1,346.64","1,366.08",325.2,0,-,100,
3,"1,327.44","1,342.08",318.48,0,-,100,
4,"1,332.48","1,374.72",319.92,0,-,100,
5,"1,413.36","1,440.96",317.04,0,-,100,
6,"1,566.48","1,619.52",368.64,0,-,100,
7,"1,791.60","1,936.32",409.2,0,-,100,
8,"2,040.72","2,141.76",510,0,-,100,
9,"2,335.92","2,408.64",612.96,0,-,100,
10,"2,338.56","2,406.72",546.24,0,97.38,-,
11,"2,306.40","2,329.92",542.64,0,97.34,-,
12,"2,201.52","2,237.76",485.76,0,97.65,-,
13,"2,069.04","2,092.80",427.2,0,97.93,-,
14,"2,082.72","2,103.36",429.6,0,97.94,-,
15,"2,071.68","2,104.32",449.76,0,97.72,-,
16,"2,040.72","2,076.48",448.56,0,97.67,-,
17,"2,032.08","2,082.24",425.76,0,97.87,-,
18,"1,971.60","2,037.12",447.36,0,97.52,-,
19,"1,770.24","1,802.88",420.24,0,97.3,-,
20,"1,710.72","1,734.72",412.8,0,97.21,-,
21,"1,700.88","1,737.60",429.84,0,96.95,-,
22,"1,574.40","1,629.12",396.48,0,96.97,-,
23,"1,461.60","1,537.92",379.2,0,96.8,-,
24,"1,360.80","1,397.76",349.68,0,-,100,
,,,,,,,
시,사용량 (kWh),최대수요 (kW),무효전력 (kVarh),,역률(%),,
,,,지상,진상,지상,진상,
15,341.76,"1,367.04",89.04,0,96.77,100,
30,343.68,"1,374.72",85.44,0,97.05,100,
45,336.48,"1,345.92",75.6,0,97.57,100,
100,339.84,"1,359.36",81.84,0,97.22,100,
115,341.52,"1,366.08",85.92,0,96.98,100,
130,337.68,"1,350.72",80.4,0,97.28,100,
145,333.12,"1,332.48",78.24,0,97.35,100,
200,334.32,"1,337.28",80.64,0,97.21,100,
215,331.68,"1,326.72",79.2,0,97.27,100,
230,335.52,"1,342.08",80.88,0,97.22,100,
245,329.76,"1,319.04",78.72,0,97.27,100,
300,330.48,"1,321.92",79.68,0,97.21,100,
315,327.12,"1,308.48",76.8,0,97.35,100,
330,329.76,"1,319.04",79.92,0,97.19,100,
345,331.92,"1,327.68",77.52,0,97.38,100,
400,343.68,"1,374.72",85.68,0,97.03,100,
415,341.52,"1,366.08",78,0,97.49,100,
430,357.36,"1,429.44",82.08,0,97.46,100,
445,354.24,"1,416.96",77.76,0,97.67,100,
500,360.24,"1,440.96",79.2,0,97.67,100,
515,368.88,"1,475.52",83.04,0,97.56,100,
530,397.92,"1,591.68",93.36,0,97.36,100,
545,394.8,"1,579.20",91.44,0,97.42,100,
600,404.88,"1,619.52",100.8,0,97.04,100,
615,414,"1,656.00",94.8,0,97.48,100,
630,437.04,"1,748.16",96,0,97.67,100,
645,456.48,"1,825.92",100.08,0,97.68,100,
700,484.08,"1,936.32",118.32,0,97.14,100,
715,480.48,"1,921.92",116.88,0,97.17,100,
730,506.88,"2,027.52",130.8,0,96.83,100,
745,517.92,"2,071.68",130.32,0,96.98,100,
800,535.44,"2,141.76",132,0,97.09,100,
815,568.32,"2,273.28",148.32,0,96.76,100,
830,582.96,"2,331.84",152.64,0,96.74,100,
845,582.48,"2,329.92",148.32,0,96.91,100,
