사용량종합현황,,,,,,,
,,,,,,,
일시,,,,,,2014년 08월 08일,
고객번호,,,,,,01-35375163,
성명,,,,,,***,
상호,,,,,,한양대학교병원　　　,
,,,,,,,
총사용량,,"58,793.28 kWh",최대수요,"3,221.76 kW",무효전력량,,
역률최대,,지상 : 22시 30분 98.17 %,역률최소,지상 : 15시 30분 96.81 %,"지상 : 13,141.92 kVarh",,
,,진상 : 24시 00분 100.00 %,,진상 : 24시 00분 100.00 %,진상 : 0.00 kVarh,,
,,,,,,,
시,사용량 (kWh),최대수요 (kW),무효전력 (kVarh),,역률(%),,
,,,지상,진상,지상,진상,
1,"1,820.16","1,831.68",340.8,0,-,100,
2,"1,800.00","1,829.76",341.52,0,-,100,
3,"1,775.76","1,802.88",312,0,-,100,
4,"1,771.68","1,781.76",325.68,0,-,100,
5,"1,855.44","1,896.00",333.84,0,-,100,
6,"2,061.12","2,095.68",402.48,0,-,100,
7,"2,234.40","2,372.16",457.44,0,-,100,
8,"2,553.60","2,682.24",574.32,0,-,100,
9,"2,998.08","3,071.04",729.84,0,-,100,
10,"3,119.52","3,181.44",744.96,0,97.27,-,
11,"3,144.72","3,168.96",765.12,0,97.17,-,
12,"3,181.44","3,221.76",806.4,0,96.93,-,
13,"3,113.52","3,141.12",770.64,0,97.07,-,
14,"3,113.28","3,149.76",784.8,0,96.97,-,
15,"3,110.64","3,127.68",755.04,0,97.18,-,
16,"3,126.96","3,168.00",791.28,0,96.94,-,
17,"3,059.28","3,099.84",767.28,0,97,-,
18,"2,795.04","2,953.92",680.64,0,97.16,-,
19,"2,338.80","2,483.52",520.8,0,97.61,-,
20,"2,222.16","2,257.92",473.52,0,97.8,-,
21,"2,023.92","2,066.88",403.2,0,98.07,-,
22,"1,986.72","2,028.48",395.28,0,98.08,-,
23,"1,841.76","1,873.92",358.56,0,98.16,-,
24,"1,745.28","1,758.72",306.48,0,-,100,
,,,,,,,
시,사용량 (kWh),최대수요 (kW),무효전력 (kVarh),,역률(%),,
,,,지상,진상,지상,진상,
15,456.72,"1,826.88",84.96,0,98.31,100,
30,457.92,"1,831.68",87.12,0,98.24,100,
45,454.08,"1,816.32",84,0,98.33,100,
100,451.44,"1,805.76",84.72,0,98.28,100,
115,451.92,"1,807.68",88.56,0,98.13,100,
130,457.44,"1,829.76",91.2,0,98.07,100,
145,446.16,"1,784.64",80.4,0,98.41,100,
200,444.48,"1,777.92",81.36,0,98.37,100,
215,446.4,"1,785.60",76.32,0,98.57,100,
230,450.72,"1,802.88",79.44,0,98.48,100,
245,438.48,"1,753.92",76.56,0,98.51,100,
300,440.16,"1,760.64",79.68,0,98.4,100,
315,440.16,"1,760.64",79.68,0,98.4,100,
330,445.44,"1,781.76",85.44,0,98.21,100,
345,440.88,"1,763.52",80.4,0,98.38,100,
400,445.2,"1,780.80",80.16,0,98.42,100,
415,451.92,"1,807.68",82.56,0,98.37,100,
430,462.96,"1,851.84",84,0,98.39,100,
445,466.56,"1,866.24",83.28,0,98.44,100,
500,474,"1,896.00",84,0,98.47,100,
515,493.92,"1,975.68",92.88,0,98.28,100,
530,522.72,"2,090.88",104.88,0,98.05,100,
545,523.92,"2,095.68",104.88,0,98.05,100,
600,520.56,"2,082.24",99.84,0,98.21,100,
615,532.8,"2,131.20",103.44,0,98.17,100,
